,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_4,1.23,1.22,1.05,0.9,,,1.16,1.15,1.1,1.01,,0.83,,1.28,1.1,1.06,,0.94,,,,,1.0,0.91,0.94,,,,,1.35,1.22,0.91
WSPM_0_0,1.4,1.38,1.22,1.02,0.9,,1.41,1.34,1.28,1.13,1.0,0.97,,1.44,1.24,1.24,1.06,1.06,,1.37,1.2,1.12,,1.0,0.92,1.01,0.94,,,1.51,1.48,1.43
WSPM_1_0,1.5,1.42,1.3,1.07,0.99,,1.36,1.4,1.47,1.16,1.08,1.02,,1.55,1.31,1.29,1.11,1.12,,1.16,1.37,1.29,1.23,1.06,1.0,0.98,1.06,,,1.54,1.46,1.47
WSPM_1_1,1.46,1.62,1.33,1.11,1.18,,1.66,1.43,1.35,1.27,1.08,1.05,,2.05,1.31,1.41,1.24,1.13,,2.03,1.23,1.38,,1.05,0.95,1.01,,,,1.66,1.87,
WSPM_1_2,1.62,1.5,1.37,1.14,1.08,,1.65,1.41,1.35,1.26,,1.08,,2.12,1.29,1.35,1.22,1.19,,,1.31,,,0.98,1.0,,1.0,,,1.66,2.9,
WSPM_1_3,1.73,2.01,,,1.34,,1.82,1.82,1.55,1.54,,1.37,,,1.69,,1.5,1.45,,,,,,1.36,,,,1.0,,2.09,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.9,0.9,0.8,0.66,0.62,,0.87,0.87,0.82,0.73,0.65,0.63,,0.96,0.8,0.79,0.71,0.69,,0.84,0.84,0.79,0.74,0.67,0.65,0.61,0.61,0.48,,1.0,0.9,1.43
PM10_1,1.02,1.01,0.88,0.73,0.7,,0.96,0.97,0.88,0.82,0.72,0.69,,1.05,0.92,0.87,0.78,0.75,,0.94,0.95,0.89,0.82,0.63,0.61,0.61,0.34,,,1.14,1.0,0.7
PM10_2,1.34,1.3,,0.94,0.91,,1.3,1.23,1.22,1.06,,0.88,,1.39,1.01,,1.02,1.01,,1.26,0.95,1.16,1.08,,0.6,,,,,0.62,1.36,1.0
