,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.88,0.89,0.68,0.38,0.24,0.12,0.79,0.77,0.67,0.52,,0.29,0.12,1.0,0.66,,,,0.12,0.73,0.72,0.64,0.54,0.35,0.33,0.26,0.19,,0.12,1.1,0.88,0.42
DEWP_0_0,1.36,1.3,1.26,0.62,,,1.29,1.25,1.03,0.77,,0.54,,1.5,1.0,,,,,1.12,1.17,0.95,0.73,0.67,0.56,0.56,0.52,0.28,,1.76,1.3,0.82
DEWP_1_1,1.33,0.99,1.03,,,,1.25,,1.04,,0.63,,,,,0.99,,,,1.2,1.16,1.04,0.86,0.6,0.54,0.46,0.47,,,1.8,1.4,0.72
DEWP_0_2,2.12,1.91,,,0.75,,1.8,1.68,1.52,1.15,,0.67,,,,,1.01,,,1.62,1.38,1.34,,0.85,0.73,0.68,0.65,0.32,,2.39,1.88,0.96
DEWP_0_1,2.12,1.94,,0.9,,,1.6,1.76,,,,0.79,,3.74,1.62,,,1.0,,1.71,1.57,1.42,1.06,0.8,0.71,0.68,0.67,0.39,,2.48,1.93,0.94
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.21,1.2,0.89,0.44,0.48,,0.98,1.06,0.92,0.67,0.51,0.39,,1.31,0.93,0.84,0.61,0.57,,1.0,1.28,0.49,0.81,0.43,0.5,0.3,0.21,,,1.53,1.17,0.52
WSPM_0_1,1.21,1.14,0.88,0.55,0.49,,1.11,1.09,0.89,0.71,0.55,0.49,,1.37,0.87,0.87,0.66,0.56,,0.76,0.99,0.83,0.86,0.62,0.46,0.51,0.49,0.22,,1.54,1.13,0.64
WSPM_0_3,1.31,1.46,1.02,0.63,0.53,,1.15,1.25,1.07,0.84,,0.55,,1.54,1.06,0.87,0.75,0.7,,1.95,1.15,1.0,,0.55,0.55,0.49,,,,1.78,1.36,0.63
WSPM_0_4,1.67,1.72,1.09,0.76,,,1.43,1.38,1.24,1.05,,0.61,,1.84,1.19,1.16,,0.85,,1.23,1.05,,1.0,0.67,0.67,0.58,,,,2.11,1.62,0.75
WSPM_0_0,2.47,2.25,1.66,1.04,0.86,,2.64,2.11,1.64,1.29,0.98,0.92,,2.79,1.75,1.64,1.12,1.17,,2.29,1.79,1.51,1.12,1.0,0.86,0.94,0.74,,,2.86,2.39,2.64
WSPM_1_0,2.67,2.45,1.93,1.18,1.02,,2.65,2.34,2.04,1.47,1.15,1.04,,3.11,1.89,1.88,1.31,1.32,,2.07,2.13,1.94,1.56,1.18,1.0,1.16,0.9,,,3.22,2.57,2.32
WSPM_1_1,2.82,2.63,1.91,1.29,1.35,,3.42,2.57,2.16,1.71,1.05,1.14,,3.76,2.05,1.99,1.64,1.41,,3.39,1.65,2.16,1.61,1.15,0.97,1.01,1.24,,,3.61,3.25,
WSPM_1_2,3.39,2.61,2.18,1.38,1.22,,3.55,2.78,2.52,1.78,,1.22,,4.8,2.17,2.12,1.63,1.55,,4.67,1.96,,,1.09,1.11,0.68,1.0,,,3.78,4.41,
WSPM_1_3,5.0,5.36,,,2.03,,4.36,4.48,3.57,2.93,,2.07,,,3.69,,2.72,2.54,,,3.12,,,2.17,1.15,,,1.0,,6.3,,2.6
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.79,0.75,0.57,0.36,0.31,0.16999999999999998,0.74,0.71,0.61,0.45,0.34,0.32,0.16999999999999998,0.92,0.58,0.56,0.42,0.39,0.16999999999999998,0.66,0.64,0.57,0.47,0.37,0.31,0.29,0.29,0.16,0.16999999999999998,1.0,0.77,0.57
PM10_1,1.02,1.04,0.72,0.44,0.41,,0.84,0.9,0.73,0.61,0.43,0.36,,1.11,0.79,0.7,0.53,0.48,,0.85,0.88,0.73,0.59,0.4,0.39,0.34,0.16,,,1.33,1.0,0.42
PM10_2,1.96,2.07,,0.86,0.74,,1.85,1.76,1.58,1.31,,0.72,,2.22,1.07,,1.05,1.02,,1.69,1.07,1.44,1.2,0.26,0.5,,,,,1.89,2.02,1.0
