,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,0.72,,,,,,,,0.25,,,,,0.68,,,,1.72,1.44,,,0.58,0.27,0.82,,,,2.24,2.07,8.02
PRES_1_3,,,,0.39,1.15,,24.14,,,,,0.24,,10.14,3.2,,2.06,0.64,,7.16,2.55,2.19,1.84,1.0,0.53,0.75,1.77,0.76,,2.74,2.49,0.88
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.65,0.93,2.82,1.81,12.65,0.27,0.71,1.42,0.7,1.71,,4.41,0.27,0.67,1.11,,,,0.27,0.91,1.07,1.03,0.81,0.36,0.16,0.49,0.96,,0.27,1.1,0.62,0.42
DEWP_0_0,1.23,0.88,45.76,1.83,,,2.35,1.64,1.66,1.01,,3.23,,1.91,0.44,,,,,2.07,0.95,2.3,4.2,0.34,0.2,0.36,0.49,0.99,,1.4,1.16,2.08
DEWP_1_1,3.7,17.06,0.55,,,,1.17,,1.19,,0.42,,,,,0.41,,,,1.62,0.79,7.36,3.36,0.37,0.17,0.69,3.32,,,1.41,1.09,3.22
DEWP_0_2,7.81,2.38,,,0.33,,4.6,1.62,3.5,1.43,,1.24,,,,,0.33,,,2.46,4.92,1.15,,0.62,0.38,0.66,1.34,0.43,,2.17,1.38,0.64
DEWP_0_1,5.77,1.73,,0.7,,,5.45,1.42,,,,0.55,,68.99,20.81,,,0.3,,2.49,2.36,2.61,2.62,0.5,0.39,0.52,0.53,0.57,,2.06,1.76,1.04
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.07,1.24,2.29,4.13,6.06,,1.15,1.56,1.31,1.85,1.37,3.34,,1.42,1.66,2.16,1.9,1.95,,0.5,2.42,6.22,30.06,0.53,0.24,0.55,0.93,,,1.32,0.84,0.87
WSPM_0_1,1.49,1.46,1.16,3.08,11.34,,1.35,2.0,1.3,3.65,1.12,2.39,,2.01,0.94,1.03,7.88,3.03,,1.72,0.5,4.34,8.44,0.34,0.12,0.5,1.15,3.28,,1.2,0.93,2.03
WSPM_0_3,1.5,1.47,3.97,4.21,0.68,,1.38,1.54,1.52,2.46,,1.61,,1.72,1.98,7.69,1.02,2.48,,20.66,4.77,0.44,,0.83,0.46,1.06,,,,2.06,0.9,0.38
WSPM_0_4,1.55,2.55,4.1,0.77,,,1.31,4.99,1.22,2.43,,1.22,,1.55,3.04,4.72,,2.74,,32.69,6.48,,0.36,1.86,0.92,2.27,,,,2.4,1.02,0.54
WSPM_0_0,3.08,2.57,2.99,3.44,2.75,,3.58,4.56,2.4,2.07,2.36,6.27,,4.2,1.86,3.54,2.75,3.75,,4.86,1.91,4.79,9.73,0.3,0.22,0.62,0.91,,,2.22,2.3,8.62
WSPM_1_0,2.91,2.85,3.03,4.92,5.08,,3.11,4.79,2.61,3.61,3.16,7.39,,4.22,2.04,3.1,4.99,7.78,,3.79,1.84,7.0,10.39,0.49,0.3,1.32,1.74,,,2.57,2.17,6.26
WSPM_1_1,3.1,2.31,5.84,6.88,5.68,,5.25,3.51,3.7,3.25,3.89,4.83,,6.29,1.81,6.45,3.89,2.64,,7.22,1.85,6.41,12.68,0.5,0.39,0.24,2.36,,,2.77,3.59,
WSPM_1_2,4.12,2.1,16.99,3.95,5.63,,4.45,3.35,3.06,4.16,,4.52,,9.73,1.79,16.09,4.38,1.68,,11.78,2.13,,,0.43,0.49,0.71,0.21,,,2.88,5.95,
WSPM_1_3,9.76,5.76,,,1.35,,7.43,7.06,5.57,4.28,,4.12,,,5.31,,2.42,2.27,,,7.8,,,0.95,0.76,,,0.12,,4.74,,6.52
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.92,0.85,1.04,1.31,1.6,0.89,0.98,1.25,0.81,1.22,1.02,1.25,0.89,1.25,0.69,1.18,1.36,1.06,0.89,0.87,0.6,1.58,2.01,0.21,0.11,0.25,0.4,0.51,0.89,0.76,0.73,2.27
PM10_1,0.96,1.16,2.03,1.93,1.83,,0.87,1.43,0.97,1.69,1.74,2.96,,1.19,1.34,1.52,2.16,2.37,,1.14,1.26,1.07,1.0,0.42,0.2,0.68,1.09,,,1.38,0.6,0.41
PM10_2,1.93,1.98,,1.89,1.15,,1.89,2.34,2.69,3.71,,1.01,,2.25,2.75,,1.47,2.86,,4.35,4.83,1.16,1.43,0.77,0.47,,,,,4.16,1.37,0.31
