,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_1,10.91,1.08,,0.43,,,7.71,0.94,,,,0.34,,,,,,0.19,,2.07,2.79,2.03,1.91,0.81,0.9,0.79,0.53,0.5,,1.53,2.12,1.17
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.14,1.14,1.72,4.17,4.57,,1.21,1.4,1.39,1.5,1.03,3.42,,1.17,2.26,1.63,1.56,1.63,,0.38,19.48,,,3.51,0.95,2.41,,,,1.34,0.9,1.35
WSPM_0_1,1.64,1.31,0.88,2.3,8.49,,1.32,1.52,1.36,2.73,0.86,1.79,,1.92,0.97,0.77,5.9,2.67,,9.14,0.38,,,1.29,0.33,1.73,3.52,,,1.07,1.31,5.71
WSPM_0_3,1.71,1.23,3.02,3.0,0.52,,1.47,1.27,1.42,1.79,,1.15,,1.34,2.46,6.32,0.71,1.77,,,48.08,0.31,,4.63,1.83,3.72,,,,2.37,0.9,0.45
WSPM_0_4,1.17,2.98,3.15,0.51,,,1.24,4.22,1.08,1.61,,0.93,,1.08,4.19,3.11,,1.81,,,,,0.24,9.0,3.29,,,,,2.69,0.9,0.58
WSPM_0_0,2.11,2.07,1.79,2.0,1.6,,2.49,2.74,1.96,1.31,1.47,3.64,,3.31,1.17,2.14,1.82,2.18,,9.03,2.56,9.57,,0.19,0.17,0.74,1.37,,,1.38,3.43,10.47
WSPM_1_0,1.92,2.56,1.7,2.72,2.81,,1.98,2.77,2.15,2.06,1.84,4.08,,2.9,1.41,1.75,2.98,4.3,,3.91,1.46,6.94,9.19,0.32,0.25,1.69,3.76,,,1.52,2.52,8.07
WSPM_1_1,1.91,2.17,3.56,3.67,2.73,,3.83,2.01,2.45,1.79,2.74,2.58,,6.56,1.1,4.03,1.99,1.41,,8.71,2.31,6.35,,0.39,0.73,0.13,,,,1.51,5.14,
WSPM_1_2,2.59,1.65,8.83,2.05,2.92,,3.09,1.82,2.2,2.16,,2.35,,10.11,0.95,8.35,2.28,0.87,,,5.04,,,0.68,1.89,,0.11,,,1.5,14.99,
WSPM_1_3,4.39,3.18,,,0.58,,4.25,3.0,3.66,1.82,,1.75,,,2.26,,1.03,0.97,,,,,,1.93,,,,0.05,,2.12,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.1,1.02,0.95,1.16,1.46,,1.23,1.15,0.93,1.15,0.96,1.11,,1.42,0.76,1.07,1.24,0.98,,1.13,0.77,2.0,2.35,0.4,0.28,0.49,0.6,0.66,,0.69,1.79,30.26
PM10_1,1.06,1.17,1.7,1.67,1.43,,0.97,1.4,1.17,1.35,1.52,3.06,,1.04,1.88,1.26,1.79,2.12,,1.09,1.59,1.01,0.87,1.21,0.59,2.27,2.93,,,2.4,0.51,0.88
PM10_2,1.65,1.67,,1.24,0.83,,1.44,1.79,2.73,2.56,,0.71,,1.43,7.42,,0.91,1.76,,3.18,13.38,0.75,0.9,,1.83,,,,,11.93,1.73,0.2
