,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_1_3,,,,0.95,0.46,,,,,,,1.0,,0.66,0.55,,0.53,0.83,,0.56,0.72,0.74,0.63,0.36,0.42,0.32,0.22,0.1,,1.49,0.98,0.67
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.8,0.62,0.26,0.14,0.03,0.03,0.63,0.45,0.49,0.23,,0.06,0.03,0.99,0.31,,,,0.03,0.51,0.41,0.39,0.34,0.22,0.28,0.11,0.05,,0.03,0.83,0.77,0.31
DEWP_0_0,0.83,1.02,0.09,0.24,,,0.51,0.69,0.5,0.45,,0.15,,0.67,0.98,,,,,0.43,0.75,0.35,0.18,0.46,0.45,0.33,0.28,0.09,,1.26,0.73,0.19
DEWP_1_1,0.52,0.13,0.91,,,,0.81,,0.55,,0.48,,,,,0.99,,,,0.58,0.84,0.23,0.26,0.37,0.47,0.18,0.09,,,1.25,0.94,0.14
DEWP_0_2,0.4,0.93,,,0.64,,0.51,0.92,0.46,0.57,,0.29,,,,,1.0,,,0.66,0.36,0.8,,0.44,0.42,0.29,0.21,0.14,,1.3,1.03,0.55
DEWP_0_1,0.48,1.13,,0.55,,,0.38,1.05,,,,0.52,,,,,,1.0,,0.69,0.58,0.53,0.38,0.45,0.39,0.34,0.35,0.16,,1.42,0.94,0.42
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.82,0.79,0.38,0.11,0.1,,0.61,0.6,0.5,0.29,0.22,0.1,,0.88,0.42,0.37,0.25,0.22,,0.99,0.41,0.05,,0.15,0.33,0.09,,,,1.06,0.88,0.26
WSPM_0_1,0.7,0.69,0.53,0.16,0.07,,0.64,0.56,0.44,0.22,0.25,0.15,,0.72,0.54,0.54,0.13,0.17,,0.19,0.98,0.12,0.1,0.39,0.46,0.24,0.14,,,1.18,0.75,0.17
WSPM_0_3,0.73,0.85,0.32,0.16,0.31,,0.63,0.69,0.53,0.3,,0.21,,0.93,0.42,0.2,0.42,0.25,,0.2,0.21,0.99,,0.18,0.25,0.14,,,,0.95,0.98,0.49
WSPM_0_4,1.01,0.7,0.34,0.45,,,0.83,0.42,0.7,0.39,,0.26,,1.19,0.37,0.34,,0.28,,,0.17,,1.0,0.15,0.23,0.09,,,,1.03,1.14,0.5
WSPM_0_0,1.0,0.98,0.61,0.29,0.24,,0.92,0.7,0.69,0.53,0.32,0.18,,0.99,0.8,0.56,0.38,0.33,,0.53,0.71,0.33,0.17,0.9,0.81,0.45,0.3,,,1.62,0.95,0.37
WSPM_1_0,1.16,1.03,0.71,0.28,0.22,,0.95,0.76,0.83,0.45,0.33,0.19,,1.1,0.8,0.7,0.32,0.26,,0.49,1.0,0.41,0.26,0.77,0.75,0.33,0.23,,,1.66,1.06,0.42
WSPM_1_1,1.11,1.27,0.52,0.26,0.3,,0.99,0.94,0.67,0.57,0.26,0.25,,1.31,0.92,0.52,0.48,0.47,,0.98,0.76,0.48,,0.78,0.55,0.93,,,,1.87,1.26,
WSPM_1_2,1.15,1.32,0.35,0.36,0.25,,1.12,0.98,0.77,0.51,,0.28,,1.19,0.99,0.34,0.44,0.65,,,0.71,,,0.67,0.46,,0.97,,,1.87,1.46,
WSPM_1_3,1.1,1.61,,,0.86,,1.17,1.23,0.85,0.83,,0.5,,,1.06,,0.99,0.92,,,,,,0.73,,,,0.98,,2.51,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.58,0.59,0.36,0.16,0.12,,0.48,0.45,0.42,0.24,0.16,0.14,,0.62,0.43,0.33,0.2,0.21,,0.43,0.52,0.26,0.18,0.33,0.34,0.21,0.17,0.07,,0.99,0.53,0.18
PM10_1,0.75,0.68,0.33,0.16,0.15,,0.61,0.53,0.44,0.28,0.16,0.1,,0.82,0.39,0.36,0.2,0.17,,0.53,0.47,0.45,0.35,0.2,0.28,0.13,0.03,,,0.84,0.97,0.28
PM10_2,1.02,0.99,,0.32,0.33,,0.95,0.76,0.57,0.36,,0.34,,1.21,0.29,,0.49,0.33,,0.55,0.2,0.86,0.6,,0.18,,,,,0.28,1.14,0.96
