,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,1.69,,,,,,,,1.93,,,,,1.7,,,,1.27,1.3,,,1.09,1.6,0.89,,,,1.47,1.17,0.4
PRES_1_3,,,,1.77,0.94,,0.63,,,,,2.05,,0.73,0.75,,0.88,1.41,,0.82,0.93,1.03,1.0,0.96,1.2,1.01,0.65,0.32,,1.34,1.31,1.28
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.13,0.96,0.47,0.34,0.07,0.9099999999999999,0.99,0.67,0.89,0.47,,0.16,0.9099999999999999,1.22,0.71,,,,0.9099999999999999,0.82,0.74,0.7,0.7,0.71,1.06,0.45,0.22,,0.9099999999999999,1.02,1.16,0.78
DEWP_0_0,1.14,1.27,0.21,0.51,,,0.83,0.95,0.8,0.8,,0.35,,0.97,1.5,,,,,0.75,1.2,0.61,0.35,1.41,1.51,1.21,0.97,0.39,,1.32,1.1,0.69
DEWP_1_1,0.61,0.18,1.39,,,,1.07,,0.91,,1.13,,,,,1.54,,,,0.9,1.24,0.38,0.49,1.08,1.53,0.64,0.31,,,1.3,1.22,0.43
DEWP_0_2,0.69,1.08,,,1.41,,0.77,1.17,0.77,0.96,,0.61,,,,,1.78,,,0.95,0.53,1.16,,1.17,1.3,0.94,0.66,0.58,,1.32,1.39,1.23
DEWP_0_1,0.77,1.25,,1.1,,,0.57,1.28,,,,1.13,,0.48,0.34,,,1.82,,0.97,0.89,0.8,0.6,1.15,1.17,1.04,1.06,0.66,,1.37,1.23,0.89
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.12,1.04,0.62,0.23,0.23,,0.86,0.83,0.84,0.53,0.51,0.23,,1.0,0.76,0.6,0.48,0.45,,1.41,0.95,0.15,0.17,0.62,1.28,0.42,0.2,,,1.21,1.22,0.58
WSPM_0_1,0.94,0.88,0.85,0.37,0.17,,0.93,0.75,0.78,0.4,0.64,0.38,,0.89,0.91,0.9,0.26,0.35,,0.5,1.41,0.4,0.34,1.36,1.57,0.98,0.63,0.16,,1.25,1.08,0.52
WSPM_0_3,0.96,1.15,0.52,0.34,0.73,,0.9,0.95,0.87,0.58,,0.5,,1.05,0.76,0.3,0.81,0.49,,0.54,0.51,1.52,,0.67,0.96,0.57,,,,1.09,1.32,1.07
WSPM_0_4,1.18,0.97,0.49,0.92,,,1.1,0.54,1.05,0.71,,0.58,,1.25,0.64,0.52,,0.54,,0.19,0.33,,1.67,0.51,0.81,0.43,,,,1.13,1.4,1.0
WSPM_0_0,1.19,1.14,0.85,0.56,0.51,,1.32,0.83,0.9,0.81,0.64,0.38,,1.11,1.14,0.78,0.61,0.58,,0.97,1.07,0.57,0.3,1.83,1.85,1.35,0.82,,,1.46,1.32,1.31
WSPM_1_0,1.25,1.12,0.97,0.51,0.44,,1.3,0.87,1.09,0.68,0.65,0.38,,1.19,1.11,0.93,0.52,0.44,,0.85,1.3,0.63,0.43,1.67,1.83,1.17,0.73,,,1.47,1.38,1.16
WSPM_1_1,1.23,1.29,0.64,0.46,0.59,,1.37,1.09,0.93,0.84,0.47,0.5,,1.21,1.25,0.66,0.77,0.78,,1.22,0.82,0.73,0.38,1.49,1.43,2.06,0.94,,,1.58,1.42,
WSPM_1_2,1.34,1.28,0.44,0.64,0.49,,1.5,1.19,1.22,0.76,,0.54,,1.34,1.31,0.44,0.69,1.07,,1.47,0.95,,,1.4,1.5,0.64,2.2,,,1.57,1.67,
WSPM_1_3,1.07,1.56,,,1.48,,1.09,1.16,1.05,1.08,,0.87,,,1.16,,1.37,1.34,,,0.69,,,1.84,0.86,,,2.86,,1.82,,0.82
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.87,0.85,0.65,0.41,0.32,0.97,0.84,0.69,0.78,0.48,0.44,0.38,0.97,0.86,0.8,0.6,0.44,0.47,0.97,0.79,0.92,0.52,0.4,1.09,1.26,0.83,0.69,0.35,0.97,1.15,0.95,0.57
PM10_1,1.04,0.99,0.55,0.38,0.39,,0.89,0.77,0.77,0.54,0.4,0.24,,0.96,0.75,0.61,0.42,0.36,,0.83,0.84,0.76,0.66,0.72,1.1,0.53,0.14,,,1.09,1.29,0.72
PM10_2,1.18,1.28,,0.63,0.7,,1.19,0.99,0.89,0.69,,0.72,,1.21,0.5,,0.85,0.6,,0.72,0.35,1.22,0.96,0.17,0.63,,,,,0.64,1.48,1.78
