,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,1.7,,,,,,,,1.95,,,,,1.72,,,,1.21,1.26,,,1.04,1.52,0.82,,,,1.46,1.16,0.35
PRES_1_3,,,,1.77,0.94,,0.54,,,,,2.05,,0.69,0.74,,0.88,1.41,,0.75,0.9,1.01,0.98,0.85,1.09,0.89,0.6,0.34,,1.32,1.24,1.24
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.12,0.93,0.45,0.35,0.08,0.79,0.96,0.66,0.87,0.46,,0.16,0.79,1.22,0.64,,,,0.79,0.8,0.7,0.69,0.69,0.64,0.96,0.41,0.2,,0.79,0.99,1.12,0.76
DEWP_0_0,1.13,1.26,0.19,0.51,,,0.77,0.93,0.77,0.8,,0.35,,0.9,1.5,,,,,0.68,1.14,0.58,0.34,1.27,1.38,1.08,0.9,0.36,,1.31,1.02,0.56
DEWP_1_1,0.61,0.17,1.39,,,,1.07,,0.89,,1.12,,,,,1.54,,,,0.86,1.21,0.37,0.48,1.01,1.42,0.58,0.29,,,1.29,1.2,0.38
DEWP_0_2,0.61,1.06,,,1.41,,0.71,1.14,0.72,0.96,,0.62,,,,,1.78,,,0.91,0.51,1.15,,1.07,1.17,0.86,0.6,0.56,,1.27,1.32,1.16
DEWP_0_1,0.68,1.25,,1.1,,,0.52,1.28,,,,1.13,,0.43,0.25,,,1.82,,0.93,0.84,0.77,0.6,1.08,1.08,0.95,0.99,0.62,,1.35,1.17,0.86
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.1,1.03,0.61,0.23,0.23,,0.85,0.82,0.82,0.53,0.51,0.23,,1.0,0.73,0.6,0.48,0.45,,1.41,0.82,0.13,,0.5,1.12,0.34,0.13,,,1.17,1.18,0.56
WSPM_0_1,0.93,0.88,0.84,0.37,0.17,,0.89,0.76,0.75,0.4,0.62,0.38,,0.86,0.9,0.89,0.26,0.35,,0.42,1.41,0.32,0.28,1.23,1.48,0.9,0.55,,,1.25,1.02,0.44
WSPM_0_3,0.94,1.11,0.51,0.34,0.73,,0.87,0.93,0.85,0.56,,0.5,,1.03,0.71,0.3,0.81,0.49,,0.45,0.44,1.52,,0.56,0.84,0.48,,,,1.04,1.27,1.04
WSPM_0_4,1.17,0.95,0.49,0.92,,,1.08,0.53,1.03,0.69,,0.59,,1.25,0.59,0.52,,0.54,,,0.3,,1.67,0.43,0.7,0.36,,,,1.08,1.38,0.98
WSPM_0_0,1.17,1.1,0.85,0.56,0.51,,1.25,0.81,0.9,0.82,0.65,0.38,,1.08,1.11,0.78,0.62,0.58,,0.82,1.02,0.5,0.32,1.81,1.82,1.2,0.81,,,1.43,1.25,1.2
WSPM_1_0,1.23,1.09,0.96,0.51,0.44,,1.21,0.86,1.05,0.68,0.65,0.38,,1.15,1.06,0.93,0.52,0.44,,0.72,1.26,0.61,0.45,1.57,1.73,0.98,0.6,,,1.45,1.28,1.01
WSPM_1_1,1.18,1.31,0.64,0.46,0.59,,1.25,1.08,0.83,0.85,0.47,0.5,,1.23,1.18,0.66,0.77,0.78,,1.21,0.84,0.68,0.4,1.49,1.29,2.05,0.93,,,1.58,1.4,
WSPM_1_2,1.25,1.29,0.44,0.64,0.49,,1.43,1.11,1.12,0.76,,0.54,,1.23,1.27,0.44,0.69,1.07,,1.59,0.92,,,1.37,1.31,0.4,2.2,,,1.56,1.64,
WSPM_1_3,1.07,1.5,,,1.48,,1.1,1.16,1.05,1.08,,0.87,,,1.16,,1.37,1.34,,,,,,1.59,0.65,,,2.86,,1.82,,0.78
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.86,0.84,0.65,0.41,0.32,,0.79,0.68,0.75,0.49,0.43,0.38,,0.83,0.79,0.59,0.44,0.47,,0.74,0.88,0.49,0.39,1.01,1.17,0.75,0.64,0.33,,1.15,0.89,0.53
PM10_1,1.02,0.96,0.55,0.38,0.39,,0.88,0.76,0.75,0.54,0.4,0.25,,0.97,0.69,0.62,0.42,0.36,,0.81,0.8,0.76,0.66,0.63,0.99,0.48,0.11,,,1.03,1.29,0.68
PM10_2,1.18,1.24,,0.63,0.71,,1.18,0.96,0.87,0.66,,0.73,,1.21,0.49,,0.85,0.6,,0.71,0.32,1.2,0.96,0.12,0.51,,,,,0.51,1.42,1.78
