,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,0.96,,,,,,,,0.96,,,,,0.96,,,,0.52,0.57,,,0.31,0.58,0.16,,,,0.94,0.54,0.03
PRES_1_3,,,,0.79,0.21,,0.07,,,,,1.0,,0.18,0.19,,0.21,0.55,,0.17,0.3,0.33,0.28,0.19,0.3,0.18,0.08,0.03,,0.76,0.55,0.4
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.79,0.53,0.11,0.05,,0.03,0.56,0.27,0.41,0.1,,0.01,0.03,0.99,0.22,,,,0.03,0.37,0.28,0.26,0.23,0.19,0.37,0.08,0.02,,0.03,0.7,0.78,0.26
DEWP_0_0,0.64,0.83,0.01,0.09,,,0.26,0.41,0.26,0.26,,0.04,,0.45,0.98,,,,,0.22,0.58,0.15,0.05,0.49,0.57,0.31,0.2,0.03,,0.95,0.55,0.1
DEWP_1_1,0.2,0.02,0.8,,,,0.54,,0.35,,0.39,,,,,0.99,,,,0.33,0.66,0.06,0.09,0.34,0.63,0.11,0.02,,,0.93,0.71,0.05
DEWP_0_2,0.15,0.47,,,0.54,,0.19,0.53,0.18,0.29,,0.11,,,,,1.0,,,0.31,0.11,0.49,,0.32,0.36,0.19,0.09,0.07,,0.78,0.73,0.41
DEWP_0_1,0.19,0.66,,0.34,,,0.12,0.65,,,,0.34,,0.05,0.02,,,1.0,,0.32,0.27,0.22,0.13,0.34,0.32,0.23,0.23,0.07,,0.87,0.57,0.23
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.65,0.56,0.17,0.02,0.02,,0.4,0.34,0.31,0.12,0.09,0.02,,0.59,0.23,0.16,0.1,0.08,,0.98,0.24,0.01,,0.11,0.38,0.05,0.01,,,0.83,0.76,0.14
WSPM_0_1,0.47,0.43,0.32,0.05,0.01,,0.4,0.29,0.27,0.07,0.13,0.05,,0.42,0.38,0.35,0.03,0.05,,0.12,0.96,0.05,0.03,0.46,0.74,0.22,0.08,,,0.94,0.59,0.07
WSPM_0_3,0.46,0.58,0.11,0.04,0.18,,0.38,0.41,0.3,0.12,,0.08,,0.58,0.21,0.04,0.24,0.09,,0.05,0.08,0.99,,0.11,0.21,0.07,,,,0.6,0.82,0.42
WSPM_0_4,0.63,0.39,0.1,0.26,,,0.53,0.13,0.42,0.16,,0.11,,0.78,0.14,0.1,,0.09,,,0.04,,0.99,0.06,0.13,0.04,,,,0.6,0.88,0.35
WSPM_0_0,0.5,0.48,0.24,0.08,0.07,,0.45,0.24,0.28,0.21,0.1,0.03,,0.45,0.4,0.19,0.12,0.09,,0.21,0.39,0.1,0.03,0.85,0.83,0.3,0.14,,,0.92,0.55,0.16
WSPM_1_0,0.54,0.46,0.28,0.06,0.05,,0.46,0.26,0.34,0.14,0.1,0.03,,0.5,0.37,0.26,0.08,0.05,,0.19,0.53,0.11,0.05,0.58,0.68,0.17,0.07,,,0.89,0.6,0.16
WSPM_1_1,0.49,0.62,0.13,0.05,0.07,,0.4,0.38,0.22,0.19,0.06,0.06,,0.47,0.44,0.13,0.14,0.16,,0.28,0.31,0.13,0.04,0.52,0.41,0.86,0.1,,,0.98,0.58,
WSPM_1_2,0.49,0.63,0.05,0.09,0.05,,0.5,0.41,0.35,0.15,,0.06,,0.41,0.5,0.05,0.12,0.28,,0.32,0.32,,,0.5,0.37,0.06,0.94,,,0.95,0.56,
WSPM_1_3,0.3,0.54,,,0.36,,0.3,0.34,0.27,0.24,,0.12,,,0.3,,0.36,0.34,,,,,,0.44,0.12,,,0.97,,0.99,,0.11
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.49,0.48,0.23,0.07,0.04,,0.38,0.3,0.32,0.12,0.08,0.06,,0.48,0.35,0.2,0.1,0.11,,0.33,0.47,0.14,0.08,0.42,0.55,0.21,0.14,0.03,,0.98,0.53,0.08
PM10_1,0.61,0.52,0.15,0.06,0.05,,0.46,0.32,0.3,0.13,0.06,0.02,,0.6,0.23,0.19,0.08,0.06,,0.35,0.32,0.28,0.2,0.17,0.36,0.08,0.01,,,0.68,0.97,0.23
PM10_2,0.58,0.61,,0.12,0.14,,0.53,0.37,0.26,0.13,,0.15,,0.66,0.11,,0.22,0.11,,0.19,0.05,0.52,0.3,0.01,0.11,,,,,0.17,0.81,0.94
