,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,0.76,0.96,1.47,1.09,3.68,0.71,0.8,1.12,0.78,1.13,,1.71,0.71,0.76,1.17,,,,0.71,0.9,1.05,0.92,0.78,0.63,0.42,0.67,0.86,,0.71,1.06,0.77,0.59
DEWP_0_0,1.08,0.84,5.71,1.07,,,1.69,1.12,1.14,0.83,,1.39,,1.5,0.57,,,,,1.37,0.91,1.45,1.85,0.54,0.42,0.59,0.65,0.73,,1.12,1.1,1.81
DEWP_1_1,1.73,4.71,0.63,,,,0.98,,1.02,,0.51,,,,,0.54,,,,1.22,0.81,2.46,1.57,0.59,0.39,0.8,1.62,,,1.12,1.0,1.99
DEWP_0_2,3.1,1.36,,,0.43,,2.19,1.13,1.83,0.95,,0.87,,,,,0.45,,,1.45,2.13,0.91,,0.73,0.6,0.72,0.94,0.5,,1.41,1.17,0.71
DEWP_0_1,2.78,1.14,,0.65,,,2.4,1.04,,,,0.56,,,,,,0.43,,1.48,1.55,1.43,1.33,0.65,0.6,0.69,0.6,0.57,,1.34,1.34,0.9
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.99,1.04,1.29,1.66,1.92,,0.99,1.17,1.09,1.13,0.92,1.46,,1.1,1.36,1.24,1.13,1.14,,0.62,2.78,2.75,,0.83,0.58,0.69,0.68,,,1.14,0.86,0.84
WSPM_0_1,1.14,1.11,0.92,1.39,2.62,,1.09,1.25,1.02,1.56,0.85,1.2,,1.38,0.87,0.86,2.28,1.44,,1.31,0.61,2.54,3.59,0.63,0.33,0.77,1.07,,,1.04,0.99,1.57
WSPM_0_3,1.19,1.12,1.74,1.62,0.64,,1.09,1.13,1.13,1.29,,0.98,,1.2,1.4,2.41,0.81,1.26,,8.41,3.35,0.56,,1.05,0.79,1.09,,,,1.47,0.88,0.54
WSPM_0_4,1.11,1.57,1.73,0.69,,,1.08,2.03,1.0,1.29,,0.86,,1.12,1.76,1.81,,1.32,,,3.81,,0.49,1.52,1.11,1.77,,,,1.57,0.94,0.63
WSPM_0_0,1.59,1.43,1.43,1.42,1.21,,1.93,1.82,1.39,1.17,1.2,1.88,,1.99,1.15,1.58,1.33,1.51,,2.42,1.24,2.06,3.41,0.43,0.36,0.69,0.87,,,1.34,1.76,3.92
WSPM_1_0,1.56,1.53,1.44,1.69,1.67,,1.67,1.86,1.52,1.49,1.41,2.03,,1.91,1.2,1.47,1.72,2.16,,1.87,1.16,2.58,3.17,0.57,0.46,1.18,1.35,,,1.42,1.41,3.05
WSPM_1_1,1.58,1.34,2.04,1.99,1.93,,2.36,1.59,1.64,1.51,1.59,1.64,,2.67,1.11,2.23,1.59,1.24,,3.93,1.11,2.32,3.71,0.58,0.52,0.37,,,,1.48,2.01,
WSPM_1_2,1.94,1.28,3.34,1.5,1.76,,2.1,1.49,1.64,1.6,,1.58,,3.65,1.05,3.24,1.62,1.0,,,1.48,,,0.53,0.71,0.76,0.33,,,1.47,4.28,
WSPM_1_3,2.54,2.34,,,0.85,,2.29,2.17,1.98,1.59,,1.5,,,1.83,,1.18,1.13,,,,,,1.01,,,,0.23,,1.87,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.93,0.88,0.89,0.93,0.99,,0.98,1.01,0.85,0.94,0.83,0.89,,1.1,0.76,0.95,0.98,0.85,,0.92,0.73,1.18,1.31,0.45,0.33,0.48,0.6,0.57,,0.82,0.93,3.35
PM10_1,0.94,1.03,1.24,1.14,1.05,,0.88,1.13,0.93,1.08,1.06,1.41,,1.02,1.17,1.06,1.2,1.27,,0.98,1.16,0.94,0.84,0.63,0.44,0.91,0.62,,,1.27,0.7,0.57
PM10_2,1.29,1.32,,1.04,0.86,,1.26,1.37,1.53,1.69,,0.77,,1.34,1.68,,0.96,1.33,,1.89,2.76,0.91,0.98,,0.64,,,,,1.98,1.17,0.44
