,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_0,0.87,1.46,0.03,0.57,,,0.36,0.95,0.71,1.13,,0.3,,0.31,3.09,,,,,0.4,1.11,0.37,0.17,1.67,1.97,1.39,1.2,0.48,,1.3,0.63,0.13
DEWP_1_1,0.41,0.02,2.64,,,,1.17,,0.75,,2.59,,,,,3.43,,,,0.68,1.51,0.16,0.33,0.99,1.94,0.42,0.15,,,1.16,1.11,0.08
DEWP_0_2,0.11,0.95,,,4.07,,0.29,1.19,0.37,1.29,,0.87,,,,,4.98,,,0.68,0.21,1.48,,1.1,1.17,0.83,0.57,1.06,,0.96,0.91,1.42
DEWP_0_1,0.14,1.39,,2.16,,,0.17,1.51,,,,2.58,,,,,,5.37,,0.67,0.47,0.6,0.55,1.08,0.92,1.09,1.44,1.13,,1.13,0.72,0.82
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.99,0.99,0.53,0.15,0.14,,0.81,0.77,0.7,0.53,0.65,0.17,,1.0,0.47,0.55,0.48,0.44,,2.64,0.11,,,0.15,0.85,0.12,,,,0.97,1.19,0.5
WSPM_0_1,0.68,0.82,1.06,0.31,0.08,,0.83,0.69,0.63,0.29,0.81,0.36,,0.63,0.93,1.17,0.13,0.27,,0.05,2.64,,,0.67,1.79,0.44,0.2,,,1.25,0.81,0.14
WSPM_0_3,0.7,0.98,0.33,0.25,1.32,,0.74,0.9,0.73,0.49,,0.61,,0.96,0.42,0.14,1.18,0.46,,,0.03,3.23,,0.16,0.45,0.16,,,,0.61,1.29,1.73
WSPM_0_4,1.16,0.45,0.34,1.66,,,1.0,0.29,1.08,0.64,,0.81,,1.34,0.28,0.35,,0.51,,,,,4.24,0.1,0.29,,,,,0.59,1.5,1.47
WSPM_0_0,0.79,0.78,0.75,0.51,0.52,,0.69,0.56,0.74,0.91,0.68,0.26,,0.52,1.18,0.65,0.59,0.5,,0.18,0.5,0.12,,5.25,5.17,1.44,0.69,,,1.33,0.54,0.19
WSPM_1_0,0.97,0.65,0.88,0.41,0.35,,0.79,0.6,0.88,0.6,0.62,0.25,,0.67,1.06,0.84,0.39,0.28,,0.29,1.1,0.21,0.15,3.44,4.07,0.58,0.31,,,1.22,0.7,0.25
WSPM_1_1,0.91,0.98,0.43,0.32,0.5,,0.6,0.85,0.64,0.82,0.41,0.42,,0.51,1.35,0.43,0.71,0.84,,0.4,0.55,0.26,,2.7,1.2,7.68,,,,1.41,0.55,
WSPM_1_2,0.81,1.1,0.18,0.59,0.39,,0.72,0.89,0.7,0.65,,0.48,,0.35,1.49,0.19,0.59,1.48,,,0.28,,,1.32,0.51,,9.21,,,1.41,0.45,
WSPM_1_3,0.5,0.92,,,2.7,,0.58,0.82,0.51,1.05,,0.93,,,0.97,,1.8,1.81,,,,,,0.82,,,,19.22,,1.43,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.77,0.84,0.76,0.46,0.34,,0.66,0.7,0.81,0.54,0.54,0.45,,0.66,0.94,0.66,0.48,0.58,,0.68,0.99,0.35,0.27,1.41,1.9,0.99,0.82,0.5,,1.45,0.47,0.08
PM10_1,0.97,0.87,0.49,0.37,0.41,,0.96,0.69,0.7,0.55,0.4,0.19,,1.03,0.48,0.64,0.38,0.31,,0.85,0.6,0.84,0.84,0.38,0.78,0.2,0.05,,,0.52,1.97,0.64
PM10_2,0.95,0.89,,0.73,1.05,,1.05,0.76,0.5,0.43,,1.14,,1.14,0.13,,1.12,0.58,,0.45,0.06,1.67,1.25,,0.21,,,,,0.03,0.94,4.93
