,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_1,2.06,1.94,,0.9,,,1.64,1.76,,,,0.79,,,,,,1.0,,1.69,1.6,1.41,1.12,0.83,0.73,0.71,0.66,0.39,,2.48,1.96,0.95
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.21,1.21,0.87,0.49,0.48,,1.01,1.09,0.94,0.69,0.51,0.42,,1.33,0.97,0.84,0.62,0.59,,1.0,1.44,0.52,,0.42,0.51,0.29,0.15,,,1.53,1.16,0.55
WSPM_0_1,1.21,1.17,0.88,0.55,0.49,,1.09,1.09,0.87,0.71,0.53,0.49,,1.37,0.88,0.85,0.66,0.59,,0.69,1.0,0.77,0.78,0.6,0.46,0.5,0.45,,,1.55,1.16,0.63
WSPM_0_3,1.34,1.4,1.01,0.63,0.54,,1.17,1.24,1.06,0.82,,0.55,,1.53,1.05,0.92,0.74,0.7,,1.93,1.23,1.0,,0.57,0.56,0.48,,,,1.78,1.33,0.65
WSPM_0_4,1.67,1.68,1.14,0.76,,,1.47,1.43,1.25,1.02,,0.64,,1.86,1.22,1.16,,0.85,,,1.28,,1.0,0.68,0.7,0.56,,,,2.11,1.63,0.78
WSPM_0_0,2.37,2.22,1.65,1.04,0.86,,2.5,2.06,1.74,1.33,1.0,0.92,,2.74,1.71,1.65,1.18,1.17,,2.07,1.74,1.45,1.33,1.0,0.85,0.88,0.8,,,2.86,2.52,2.22
WSPM_1_0,2.68,2.5,1.9,1.18,1.02,,2.54,2.33,2.13,1.48,1.18,1.04,,3.0,1.85,1.89,1.32,1.32,,1.91,2.08,1.96,1.69,1.14,1.0,1.09,0.91,,,3.18,2.46,2.09
WSPM_1_1,2.77,2.73,2.0,1.29,1.35,,3.16,2.5,2.06,1.76,1.15,1.14,,4.0,1.99,2.1,1.64,1.41,,4.09,1.83,2.11,1.97,1.2,0.95,1.01,,,,3.62,3.33,
WSPM_1_2,3.26,2.8,2.18,1.38,1.22,,3.33,2.57,2.35,1.78,,1.22,,4.74,2.09,2.12,1.63,1.55,,,2.19,,,1.15,1.11,0.58,1.0,,,3.73,5.53,
WSPM_1_3,4.8,5.46,,,2.03,,4.48,4.48,3.53,2.93,,2.07,,,3.69,,2.72,2.54,,,,,,2.17,,,,1.0,,6.3,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.78,0.76,0.57,0.36,0.31,,0.72,0.7,0.61,0.46,0.34,0.32,,0.91,0.58,0.56,0.42,0.4,,0.66,0.64,0.56,0.48,0.36,0.31,0.29,0.29,0.16,,1.0,0.77,0.77
PM10_1,1.02,1.02,0.73,0.46,0.41,,0.87,0.92,0.74,0.6,0.42,0.38,,1.13,0.79,0.7,0.53,0.5,,0.85,0.88,0.74,0.6,0.38,0.38,0.36,0.13,,,1.33,1.0,0.44
PM10_2,1.99,2.0,,0.86,0.78,,1.87,1.75,1.55,1.25,,0.75,,2.24,1.17,,1.05,1.02,,1.71,1.28,1.45,1.21,,0.5,,,,,1.52,2.03,1.0
