,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_2,13.46,2.4,,,0.33,,6.59,1.74,4.77,1.35,,1.4,,,,,0.32,,,2.9,7.21,1.22,,0.95,0.7,1.02,1.72,0.62,,2.49,1.93,0.87
DEWP_0_1,11.19,1.73,,0.7,,,9.32,1.48,,,,0.55,,,,,,0.3,,3.03,3.64,3.07,2.95,0.83,0.78,0.94,0.69,0.73,,2.28,2.56,1.48
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.29,1.38,2.29,5.08,6.06,,1.41,1.78,1.61,1.95,1.37,4.15,,1.5,2.5,2.16,2.02,2.1,,0.5,9.34,23.96,,1.73,0.62,1.49,,,,1.57,1.0,1.31
WSPM_0_1,1.76,1.62,1.17,3.08,11.34,,1.59,2.03,1.59,3.65,1.14,2.39,,2.39,1.12,1.03,7.88,3.41,,4.28,0.5,13.62,22.15,0.69,0.22,1.05,2.16,,,1.3,1.39,4.25
WSPM_0_3,1.98,1.6,4.19,4.21,0.72,,1.74,1.71,1.78,2.46,,1.61,,1.81,2.84,8.63,0.99,2.48,,75.74,18.66,0.43,,2.37,1.2,2.49,,,,2.67,1.06,0.51
WSPM_0_4,1.63,3.38,4.57,0.77,,,1.65,5.94,1.45,2.43,,1.35,,1.61,4.95,4.72,,2.74,,,27.91,,0.36,5.11,2.38,7.87,,,,3.17,1.19,0.71
WSPM_0_0,3.32,2.95,3.04,3.44,2.75,,4.25,4.66,2.99,2.23,2.45,6.27,,5.04,1.97,3.61,3.09,3.75,,8.64,2.63,8.41,21.7,0.32,0.25,0.86,1.46,,,2.3,3.99,13.22
WSPM_1_0,3.33,3.67,3.05,4.92,5.08,,3.59,4.96,3.27,3.66,3.24,7.39,,4.71,2.27,3.13,5.12,7.78,,6.17,2.08,10.12,14.67,0.58,0.4,2.31,4.16,,,2.68,3.06,10.31
WSPM_1_1,3.53,2.8,6.67,6.88,5.68,,6.61,3.63,4.26,3.46,5.13,4.83,,8.45,1.99,7.55,3.89,2.64,,12.96,2.43,7.94,,0.61,0.62,0.25,,,,2.8,5.46,
WSPM_1_2,4.91,2.58,16.99,3.95,5.63,,5.29,3.37,4.04,4.16,,4.52,,14.32,1.79,16.09,4.38,1.68,,,4.42,,,0.66,1.31,,0.21,,,2.88,16.49,
WSPM_1_3,9.76,7.48,,,1.35,,7.83,7.06,7.11,4.28,,4.12,,,5.31,,2.42,2.27,,,,,,2.27,,,,0.12,,4.78,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.08,0.98,1.06,1.31,1.6,,1.22,1.28,0.95,1.27,1.07,1.25,,1.44,0.79,1.2,1.39,1.09,,1.13,0.74,1.96,2.45,0.32,0.19,0.41,0.57,0.67,,0.77,1.2,11.55
PM10_1,1.14,1.31,2.08,2.07,1.8,,1.06,1.66,1.24,1.68,1.83,3.51,,1.26,1.89,1.55,2.18,2.55,,1.28,1.75,1.2,1.06,0.85,0.39,1.65,2.0,,,1.96,0.62,0.65
PM10_2,2.29,2.36,,1.91,1.32,,2.12,2.67,3.41,4.11,,1.12,,2.29,6.1,,1.49,2.86,,4.96,16.01,1.22,1.46,,1.37,,,,,9.26,1.94,0.32
