,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.94,0.95,0.85,0.6,0.4,0.61,0.89,0.86,0.82,0.72,,0.48,0.61,1.0,0.82,,,,0.61,0.85,0.84,0.8,0.74,0.56,0.57,0.46,0.36,,0.61,1.04,0.94,0.63
DEWP_0_0,1.17,1.13,1.27,0.78,,,1.17,1.14,1.02,0.86,,0.74,,1.21,1.0,,,,,1.05,1.11,0.95,0.81,0.88,0.77,0.81,0.77,0.53,,1.35,1.12,0.99
DEWP_1_1,1.11,0.83,1.02,,,,1.1,,1.0,,0.81,,,,,0.99,,,,1.1,1.07,1.02,0.93,0.76,0.73,0.65,0.69,,,1.33,1.18,0.84
DEWP_0_2,1.55,1.41,,,0.86,,1.39,1.3,1.28,1.1,,0.78,,,,,1.01,,,1.3,1.12,1.15,,0.95,0.86,0.84,0.84,0.52,,1.56,1.38,0.99
DEWP_0_1,1.51,1.4,,0.95,,,1.2,1.33,,,,0.89,,2.51,1.35,,,1.0,,1.33,1.23,1.18,0.98,0.87,0.81,0.82,0.84,0.63,,1.57,1.38,0.94
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.1,1.1,0.96,0.6,0.69,,0.95,1.02,0.97,0.8,0.71,0.56,,1.12,0.99,0.92,0.76,0.73,,1.0,1.3,0.52,0.96,0.59,0.73,0.46,0.33,,,1.24,1.08,0.67
WSPM_0_1,1.1,1.04,0.94,0.74,0.7,,1.06,1.04,0.92,0.84,0.77,0.7,,1.17,0.92,0.94,0.81,0.72,,0.76,0.99,0.88,1.0,0.85,0.67,0.78,0.77,0.44,,1.24,1.03,0.82
WSPM_0_3,1.11,1.25,1.02,0.79,0.71,,1.03,1.12,1.05,0.94,,0.74,,1.24,1.05,0.88,0.87,0.84,,1.82,1.08,1.0,,0.72,0.76,0.7,,,,1.35,1.16,0.76
WSPM_0_4,1.29,1.34,0.99,0.87,,,1.17,1.13,1.1,1.07,,0.74,,1.34,1.08,1.08,,0.92,,1.04,0.9,,1.0,0.78,0.84,0.75,,,,1.45,1.26,0.82
WSPM_0_0,1.63,1.49,1.3,1.02,0.9,,1.84,1.47,1.25,1.11,0.99,0.96,,1.73,1.34,1.29,1.01,1.08,,1.66,1.3,1.17,0.95,1.0,0.91,1.04,0.85,,,1.68,1.59,2.46
WSPM_1_0,1.66,1.53,1.41,1.09,1.0,,1.74,1.53,1.45,1.19,1.1,1.02,,1.81,1.36,1.39,1.11,1.15,,1.4,1.46,1.41,1.25,1.11,1.0,1.22,0.98,,,1.77,1.6,2.03
WSPM_1_1,1.67,1.57,1.34,1.14,1.26,,2.14,1.61,1.47,1.32,0.95,1.07,,2.1,1.41,1.41,1.32,1.17,,2.2,1.08,1.5,1.23,1.03,0.93,1.01,1.28,,,1.9,1.94,
WSPM_1_2,1.94,1.51,1.48,1.17,1.11,,2.15,1.68,1.66,1.34,,1.1,,2.59,1.45,1.46,1.28,1.24,,2.94,1.24,,,0.95,1.03,0.66,1.0,,,1.93,2.55,
WSPM_1_3,2.24,2.41,,,1.43,,2.06,2.12,1.84,1.71,,1.46,,,1.92,,1.66,1.59,,,1.54,,,1.47,0.83,,,1.0,,2.51,,1.64
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.89,0.85,0.76,0.6,0.55,0.94,0.88,0.84,0.79,0.66,0.58,0.56,0.94,0.97,0.77,0.75,0.64,0.62,0.94,0.81,0.8,0.75,0.69,0.63,0.56,0.55,0.58,0.4,0.94,1.0,0.87,0.91
PM10_1,1.01,1.04,0.85,0.65,0.65,,0.89,0.94,0.83,0.79,0.65,0.56,,1.04,0.91,0.83,0.72,0.67,,0.92,0.97,0.85,0.76,0.6,0.62,0.57,0.28,,,1.18,1.0,0.59
PM10_2,1.39,1.48,,0.91,0.82,,1.39,1.32,1.29,1.21,,0.81,,1.48,0.88,,1.02,1.01,,1.31,0.84,1.2,1.09,0.28,0.57,,,,,1.19,1.44,1.0
