,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_1_3,,,,0.55,0.93,,,,,,,0.42,,4.67,2.36,,1.32,0.75,,3.31,2.19,1.67,1.4,2.21,2.29,1.74,1.6,1.03,,2.16,3.19,1.14
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.91,1.23,1.48,1.13,4.09,,0.95,1.23,0.94,1.17,,1.95,,0.79,3.33,,,,,1.0,1.28,0.99,0.8,1.29,1.1,1.4,1.75,,,1.38,1.02,0.83
DEWP_0_0,1.53,1.14,6.09,1.13,,,2.34,1.24,1.37,0.91,,1.46,,4.46,0.62,,,,,1.82,1.24,1.85,2.34,0.92,0.98,0.84,0.78,0.85,,1.31,1.91,4.42
DEWP_1_1,2.03,9.35,0.68,,,,1.2,,1.45,,0.53,,,,,0.59,,,,1.52,1.04,2.9,1.79,1.26,1.07,1.5,2.17,,,1.52,1.46,
DEWP_0_2,5.94,1.61,,,0.48,,4.04,1.34,3.1,1.04,,1.03,,,,,0.5,,,1.78,3.32,1.1,,1.41,1.68,1.21,1.32,0.68,,1.91,2.05,1.05
DEWP_0_1,6.03,1.37,,0.73,,,4.09,1.24,,,,0.62,,,,,,0.49,,1.88,2.35,1.78,1.64,1.52,2.03,1.15,0.85,0.7,,1.77,2.33,1.47
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.29,1.27,1.37,1.99,1.98,,1.31,1.31,1.41,1.23,0.95,1.76,,1.26,1.8,1.32,1.24,1.25,,0.66,,,,,2.14,,,,,1.51,1.23,1.48
WSPM_0_1,1.61,1.34,0.98,1.45,2.72,,1.33,1.35,1.34,1.66,0.87,1.24,,1.67,1.13,0.92,2.4,1.62,,,0.67,,,,1.16,2.98,,,,1.31,1.53,4.28
WSPM_0_3,1.67,1.37,1.92,1.72,0.7,,1.53,1.3,1.43,1.41,,1.03,,1.41,1.91,2.78,0.86,1.35,,,,0.61,,,3.04,,,,,2.2,1.28,0.78
WSPM_0_4,1.42,2.57,2.07,0.75,,,1.47,2.53,1.32,1.4,,1.0,,1.33,2.91,2.02,,1.45,,,,,0.54,,,,,,,2.59,1.34,0.95
WSPM_0_0,2.1,2.22,1.7,1.63,1.47,,2.18,2.21,1.92,1.39,1.38,2.15,,2.7,1.45,1.84,1.62,1.74,,,,,,0.56,0.71,1.49,2.25,,,1.73,3.44,
WSPM_1_0,2.03,2.7,1.72,1.98,1.94,,1.98,2.34,2.13,1.85,1.6,2.36,,2.65,1.61,1.73,2.2,2.54,,3.09,2.3,4.21,,0.82,0.76,,,,,1.9,3.06,
WSPM_1_1,2.02,2.47,2.55,2.36,1.83,,2.96,2.04,2.22,1.69,2.01,1.93,,4.26,1.41,2.73,1.73,1.49,,,4.82,,,1.61,,0.43,,,,1.88,5.36,
WSPM_1_2,2.44,2.06,4.09,1.8,2.1,,2.89,2.01,2.17,1.94,,1.88,,7.06,1.39,3.96,1.96,1.2,,,,,,2.15,,,0.39,,,1.92,8.54,
WSPM_1_3,3.74,3.07,,,1.09,,4.05,2.9,3.78,2.07,,1.92,,,2.42,,1.54,1.47,,,,,,,,,,0.28,,2.65,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.12,1.08,0.9,0.9,0.99,,1.16,1.04,0.96,0.95,0.82,0.86,,1.26,0.85,0.95,0.96,0.85,,1.07,0.91,1.38,1.4,0.74,0.78,0.69,0.68,0.61,,0.87,2.55,
PM10_1,1.18,1.22,1.29,1.17,1.05,,1.1,1.25,1.22,1.11,1.1,1.55,,1.13,1.53,1.11,1.26,1.36,,1.09,1.38,1.01,0.9,1.61,1.24,1.81,1.93,,,3.16,0.78,1.71
PM10_2,1.79,1.82,,1.24,0.99,,1.65,1.75,2.49,1.88,,0.93,,1.59,6.14,,1.1,1.51,,2.25,5.66,1.06,1.12,,,,,,,,3.1,0.52
