,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.33,3.43,,,,1.79,2.68,4.1,5.77,9.6,,1.34,0.33,36.98,117.82,,3.48,3.78,4.84,9.76,7.3,13.09,19.26,8.56,12.25,,1.65,3.64,7.94
DEWP_0_1,0.81,0.49,6.55,495.05,9249.72,1.23,1.41,5.28,5.53,8.68,9249.72,0.14,4.04,,155.45,9249.72,1.88,3.25,2.67,7.9,6.94,10.01,14.9,7.31,14.29,9249.72,1.27,2.49,4.98
DEWP_0_0,0.46,,,,,,,,3.97,6.75,,,,175.41,341.0,,1.67,,,,,,,,,,0.34,1.27,
DEWP_1_0,0.4,,,,,,,,,,,,,,293.57,,1.67,,,,,,,,,,,1.06,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.97,2.07,2.42,,,1.35,1.49,3.65,4.33,7.45,,0.9,1.34,65.76,134.06,,4.64,1.69,,4.75,1.05,4.68,9.79,,,,1.11,2.89,6.39
WSPM_0_1,0.91,2.1,3.71,,6580.049999999999,1.28,1.65,3.29,5.49,9.01,6580.049999999999,0.82,2.2,,,6580.049999999999,1.18,4.65,1.78,7.57,5.45,10.83,17.67,3.52,7.06,6580.049999999999,1.24,2.46,5.11
WSPM_0_2,0.8,2.45,2.83,541.12,,1.03,1.93,2.71,4.68,5.32,,0.84,1.37,,,,,1.85,6.45,5.08,2.44,6.16,12.47,,,,1.15,2.64,4.41
WSPM_0_0,0.74,1.86,3.16,,,1.14,1.4,3.56,3.6,6.46,,0.7,1.72,,,,0.88,1.97,2.57,8.91,5.81,10.02,15.65,,10.13,,1.09,1.74,2.9
WSPM_1_2,0.74,2.03,2.27,,,1.08,1.49,4.2,2.66,7.38,,0.65,1.97,,,,1.52,2.27,1.58,7.27,10.14,7.93,8.62,,11.11,,1.05,2.2,
WSPM_1_1,0.66,1.69,2.64,,,1.01,1.16,2.66,3.56,6.03,,0.64,1.4,,,,0.76,2.17,2.05,6.54,4.73,14.38,11.5,,,,0.96,1.9,3.28
WSPM_1_0,0.68,1.56,2.54,,,1.0,1.23,2.75,3.68,5.6,,0.64,1.44,,,,1.02,2.04,2.13,7.33,4.28,7.26,13.66,,,,0.94,1.59,2.99
WSPM_0_4,0.82,,,,,0.72,2.09,,,,,0.55,1.77,66.16,150.24,,,0.64,,,,2.89,2.44,18.0,,,0.57,2.08,5.93
WSPM_1_3,0.65,0.91,1.96,,,0.65,1.49,2.37,2.98,,,0.46,1.68,,,,,,,3.0,1.34,,3.78,,27.58,,0.76,1.85,6.77
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.22,2.72,3.9,319.35,5580.96,1.74,2.2,4.96,5.46,9.2,5580.96,1.09,2.58,,,5580.96,2.45,3.95,3.61,10.76,9.89,14.6,19.55,5.43,17.58,5580.96,1.69,2.93,5.44
PM10_1,0.97,2.5,3.57,292.14,,1.32,1.9,3.42,5.8,8.7,,0.93,1.98,58.74,118.53,,3.08,3.0,4.31,6.24,1.72,7.42,14.66,8.77,3.07,,1.26,3.36,5.92
PM10_2,0.8,1.72,2.68,,,0.85,2.08,2.7,3.8,7.63,,0.72,1.69,49.44,122.56,,2.84,1.44,3.07,3.17,,3.77,7.67,9.04,4.2,,0.57,2.41,8.68
