,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.75,0.76,0.45,0.11,0.11,,0.61,0.65,0.46,0.43,0.49,0.13,,0.89,0.3,0.46,0.38,0.35,,2.28,,,,,0.13,,,,,0.74,0.79,0.24
WSPM_0_1,0.49,0.69,0.89,0.23,0.06,,0.65,0.6,0.48,0.24,0.6,0.27,,0.53,0.68,0.99,0.1,0.22,,,2.25,,,,0.27,0.05,,,,1.0,0.5,0.03
WSPM_0_3,0.52,0.78,0.27,0.19,0.99,,0.55,0.77,0.51,0.39,,0.46,,0.86,0.29,0.12,0.94,0.36,,,,2.72,,,0.07,,,,,0.41,0.87,1.04
WSPM_0_4,0.92,0.27,0.29,1.28,,,0.75,0.25,0.76,0.5,,0.61,,1.21,0.16,0.29,,0.4,,,,,3.44,,,,,,,0.38,1.01,0.86
WSPM_0_0,0.61,0.55,0.64,0.4,0.39,,0.51,0.48,0.52,0.74,0.51,0.2,,0.42,0.93,0.52,0.47,0.4,,,,,,3.22,1.6,0.4,0.21,,,1.19,0.27,
WSPM_1_0,0.81,0.37,0.73,0.31,0.26,,0.61,0.52,0.57,0.48,0.44,0.19,,0.53,0.82,0.69,0.31,0.22,,0.18,0.53,0.09,,1.86,1.72,,,,,1.05,0.41,
WSPM_1_1,0.79,0.63,0.36,0.24,0.37,,0.39,0.71,0.49,0.66,0.31,0.31,,0.29,1.1,0.33,0.57,0.66,,,0.09,,,0.43,,5.49,,,,1.27,0.18,
WSPM_1_2,0.67,0.84,0.15,0.46,0.29,,0.47,0.79,0.53,0.53,,0.36,,0.16,1.22,0.16,0.47,1.17,,,,,,0.2,,,6.6,,,1.3,0.13,
WSPM_1_3,0.45,0.77,,,2.03,,0.37,0.72,0.34,0.85,,0.69,,,0.82,,1.43,1.42,,,,,,,,,,12.54,,1.3,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.6,0.64,0.63,0.36,0.25,,0.49,0.61,0.59,0.44,0.4,0.34,,0.55,0.72,0.55,0.38,0.46,,0.52,0.7,0.26,0.2,0.51,0.43,0.47,0.46,0.29,,1.32,0.11,
PM10_1,0.73,0.66,0.41,0.29,0.31,,0.73,0.58,0.48,0.44,0.3,0.14,,0.92,0.31,0.54,0.3,0.24,,0.7,0.45,0.68,0.68,0.12,0.17,0.06,0.03,,,0.14,1.66,0.14
PM10_2,0.71,0.68,,0.56,0.79,,0.76,0.63,0.27,0.34,,0.86,,1.04,0.04,,0.89,0.46,,0.37,0.05,1.4,1.02,,,,,,,,0.25,3.7
