,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,1.09,1.75,4.22,2.87,41.0,0.95,1.24,2.43,1.24,2.75,,8.13,0.95,1.01,3.08,,,,0.95,1.6,2.26,1.72,1.29,1.12,0.49,1.51,3.08,,0.95,2.01,1.12,0.85
DEWP_0_0,3.58,2.2,104.87,4.19,,,8.36,3.79,4.25,2.39,,7.39,,7.38,1.03,,,,,6.46,2.61,7.26,13.07,1.08,0.73,1.34,1.62,2.65,,3.35,4.03,11.7
DEWP_1_1,9.75,95.94,1.33,,,,3.15,,3.83,,1.01,,,,,1.0,,,,5.05,2.25,21.11,9.07,1.64,0.71,3.28,12.22,,,3.75,3.22,17.95
DEWP_0_2,42.4,7.57,,,1.03,,20.76,5.49,15.03,4.25,,4.4,,,,,1.01,,,9.14,22.73,3.86,,3.0,2.22,3.22,5.41,1.97,,7.83,6.07,2.73
DEWP_0_1,37.23,5.75,,2.34,,,31.01,4.93,,,,1.81,,,,,,1.0,,10.1,12.11,10.22,9.8,2.77,2.59,3.12,2.31,2.44,,7.58,8.53,4.92
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,2.61,2.8,4.64,10.31,12.3,,2.87,3.6,3.27,3.96,2.77,8.41,,3.05,5.07,4.39,4.11,4.26,,1.02,18.94,48.61,,3.51,1.25,3.02,,,,3.18,2.03,2.66
WSPM_0_1,3.63,3.35,2.42,6.35,23.43,,3.28,4.18,3.28,7.55,2.36,4.93,,4.93,2.31,2.13,16.28,7.04,,8.83,1.04,28.14,45.75,1.43,0.45,2.17,4.46,,,2.69,2.87,8.77
WSPM_0_3,4.61,3.74,9.77,9.83,1.67,,4.07,3.98,4.14,5.73,,3.75,,4.22,6.62,20.12,2.32,5.79,,176.67,43.53,1.01,,5.54,2.8,5.8,,,,6.23,2.48,1.19
WSPM_0_4,4.58,9.53,12.89,2.18,,,4.65,16.76,4.09,6.86,,3.81,,4.55,13.97,13.29,,7.73,,,78.69,,1.01,14.4,6.72,22.18,,,,8.93,3.36,1.99
WSPM_0_0,12.94,11.48,11.83,13.38,10.7,,16.55,18.13,11.63,8.67,9.53,24.4,,19.61,7.66,14.05,12.04,14.59,,33.65,10.23,32.73,84.46,1.24,0.96,3.37,5.69,,,8.93,15.54,51.47
WSPM_1_0,14.68,16.16,13.44,21.69,22.36,,15.81,21.85,14.41,16.14,14.29,32.53,,20.76,10.01,13.79,22.54,34.26,,27.18,9.17,44.56,64.59,2.54,1.76,10.19,18.33,,,11.8,13.5,45.41
WSPM_1_1,16.96,13.46,32.1,33.11,27.33,,31.82,17.48,20.52,16.65,24.68,23.24,,40.66,9.55,36.32,18.7,12.71,,62.35,11.69,38.19,,2.92,3.0,1.2,,,,13.46,26.27,
WSPM_1_2,25.23,13.28,87.39,20.29,28.94,,27.22,17.35,20.76,21.41,,23.24,,73.64,9.18,82.72,22.54,8.66,,,22.73,,,3.39,6.72,,1.07,,,14.81,84.83,
WSPM_1_3,82.51,63.28,,,11.44,,66.22,59.68,60.14,36.17,,34.86,,,44.92,,20.44,19.22,,,,,,19.2,,,,1.03,,40.39,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.44,1.31,1.42,1.75,2.14,,1.63,1.7,1.27,1.69,1.43,1.67,,1.93,1.06,1.6,1.85,1.46,,1.52,0.98,2.63,3.28,0.43,0.26,0.54,0.76,0.89,,1.02,1.6,15.44
PM10_1,1.95,2.25,3.57,3.55,3.09,,1.82,2.84,2.13,2.87,3.14,6.02,,2.17,3.24,2.65,3.74,4.38,,2.19,3.0,2.05,1.81,1.45,0.68,2.83,3.44,,,3.36,1.06,1.12
PM10_2,7.69,7.95,,6.42,4.43,,7.12,8.96,11.47,13.8,,3.75,,7.71,20.52,,4.99,9.61,,16.69,53.84,4.1,4.9,,4.59,,,,,31.13,6.51,1.08
