,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,0.74,0.91,1.48,1.07,2.82,0.59,0.76,1.08,0.75,1.11,,1.59,0.59,0.76,1.02,,,,0.59,0.86,0.97,0.89,0.77,0.52,0.35,0.55,0.69,,0.59,1.01,0.73,0.55
DEWP_0_0,1.01,0.82,6.21,1.07,,,1.57,1.13,1.11,0.82,,1.39,,1.32,0.57,,,,,1.31,0.87,1.36,1.74,0.51,0.38,0.53,0.61,0.68,,1.11,1.0,1.46
DEWP_1_1,1.68,3.6,0.63,,,,0.95,,0.94,,0.51,,,,,0.54,,,,1.15,0.79,2.37,1.54,0.51,0.33,0.68,1.48,,,1.1,0.95,1.64
DEWP_0_2,2.81,1.36,,,0.43,,2.01,1.11,1.72,0.97,,0.83,,,,,0.45,,,1.4,1.94,0.9,,0.66,0.52,0.66,0.91,0.45,,1.37,1.08,0.66
DEWP_0_1,2.38,1.14,,0.65,,,2.11,1.03,,,,0.56,,12.31,4.38,,,0.43,,1.42,1.39,1.38,1.28,0.57,0.51,0.6,0.57,0.54,,1.31,1.22,0.83
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.94,1.02,1.3,1.55,1.92,,0.93,1.12,1.03,1.11,0.92,1.36,,1.08,1.23,1.24,1.11,1.11,,0.62,1.95,1.96,,0.63,0.46,0.56,0.57,,,1.1,0.83,0.75
WSPM_0_1,1.09,1.07,0.92,1.39,2.62,,1.05,1.25,0.99,1.56,0.86,1.2,,1.32,0.84,0.86,2.28,1.39,,1.09,0.61,1.95,2.95,0.52,0.28,0.65,0.92,,,1.02,0.89,1.31
WSPM_0_3,1.1,1.11,1.73,1.62,0.63,,1.02,1.11,1.1,1.3,,0.98,,1.18,1.3,2.33,0.82,1.26,,6.48,2.42,0.56,,0.81,0.63,0.9,,,,1.39,0.86,0.49
WSPM_0_4,1.1,1.46,1.67,0.69,,,1.01,1.94,0.96,1.3,,0.83,,1.11,1.57,1.81,,1.32,,,2.5,,0.49,1.19,0.89,1.34,,,,1.47,0.89,0.58
WSPM_0_0,1.58,1.37,1.43,1.42,1.21,,1.92,1.82,1.29,1.14,1.19,1.88,,1.92,1.15,1.56,1.26,1.51,,2.22,1.16,1.82,2.67,0.42,0.35,0.63,0.78,,,1.32,1.53,4.27
WSPM_1_0,1.52,1.4,1.45,1.69,1.67,,1.65,1.84,1.37,1.48,1.4,2.03,,1.86,1.16,1.46,1.72,2.16,,1.68,1.14,2.46,3.02,0.55,0.43,1.05,1.15,,,1.4,1.33,2.73
WSPM_1_1,1.58,1.29,1.9,1.99,1.93,,2.29,1.57,1.58,1.51,1.38,1.64,,2.47,1.09,2.06,1.59,1.24,,3.6,0.99,2.34,3.14,0.57,0.49,0.36,2.07,,,1.48,1.84,
WSPM_1_2,1.84,1.2,3.34,1.5,1.76,,2.14,1.51,1.52,1.6,,1.58,,3.22,1.06,3.24,1.62,1.0,,6.42,1.22,,,0.47,0.6,0.55,0.33,,,1.48,3.11,
WSPM_1_3,2.59,2.19,,,0.85,,2.29,2.17,1.83,1.59,,1.5,,,1.83,,1.18,1.13,,,,,,0.82,0.58,,,0.23,,1.87,,1.91
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.89,0.84,0.89,0.93,0.99,,0.95,1.01,0.81,0.92,0.81,0.89,,1.07,0.74,0.94,0.97,0.85,,0.87,0.7,1.13,1.25,0.41,0.29,0.43,0.56,0.54,,0.82,0.83,2.07
PM10_1,0.89,1.0,1.23,1.11,1.07,,0.82,1.08,0.88,1.09,1.06,1.34,,1.0,1.07,1.05,1.2,1.24,,0.95,1.08,0.91,0.83,0.53,0.38,0.73,0.57,,,1.17,0.7,0.51
PM10_2,1.24,1.29,,1.04,0.81,,1.21,1.33,1.48,1.7,,0.75,,1.33,1.44,,0.95,1.33,,1.85,2.01,0.9,0.97,0.42,0.48,,,,,1.75,1.08,0.44
