,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.33,1.0,0.82,,,1.2,1.06,0.78,0.83,0.7,,1.37,0.95,0.35,0.23,,0.99,1.14,,1.1,0.41,0.89,0.8,,,,1.31,1.07,0.76
WSPM_0_1,1.33,1.0,0.89,,0.75,1.23,1.05,0.86,0.8,0.76,0.75,1.37,1.05,,,0.75,0.84,1.0,0.78,0.87,0.83,0.79,0.77,0.76,0.82,0.75,1.27,1.0,0.91
WSPM_0_2,1.41,1.09,1.05,0.38,,1.25,1.17,0.85,0.92,0.6,,1.49,1.13,,,,,1.25,1.0,0.94,0.8,0.74,0.89,,,,1.48,1.17,0.77
WSPM_0_0,1.56,1.19,1.02,,,1.43,1.27,1.05,1.01,1.13,,1.63,1.21,,,,0.99,1.05,1.16,1.0,1.13,0.89,0.87,,1.11,,1.53,1.19,0.94
WSPM_1_2,1.62,1.22,1.08,,,1.49,1.3,1.12,1.14,1.41,,1.69,1.28,,,,2.09,1.22,1.12,0.99,1.0,0.87,0.74,,1.37,,1.54,1.83,
WSPM_1_1,1.78,1.34,1.13,,,1.57,1.36,1.2,1.23,1.13,,1.84,1.34,,,,1.1,1.34,1.41,1.05,1.17,1.0,0.96,,,,1.71,1.66,1.45
WSPM_1_0,1.78,1.34,1.18,,,1.63,1.45,1.2,1.18,1.17,,1.86,1.39,,,,1.16,1.25,1.24,1.16,1.22,1.03,1.0,,,,1.73,1.34,1.13
WSPM_0_4,1.85,,,,,1.68,1.48,,,,,1.84,1.56,0.48,0.4,,,1.12,,,,0.81,0.56,1.0,,,1.74,1.48,1.13
WSPM_1_3,2.07,1.53,1.38,,,1.88,1.65,1.34,1.44,,,2.13,1.6,,,,,,,0.98,0.73,,0.83,,1.0,,1.88,2.56,2.83
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.03,0.78,0.67,0.24,0.42000000000000004,0.93,0.83,0.67,0.67,0.68,0.42000000000000004,1.07,0.8,,,0.42000000000000004,0.75,0.78,0.68,0.66,0.72,0.6,0.57,0.61,0.59,0.42000000000000004,1.0,0.83,0.8
PM10_1,1.22,0.93,0.82,0.23,,1.12,0.96,0.73,0.78,0.62,,1.27,0.95,0.31,0.24,,0.93,0.97,0.88,0.79,0.39,0.61,0.75,0.64,0.29,,1.25,1.0,0.69
PM10_2,1.55,1.17,1.04,,,1.4,1.27,1.05,0.9,0.92,,1.57,1.26,0.44,0.28,,1.22,0.89,1.15,0.82,,0.76,0.71,0.84,0.41,,1.25,1.3,1.0
