,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,0.01,,,,,,,,,,,,,,1856745.94,,0.69,,,,,,,,,,,0.21,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.79,20.88,73.89,,,2.65,8.8,152.79,217.91,941.53,,0.55,9.82,2452807.95,21060877.61,,47.59,17.35,,230.38,64.29,675.86,1459.02,,,,1.15,14.45,278.93
WSPM_0_1,0.74,21.15,113.09,,163698478764.57,2.52,9.74,137.46,276.04,1137.44,163698478764.57,0.5,16.1,,,163698478764.57,12.12,47.7,37.92,366.94,332.44,1563.02,2633.24,743.49,3979.3,163698478764.57,1.29,12.29,223.08
WSPM_0_2,0.51,19.36,67.57,466529084.19,,1.58,8.96,88.88,184.51,526.21,,0.4,7.87,,,,,14.88,107.72,193.1,116.56,697.13,1457.31,,,,0.94,10.34,150.88
WSPM_0_0,0.36,11.15,57.44,,,1.34,4.92,88.69,107.96,486.13,,0.25,7.52,,,,5.39,12.07,32.56,257.47,211.18,861.47,1389.61,,3402.36,,0.67,5.19,75.48
WSPM_1_2,0.33,11.31,38.27,,,1.17,4.87,96.87,73.87,514.15,,0.22,7.98,,,,8.6,12.84,18.54,194.65,341.62,631.43,708.89,,3453.4,,0.6,6.06,
WSPM_1_1,0.22,7.06,33.36,,,0.82,2.83,46.17,74.13,315.22,,0.16,4.26,,,,3.21,9.24,18.05,131.34,119.48,859.76,709.69,,,,0.41,3.94,59.25
WSPM_1_0,0.23,6.45,31.75,,,0.81,2.98,47.16,75.8,289.72,,0.16,4.32,,,,4.28,8.59,18.63,145.63,107.12,429.25,834.17,,,,0.4,3.26,53.56
WSPM_0_4,0.24,,,,,0.52,4.5,,,,,0.12,4.73,900341.18,8611586.1,,,2.39,,,,152.16,132.85,1386.05,,,0.22,3.79,94.59
WSPM_1_3,0.14,2.42,15.72,,,0.34,2.31,26.13,39.41,,,0.07,3.24,,,,,,,38.23,21.49,,148.35,,4088.62,,0.21,2.44,77.75
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,2.12,58.84,255.07,753075876.72,297791560435.62,7.32,27.92,445.08,588.96,2490.45,297791560435.62,1.41,40.58,,,297791560435.62,53.87,87.01,164.94,1119.03,1294.55,4519.28,6245.93,2456.31,21235.96,297791560435.62,3.78,31.39,509.19
PM10_1,1.0,32.07,138.46,408175299.61,,3.29,14.27,181.94,370.38,1396.33,,0.72,18.45,2782540.49,23650577.87,,40.12,39.09,116.5,384.69,133.75,1360.18,2774.9,2350.12,2194.28,,1.67,21.34,328.64
PM10_2,0.4,10.72,50.5,,,1.03,7.59,69.56,117.96,594.71,,0.27,7.66,1137350.6,11876086.69,,17.94,9.14,40.38,94.73,,336.09,705.13,1176.49,1459.79,,0.36,7.45,233.9
