,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_1,10.35,228.77,1.33,,,,3.75,,5.89,,1.01,,,,,1.0,,,,6.25,2.93,23.94,9.8,5.54,4.21,8.77,18.33,,,5.29,5.36,
DEWP_0_2,109.04,8.02,,,1.03,,52.13,5.84,32.91,4.1,,4.78,,,,,1.0,,,10.44,37.2,4.22,,8.47,12.86,6.98,8.46,2.77,,10.31,13.02,4.46
DEWP_0_1,117.42,6.06,,2.34,,,56.98,5.15,,,,1.81,,,,,,1.0,,12.18,19.49,11.71,10.66,10.47,19.57,6.39,3.63,2.98,,9.19,17.57,9.3
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,3.63,3.51,4.64,12.1,12.3,,3.96,3.86,4.77,4.1,2.77,9.96,,3.3,7.62,4.39,4.29,4.48,,1.02,,,,,12.86,,,,,4.46,3.34,6.28
WSPM_0_1,5.72,4.01,2.42,6.35,23.43,,4.02,4.21,4.49,7.6,2.36,4.93,,5.82,3.2,2.13,16.28,7.58,,,1.06,,,,4.55,26.93,,,,3.43,5.3,51.47
WSPM_0_3,6.8,4.55,10.15,9.83,1.74,,5.95,4.27,5.57,5.99,,3.75,,4.58,9.89,21.9,2.31,5.79,,,,1.01,,,30.0,,,,,10.58,4.04,1.97
WSPM_0_4,5.66,18.82,13.92,2.18,,,6.4,19.12,5.54,6.86,,4.1,,4.75,26.38,13.29,,7.73,,,,,1.01,,,,,,,17.09,5.12,3.42
WSPM_0_0,16.15,18.02,12.01,13.38,11.71,,18.15,18.82,15.17,8.82,9.87,24.4,,25.68,8.57,14.32,12.56,14.59,,,,,,1.59,2.74,11.78,25.38,,,9.99,41.24,
WSPM_1_0,16.33,30.98,13.56,21.69,22.36,,17.38,22.87,19.6,17.2,14.68,32.53,,26.73,11.96,13.92,25.11,34.26,,47.11,22.24,89.11,,3.69,3.44,,,,,13.77,35.35,
WSPM_1_1,18.17,25.64,32.1,33.11,20.5,,38.28,19.12,24.22,15.2,24.68,23.24,,68.47,10.13,36.32,16.58,12.92,,,120.35,,,16.46,,1.2,,,,14.12,109.96,
WSPM_1_2,26.78,19.83,87.39,20.29,28.94,,37.69,19.58,24.91,21.41,,23.24,,177.41,10.39,82.72,22.54,8.66,,,,,,33.88,,,1.08,,,15.56,247.42,
WSPM_1_3,98.48,63.28,,,11.44,,116.67,59.68,109.0,36.17,,34.86,,,44.92,,20.44,19.22,,,,,,,,,,1.03,,43.63,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.95,1.82,1.43,1.75,2.23,,2.18,1.76,1.59,1.73,1.46,1.67,,2.36,1.28,1.62,1.85,1.48,,1.91,1.41,3.41,3.77,1.19,1.35,1.12,1.09,1.09,,1.07,10.24,
PM10_1,2.64,2.87,3.62,3.59,3.04,,2.41,3.06,3.19,2.9,3.25,6.59,,2.33,4.99,2.68,3.86,4.61,,2.41,3.82,2.2,1.89,7.2,4.64,10.77,15.0,,,17.15,1.15,7.5
PM10_2,10.46,10.85,,6.91,4.56,,9.14,10.59,22.36,14.18,,4.1,,7.87,138.5,,5.05,9.61,,17.52,120.35,4.13,4.97,,,,,,,,30.61,1.16
