,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_1_3,,,,0.64,1.08,,,,,,,0.49,,5.45,2.56,,1.55,0.87,,3.87,2.38,1.92,1.62,1.67,1.35,1.5,1.68,0.96,,2.47,2.89,1.18
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.88,1.14,1.51,1.11,4.04,,0.91,1.23,0.88,1.17,,1.82,,0.82,1.74,,,,,1.0,1.21,0.98,0.8,0.87,0.58,0.92,1.18,,,1.29,0.91,0.69
DEWP_0_0,1.5,1.14,6.6,1.2,,,2.22,1.35,1.41,0.97,,1.54,,2.54,0.67,,,,,1.81,1.22,1.89,2.35,0.69,0.6,0.75,0.77,0.82,,1.42,1.67,2.76
DEWP_1_1,2.21,7.79,0.75,,,,1.26,,1.4,,0.57,,,,,0.64,,,,1.6,1.06,3.08,1.9,0.91,0.61,1.19,2.06,,,1.53,1.37,3.43
DEWP_0_2,5.25,1.83,,,0.53,,3.25,1.53,2.63,1.18,,1.11,,,,,0.57,,,1.98,3.3,1.22,,1.1,0.99,1.08,1.27,0.66,,2.06,1.87,1.02
DEWP_0_1,5.02,1.56,,0.82,,,3.98,1.42,,,,0.7,,,,,,0.55,,2.09,2.39,1.97,1.81,1.09,1.12,1.05,0.83,0.71,,1.97,2.2,1.36
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.29,1.29,1.46,1.96,2.05,,1.27,1.4,1.34,1.28,0.99,1.72,,1.33,1.74,1.41,1.28,1.29,,0.71,6.13,,,1.73,0.99,1.2,,,,1.48,1.13,1.16
WSPM_0_1,1.55,1.37,1.05,1.51,2.82,,1.37,1.45,1.29,1.75,0.91,1.29,,1.74,1.1,0.98,2.53,1.66,,2.9,0.71,,,1.18,0.54,1.31,1.81,,,1.34,1.37,2.47
WSPM_0_3,1.67,1.42,2.06,1.83,0.74,,1.5,1.41,1.43,1.5,,1.09,,1.52,1.88,2.9,0.92,1.44,,,9.31,0.66,,2.24,1.43,1.87,,,,2.11,1.21,0.72
WSPM_0_4,1.51,2.4,2.26,0.82,,,1.51,2.76,1.36,1.57,,1.06,,1.5,2.67,2.26,,1.59,,,,,0.6,3.46,2.11,,,,,2.44,1.32,0.88
WSPM_0_0,2.35,2.31,1.99,1.87,1.57,,2.54,2.6,2.13,1.62,1.59,2.45,,3.01,1.63,2.19,1.84,2.01,,4.77,2.38,4.42,,0.57,0.52,1.12,1.47,,,2.0,3.08,5.11
WSPM_1_0,2.39,2.69,2.07,2.31,2.25,,2.31,2.76,2.47,2.12,1.91,2.75,,3.01,1.89,2.08,2.49,2.99,,2.98,1.97,4.15,4.63,0.78,0.67,1.73,2.67,,,2.18,2.7,4.7
WSPM_1_1,2.41,2.7,3.09,2.8,2.47,,3.62,2.43,2.59,2.12,2.37,2.27,,5.32,1.7,3.38,2.2,1.76,,6.02,2.41,4.21,,0.88,1.15,0.5,,,,2.31,4.47,
WSPM_1_2,3.0,2.31,5.01,2.15,2.49,,3.3,2.33,2.49,2.36,,2.23,,6.83,1.6,4.84,2.37,1.45,,,3.73,,,1.15,1.92,,0.46,,,2.34,9.67,
WSPM_1_3,4.58,4.2,,,1.39,,4.6,3.86,3.91,2.71,,2.46,,,3.19,,2.0,1.9,,,,,,2.59,,,,0.35,,3.54,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.04,1.0,0.9,0.88,0.95,,1.08,1.04,0.9,0.93,0.79,0.84,,1.23,0.81,0.95,0.95,0.83,,1.01,0.83,1.29,1.34,0.52,0.42,0.55,0.6,0.54,,0.88,1.33,6.66
PM10_1,1.16,1.21,1.34,1.18,1.06,,1.07,1.3,1.11,1.14,1.11,1.55,,1.17,1.45,1.15,1.28,1.36,,1.12,1.36,1.04,0.92,0.93,0.64,1.24,1.06,,,1.87,0.79,0.84
PM10_2,1.96,1.94,,1.37,1.1,,1.8,1.94,2.37,2.12,,0.99,,1.87,3.56,,1.23,1.7,,2.62,4.65,1.21,1.27,,1.32,,,,,3.64,2.02,0.57
