,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_0,1.17,1.15,0.95,0.78,,,1.1,1.1,1.01,0.89,,0.74,,1.21,1.0,,,,,1.02,1.06,0.98,0.87,0.76,0.73,0.71,0.69,0.52,,1.31,1.15,0.79
DEWP_1_1,1.19,1.14,1.01,,,,1.13,,1.03,,0.78,,,,,1.0,,,,1.09,1.08,1.02,0.93,0.79,0.74,0.69,0.69,,,1.34,1.19,
DEWP_0_2,1.37,1.36,,,0.86,,1.31,1.29,1.2,1.05,,0.86,,,,,1.0,,,1.25,1.22,1.16,,0.91,0.85,0.8,0.78,0.6,,1.54,1.36,0.97
DEWP_0_1,1.4,1.4,,0.95,,,1.31,1.33,,,,0.89,,,,,,1.0,,1.29,1.26,1.19,1.08,0.92,0.87,0.85,0.8,0.63,,1.58,1.4,0.99
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.1,1.09,0.93,0.72,0.69,,1.03,1.04,0.96,0.84,0.71,0.68,,1.16,0.98,0.92,0.8,0.78,,1.0,,,,,0.77,,,,,1.24,1.08,0.77
WSPM_0_1,1.11,1.1,0.94,0.74,0.7,,1.06,1.04,0.95,0.84,0.72,0.7,,1.18,0.94,0.92,0.81,0.79,,,1.0,,,,0.66,0.72,,,,1.25,1.07,0.81
WSPM_0_3,1.17,1.17,1.0,0.79,0.74,,1.11,1.12,1.02,0.9,,0.74,,1.25,1.02,0.97,0.86,0.84,,,,1.0,,,0.8,,,,,1.33,1.16,0.83
WSPM_0_4,1.29,1.28,1.09,0.87,,,1.22,1.21,1.12,1.0,,0.81,,1.37,1.14,1.08,,0.92,,,,,1.0,,,,,,,1.47,1.28,0.91
WSPM_0_0,1.51,1.52,1.29,1.02,0.94,,1.44,1.43,1.31,1.16,0.99,0.96,,1.59,1.32,1.27,1.1,1.08,,,,,,1.0,0.92,0.94,0.99,,,1.7,1.59,
WSPM_1_0,1.64,1.54,1.37,1.09,1.0,,1.46,1.54,1.47,1.24,1.05,1.02,,1.73,1.37,1.35,1.18,1.15,,1.3,1.51,1.25,,1.09,1.0,,,,,1.76,1.72,
WSPM_1_1,1.64,1.74,1.43,1.14,1.09,,1.66,1.58,1.45,1.3,1.1,1.07,,1.96,1.4,1.44,1.25,1.18,,,1.39,,,1.06,,1.0,,,,1.87,1.91,
WSPM_1_2,1.77,1.71,1.48,1.17,1.11,,1.75,1.62,1.47,1.34,,1.1,,2.27,1.45,1.46,1.28,1.24,,,,,,1.01,,,1.0,,,1.93,2.35,
WSPM_1_3,2.16,2.27,,,1.43,,2.12,2.12,1.94,1.71,,1.46,,,1.92,,1.66,1.59,,,,,,,,,,1.0,,2.52,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.89,0.88,0.75,0.6,0.56,,0.84,0.84,0.77,0.68,0.58,0.56,,0.94,0.76,0.74,0.65,0.63,,0.81,0.8,0.75,0.68,0.59,0.57,0.53,0.52,0.4,,1.0,0.88,
PM10_1,1.01,1.0,0.85,0.68,0.64,,0.95,0.96,0.87,0.77,0.66,0.64,,1.07,0.87,0.84,0.74,0.71,,0.92,0.93,0.86,0.78,0.63,0.58,0.52,0.43,,,1.14,1.0,0.69
PM10_2,1.41,1.41,,0.94,0.89,,1.35,1.32,1.24,1.08,,0.88,,1.5,1.21,,1.03,1.01,,1.3,1.2,1.21,1.1,,,,,,,,1.44,1.0
