,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,0.67,1.08,2.6,1.77,25.3,0.59,0.77,1.5,0.77,1.69,,5.02,0.59,0.62,1.9,,,,0.59,0.99,1.4,1.06,0.79,0.69,0.3,0.93,1.9,,0.59,1.24,0.69,0.52
DEWP_0_0,1.32,0.81,38.77,1.55,,,3.09,1.4,1.57,0.89,,2.73,,2.73,0.38,,,,,2.39,0.96,2.68,4.83,0.4,0.27,0.49,0.6,0.98,,1.24,1.49,4.32
DEWP_1_1,3.38,33.2,0.46,,,,1.09,,1.33,,0.35,,,,,0.35,,,,1.75,0.78,7.3,3.14,0.57,0.25,1.13,4.23,,,1.3,1.11,6.21
DEWP_0_2,10.7,1.91,,,0.26,,5.24,1.38,3.79,1.07,,1.11,,,,,0.26,,,2.31,5.73,0.97,,0.76,0.56,0.81,1.36,0.5,,1.98,1.53,0.69
DEWP_0_1,8.8,1.36,,0.55,,,7.33,1.17,,,,0.43,,,,,,0.24,,2.38,2.86,2.41,2.32,0.65,0.61,0.74,0.55,0.58,,1.79,2.02,1.16
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.12,1.2,1.99,4.41,5.26,,1.23,1.54,1.4,1.69,1.19,3.6,,1.3,2.17,1.88,1.76,1.82,,0.44,8.1,20.79,,1.5,0.54,1.29,,,,1.36,0.87,1.14
WSPM_0_1,1.52,1.4,1.01,2.66,9.81,,1.38,1.75,1.37,3.16,0.99,2.06,,2.06,0.97,0.89,6.82,2.95,,3.7,0.43,11.78,19.16,0.6,0.19,0.91,1.87,,,1.12,1.2,3.67
WSPM_0_3,1.67,1.35,3.54,3.56,0.61,,1.47,1.44,1.5,2.07,,1.36,,1.53,2.4,7.28,0.84,2.1,,63.93,15.75,0.37,,2.0,1.01,2.1,,,,2.26,0.9,0.43
WSPM_0_4,1.32,2.75,3.72,0.63,,,1.34,4.83,1.18,1.98,,1.1,,1.31,4.03,3.83,,2.23,,,22.69,,0.29,4.15,1.94,6.39,,,,2.58,0.97,0.58
WSPM_0_0,2.53,2.25,2.32,2.62,2.09,,3.24,3.55,2.28,1.7,1.86,4.78,,3.84,1.5,2.75,2.36,2.86,,6.59,2.0,6.41,16.53,0.24,0.19,0.66,1.11,,,1.75,3.04,10.07
WSPM_1_0,2.48,2.73,2.27,3.66,3.78,,2.67,3.69,2.43,2.72,2.41,5.49,,3.5,1.69,2.33,3.8,5.78,,4.59,1.55,7.52,10.9,0.43,0.3,1.72,3.09,,,1.99,2.28,7.67
WSPM_1_1,2.57,2.04,4.87,5.03,4.15,,4.83,2.65,3.11,2.53,3.75,3.53,,6.17,1.45,5.51,2.84,1.93,,9.46,1.77,5.8,,0.44,0.46,0.18,,,,2.04,3.99,
WSPM_1_2,3.54,1.86,12.25,2.84,4.06,,3.81,2.43,2.91,3.0,,3.26,,10.32,1.29,11.59,3.16,1.21,,,3.19,,,0.47,0.94,,0.15,,,2.08,11.89,
WSPM_1_3,6.36,4.88,,,0.88,,5.11,4.6,4.64,2.79,,2.69,,,3.46,,1.58,1.48,,,,,,1.48,,,,0.08,,3.12,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.02,0.93,1.0,1.23,1.51,,1.15,1.2,0.9,1.2,1.01,1.18,,1.36,0.75,1.13,1.31,1.03,,1.07,0.69,1.85,2.31,0.31,0.18,0.38,0.54,0.63,,0.72,1.13,10.9
PM10_1,1.02,1.18,1.87,1.86,1.62,,0.95,1.49,1.12,1.5,1.64,3.15,,1.14,1.7,1.39,1.96,2.29,,1.15,1.57,1.07,0.95,0.76,0.35,1.48,1.8,,,1.76,0.55,0.59
PM10_2,1.79,1.86,,1.5,1.03,,1.66,2.09,2.68,3.22,,0.88,,1.8,4.79,,1.17,2.24,,3.9,12.56,0.96,1.14,,1.07,,,,,7.26,1.52,0.25
