,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,5.41,,,,,,,,15.66,,,,,5.71,,,,1.9,2.3,,,3.88,8.97,2.81,,,,1.63,1.48,0.25
PRES_1_3,,,,10.98,3.71,,0.18,,,,,17.81,,0.34,0.94,,2.08,6.11,,0.6,1.15,1.69,2.12,2.2,4.17,3.08,1.73,2.05,,1.3,1.29,4.15
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,2.12,1.37,0.57,0.74,0.05,26.07,1.83,0.92,1.88,0.83,,0.22,26.07,2.21,0.88,,,,26.07,1.45,1.04,1.32,1.78,2.14,5.2,1.27,0.43,,26.07,1.14,2.11,2.69
DEWP_0_0,1.57,2.37,0.05,1.25,,,0.77,1.41,1.23,2.13,,0.71,,0.76,5.11,,,,,0.76,2.21,0.71,0.36,5.8,8.44,5.39,4.34,2.02,,1.64,1.31,0.69
DEWP_1_1,0.56,0.05,4.44,,,,1.85,,1.54,,6.1,,,,,5.81,,,,1.21,2.63,0.29,0.66,3.9,9.17,1.83,0.52,,,1.59,1.91,0.39
DEWP_0_2,0.28,1.36,,,9.65,,0.56,1.83,0.77,2.43,,2.06,,,,,9.91,,,1.18,0.41,2.59,,3.84,5.34,3.4,1.96,4.4,,1.31,1.82,3.91
DEWP_0_1,0.37,1.93,,4.75,,,0.34,2.27,,,,6.13,,,,,,11.05,,1.2,0.97,1.09,1.03,4.19,4.7,4.17,5.2,4.72,,1.49,1.44,2.25
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.68,1.56,0.91,0.33,0.33,,1.33,1.19,1.4,1.0,1.49,0.4,,1.31,1.04,0.94,0.95,0.91,,4.04,0.62,0.04,,0.99,4.94,0.76,0.15,,,1.36,2.03,1.4
WSPM_0_1,1.22,1.21,1.79,0.67,0.18,,1.33,1.02,1.2,0.55,1.91,0.87,,0.87,1.84,2.0,0.26,0.56,,0.29,4.11,0.15,0.13,4.73,10.6,3.3,1.43,,,1.63,1.5,0.59
WSPM_0_3,1.19,1.57,0.58,0.55,3.12,,1.26,1.4,1.39,0.96,,1.45,,1.26,0.94,0.24,2.35,0.95,,0.12,0.2,5.37,,1.1,2.65,1.1,,,,0.96,2.2,4.33
WSPM_0_4,1.75,0.93,0.57,3.65,,,1.72,0.45,1.99,1.26,,1.92,,1.71,0.63,0.6,,1.04,,,0.12,,7.89,0.61,1.7,0.44,,,,0.95,2.43,3.66
WSPM_0_0,1.26,1.3,1.27,1.13,1.23,,1.34,0.85,1.37,1.72,1.67,0.62,,0.89,2.02,1.14,1.17,1.04,,0.59,1.4,0.41,0.19,12.31,15.12,5.75,3.31,,,1.64,1.29,1.08
WSPM_1_0,1.46,1.27,1.49,0.89,0.83,,1.45,0.9,1.65,1.13,1.57,0.6,,0.98,1.83,1.52,0.77,0.57,,0.59,2.12,0.5,0.35,7.91,11.68,2.83,1.53,,,1.56,1.43,1.16
WSPM_1_1,1.3,1.77,0.72,0.7,1.18,,1.16,1.28,1.06,1.54,0.94,1.0,,0.98,2.23,0.75,1.42,1.73,,1.1,1.3,0.64,0.34,7.56,6.43,19.77,,,,1.74,1.45,
WSPM_1_2,1.22,1.83,0.3,1.3,0.91,,1.5,1.36,1.36,1.24,,1.14,,0.76,2.5,0.32,1.17,3.05,,,1.09,,,6.8,4.76,0.77,24.69,,,1.68,1.27,
WSPM_1_3,0.8,1.44,,,6.4,,1.08,1.2,1.11,1.98,,2.2,,,1.59,,3.58,3.72,,,,,,4.47,,,,69.2,,1.77,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.27,1.36,1.28,1.02,0.79,,1.19,1.03,1.5,1.02,1.29,1.07,,0.98,1.72,1.13,0.96,1.2,,1.22,1.83,0.67,0.56,5.02,8.25,3.86,3.06,2.11,,1.75,1.23,0.58
PM10_1,1.61,1.41,0.83,0.82,0.97,,1.54,1.09,1.35,1.05,0.92,0.45,,1.32,1.08,1.1,0.76,0.63,,1.39,1.16,1.48,1.58,1.81,4.79,1.27,0.14,,,1.04,2.81,2.16
PM10_2,1.55,1.53,,1.62,2.48,,1.79,1.23,1.11,0.93,,2.71,,1.47,0.41,,2.23,1.19,,0.74,0.15,2.81,2.36,,1.36,,,,,0.15,2.03,10.54
