,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,2.19,,,,,,,,0.99,,,,,2.1,,,,3.7,3.28,,,1.45,0.96,1.62,,,,5.13,4.23,6.19
PRES_1_3,,,,1.36,2.22,,17.99,,,,,1.0,,11.25,4.73,,3.43,1.81,,8.58,4.47,4.06,3.42,2.07,1.41,1.65,2.48,0.99,,5.91,5.18,2.17
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.93,1.11,1.69,1.01,2.14,0.22,0.91,1.28,0.84,1.15,,1.38,0.22,1.0,1.05,,,,0.22,0.99,1.07,0.99,0.81,0.43,0.28,0.44,0.53,,0.22,1.35,0.9,0.52
DEWP_0_0,1.95,1.62,11.48,1.61,,,2.64,2.17,1.98,1.34,,2.0,,2.57,1.01,,,,,2.3,1.59,2.23,2.64,0.72,0.51,0.67,0.76,0.79,,2.38,1.86,1.98
DEWP_1_1,3.44,6.38,1.17,,,,1.88,,1.73,,0.8,,,,,1.0,,,,2.16,1.49,4.3,2.64,0.73,0.47,0.88,1.95,,,2.48,1.92,2.36
DEWP_0_2,7.22,3.78,,,0.88,,5.11,2.93,4.09,2.27,,1.62,,,,,1.02,,,3.54,4.62,2.2,,1.29,0.94,1.19,1.66,0.66,,4.05,2.85,1.38
DEWP_0_1,6.38,3.34,,1.45,,,5.39,2.89,,,,1.2,,29.3,10.6,,,1.0,,3.76,3.51,3.5,3.04,1.15,0.96,1.08,1.09,0.87,,4.13,3.36,1.8
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.62,1.74,2.03,1.93,2.43,,1.52,1.83,1.57,1.59,1.18,1.62,,1.94,1.77,1.92,1.53,1.5,,1.01,2.51,2.48,7.04,0.68,0.49,0.58,0.63,,,2.02,1.42,0.95
WSPM_0_1,1.93,1.86,1.46,1.88,3.39,,1.76,2.12,1.54,2.31,1.13,1.55,,2.39,1.3,1.36,3.27,1.88,,1.64,1.01,2.73,3.86,0.66,0.34,0.73,1.07,1.21,,1.95,1.47,1.64
WSPM_0_3,2.14,2.24,3.07,2.48,0.92,,1.92,2.12,1.95,2.2,,1.44,,2.49,2.21,3.94,1.34,2.02,,9.7,3.57,1.01,,1.04,0.77,1.1,,,,2.93,1.69,0.74
WSPM_0_4,2.7,3.52,3.54,1.29,,,2.3,4.41,2.07,2.69,,1.45,,2.83,3.2,3.93,,2.56,,10.64,4.38,,1.0,1.87,1.32,1.92,,,,3.78,2.16,1.06
WSPM_0_0,5.44,4.75,4.4,3.74,3.04,,6.06,6.11,3.92,3.23,3.0,4.74,,6.75,3.56,4.75,3.47,4.13,,6.59,3.65,5.3,6.5,1.08,0.86,1.51,1.62,,,4.97,4.63,9.42
WSPM_1_0,5.86,5.54,5.07,5.06,4.78,,6.02,7.03,4.84,4.83,4.01,5.82,,7.6,4.12,5.06,5.36,6.73,,5.87,4.16,7.74,8.45,1.6,1.15,2.6,2.64,,,6.03,4.95,8.0
WSPM_1_1,6.49,5.4,7.33,6.54,6.07,,9.3,6.59,6.2,5.17,4.42,5.14,,10.66,4.22,7.85,5.53,4.23,,10.86,3.83,8.16,9.91,1.67,1.35,1.08,3.76,,,6.93,7.48,
WSPM_1_2,8.48,5.31,13.81,5.29,5.94,,9.02,6.92,6.29,6.18,,5.32,,15.5,4.47,13.26,6.07,3.66,,16.83,4.63,,,1.56,1.67,1.58,1.03,,,7.48,11.62,
WSPM_1_3,20.32,16.17,,,4.82,,16.56,16.35,12.97,10.3,,8.49,,,12.88,,7.45,6.99,,,14.35,,,4.17,2.72,,,1.02,,15.89,,11.98
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.98,0.93,0.89,0.79,0.81,0.47000000000000003,0.98,1.09,0.82,0.86,0.68,0.73,0.47000000000000003,1.24,0.74,0.94,0.87,0.75,0.47000000000000003,0.88,0.72,1.09,1.13,0.32,0.22,0.31,0.4,0.33,0.47000000000000003,1.0,0.87,1.32
PM10_1,1.3,1.44,1.59,1.21,1.14,,1.12,1.48,1.1,1.32,1.13,1.35,,1.51,1.34,1.35,1.41,1.4,,1.29,1.38,1.15,1.01,0.54,0.37,0.63,0.55,,,1.78,1.02,0.55
PM10_2,3.57,3.71,,2.34,1.69,,3.43,3.72,3.78,4.04,,1.57,,4.1,3.14,,2.28,3.13,,4.96,4.16,2.36,2.4,0.82,0.89,,,,,5.14,3.04,1.03
