,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,30.11,,,,,,,,252.65,,,,,33.6,,,,7.52,9.55,,,54.55,153.8,57.25,,,,2.87,4.23,
PRES_1_3,,,,152.3,65.78,,,,,,,318.57,,0.73,4.75,,20.61,67.63,,2.33,4.77,8.98,16.57,29.64,70.15,62.6,43.0,146.83,,2.29,3.36,45.31
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,5.89,3.81,3.11,10.26,0.97,31547.14,6.32,3.22,9.1,6.81,,4.02,31547.14,4.95,4.01,,,,31547.14,5.83,4.18,7.07,14.0,28.53,87.32,25.27,9.86,,31547.14,1.96,5.92,28.95
DEWP_0_0,4.17,6.8,0.26,17.38,,,2.54,5.0,6.07,17.7,,12.7,,1.5,26.75,,,,,2.95,8.98,3.74,2.74,79.44,144.18,112.55,106.91,138.58,,2.89,3.55,6.31
DEWP_1_1,1.6,0.12,24.63,,,,6.49,,7.28,,97.34,,,,,34.08,,,,4.78,10.95,1.51,5.13,51.97,154.87,37.44,12.68,,,2.77,5.37,3.69
DEWP_0_2,0.7,3.96,,,171.13,,1.86,6.46,3.62,20.24,,36.76,,,,,98.37,,,4.69,1.66,13.98,,52.77,91.16,70.73,48.54,302.78,,2.28,4.91,41.3
DEWP_0_1,0.92,5.66,,65.97,,,1.11,8.02,,,,109.6,,,,,,122.37,,4.75,3.86,5.79,8.18,57.11,78.29,88.42,128.72,324.75,,2.6,3.88,23.84
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,4.59,4.45,5.02,4.54,5.94,,4.63,4.21,6.72,8.29,23.89,7.09,,2.92,5.09,5.49,9.44,10.07,,16.61,2.06,0.17,,12.24,79.85,14.66,,,,2.35,5.72,15.13
WSPM_0_1,3.3,3.49,9.92,9.32,3.23,,4.68,3.62,5.7,4.6,30.43,15.48,,1.9,9.23,11.69,2.6,6.24,,0.89,17.5,0.58,0.8,57.23,172.83,62.35,30.77,,,2.87,4.11,5.75
WSPM_0_3,3.22,4.45,3.17,7.68,55.33,,4.32,4.92,6.75,7.94,,25.93,,2.79,4.61,1.44,23.36,10.48,,0.35,0.65,29.24,,13.46,42.45,21.39,,,,1.61,6.18,47.1
WSPM_0_4,4.96,2.5,3.14,50.68,,,5.91,1.56,9.72,10.34,,34.38,,3.83,3.04,3.5,,11.51,,,0.4,,62.73,7.53,27.41,7.32,,,,1.59,6.9,39.93
WSPM_0_0,3.48,3.71,7.0,15.71,21.85,,4.43,2.98,6.7,14.3,26.46,11.11,,1.82,10.44,6.62,11.64,11.5,,2.24,5.34,2.11,1.32,185.36,286.71,121.9,77.72,,,2.92,3.26,9.1
WSPM_1_0,4.07,3.56,8.21,12.41,14.69,,4.74,3.17,8.07,9.38,24.69,10.66,,2.07,9.5,8.86,7.67,6.27,,2.18,8.65,2.57,2.67,117.86,213.17,55.98,37.31,,,2.74,3.9,11.36
WSPM_1_1,3.64,4.98,4.0,9.7,20.87,,3.97,4.52,5.31,12.85,15.08,17.82,,2.08,11.7,4.37,14.12,19.2,,4.18,5.55,3.3,,114.5,118.74,456.36,,,,3.09,3.94,
WSPM_1_2,3.37,5.25,1.68,18.09,16.21,,4.92,4.78,6.45,10.28,,20.36,,1.5,13.04,1.87,11.65,33.83,,,4.08,,,90.45,71.82,,652.89,,,3.0,3.25,
WSPM_1_3,2.14,4.09,,,113.5,,3.85,4.28,5.13,16.46,,39.33,,,8.36,,35.56,41.23,,,,,,56.46,,,,4950.31,,3.16,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,3.46,3.87,7.06,14.18,14.1,,4.01,3.67,7.28,8.53,20.57,19.11,,2.12,8.81,6.62,9.54,13.3,,4.8,7.57,3.53,4.32,68.36,141.25,81.05,74.72,144.53,,3.12,3.21,5.15
PM10_1,4.42,3.97,4.61,11.35,17.17,,5.42,3.81,6.49,8.74,14.79,7.97,,2.96,5.24,6.41,7.57,6.98,,5.61,4.58,7.92,12.56,23.59,77.54,24.01,3.53,,,1.69,8.18,22.43
PM10_2,4.28,4.27,,22.45,44.03,,6.2,4.28,5.19,7.35,,48.48,,3.26,1.93,,22.09,13.19,,2.96,0.57,15.23,18.74,,22.42,,,,,0.19,5.49,118.71
