,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_3,3.99,5.31,3.44,7.68,55.33,,5.21,5.47,8.1,8.55,,25.93,,2.96,6.65,1.44,23.36,10.48,,1.34,2.16,29.24,,36.5,104.84,51.13,,,,2.11,7.56,57.85
WSPM_0_4,5.19,3.55,3.14,50.68,,,7.02,1.73,11.15,11.22,,34.38,,3.88,4.6,3.5,,11.51,,0.28,1.09,,62.73,19.45,65.78,27.82,,,,2.09,7.85,47.03
WSPM_0_0,4.17,4.37,7.32,15.71,21.85,,6.35,3.18,7.26,14.3,26.91,11.11,,2.39,11.63,6.68,11.64,11.5,,4.71,7.8,3.6,2.08,198.12,321.98,194.48,108.09,,,3.02,5.52,26.63
WSPM_1_0,4.56,4.12,8.62,12.41,14.69,,6.51,3.31,9.07,9.38,24.69,10.66,,2.6,10.91,8.86,7.67,6.27,,4.33,10.15,3.62,3.37,148.48,285.07,125.06,74.62,,,2.92,5.97,25.0
WSPM_1_1,4.38,5.37,4.0,9.7,20.87,,5.89,4.99,6.58,12.85,15.08,17.82,,2.33,13.31,4.37,14.12,19.2,,5.62,5.55,4.48,2.68,126.07,187.59,469.16,94.63,,,3.12,5.27,
WSPM_1_2,4.43,5.43,1.68,18.09,16.21,,7.0,5.71,10.09,10.28,,20.36,,2.3,14.21,1.87,11.65,33.83,,6.11,6.4,,,122.46,185.81,68.22,657.13,,,3.07,5.5,
WSPM_1_3,2.48,5.08,,,113.5,,3.85,4.28,6.77,16.46,,39.33,,,8.36,,35.56,41.23,,,2.68,,,135.51,77.09,,,4950.31,,3.16,,15.72
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,4.14,4.24,7.31,14.18,14.1,55429.229999999996,5.34,3.83,8.63,8.53,21.52,19.11,55429.229999999996,2.53,10.17,6.81,9.54,13.3,55429.229999999996,6.34,9.32,4.53,5.26,111.16,240.71,138.19,111.94,188.51,55429.229999999996,3.15,5.26,13.84
PM10_1,5.16,4.71,4.64,11.35,17.17,,6.07,4.18,7.96,8.84,15.66,7.97,,3.0,7.41,6.42,7.57,6.98,,6.18,6.51,8.55,12.94,50.27,166.74,53.98,9.9,,,2.4,8.43,32.76
PM10_2,4.85,5.54,,22.45,44.03,,6.87,5.01,6.94,9.51,,48.48,,3.28,3.39,,22.09,13.19,,3.29,1.27,15.76,18.74,5.95,59.45,,,,,0.81,7.65,121.03
