,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_3,0.68,0.79,0.31,0.16,0.31,,0.61,0.68,0.5,0.3,,0.21,,0.92,0.37,0.2,0.42,0.25,,,0.13,0.99,,0.12,0.18,0.09,,,,0.85,0.9,0.47
WSPM_0_4,0.96,0.59,0.35,0.45,,,0.78,0.42,0.67,0.38,,0.26,,1.19,0.33,0.34,,0.28,,,,,1.0,0.1,0.16,,,,,0.91,1.08,0.47
WSPM_0_0,0.94,0.91,0.61,0.29,0.24,,0.78,0.69,0.66,0.53,0.31,0.18,,0.87,0.79,0.56,0.38,0.33,,0.37,0.56,0.24,,0.88,0.75,0.38,0.24,,,1.6,0.79,0.23
WSPM_1_0,1.11,0.88,0.71,0.28,0.22,,0.86,0.76,0.79,0.45,0.32,0.19,,1.06,0.8,0.67,0.33,0.26,,0.45,0.92,0.35,0.24,0.76,0.71,0.25,0.17,,,1.6,0.92,0.28
WSPM_1_1,1.09,1.18,0.52,0.26,0.29,,0.85,0.93,0.66,0.57,0.26,0.25,,1.09,0.93,0.52,0.48,0.47,,0.71,0.64,0.41,,0.69,0.39,0.93,,,,1.83,0.95,
WSPM_1_2,1.11,1.23,0.35,0.36,0.25,,0.95,0.97,0.71,0.51,,0.28,,0.94,0.99,0.34,0.44,0.65,,,0.48,,,0.48,0.26,,0.96,,,1.87,1.09,
WSPM_1_3,1.04,1.51,,,0.86,,1.03,1.23,0.75,0.83,,0.5,,,1.06,,0.99,0.92,,,,,,0.52,,,,0.98,,2.45,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.54,0.55,0.36,0.16,0.12,,0.44,0.45,0.4,0.24,0.16,0.14,,0.58,0.41,0.32,0.2,0.21,,0.4,0.48,0.25,0.17,0.27,0.27,0.18,0.15,0.06,,0.98,0.41,0.11
PM10_1,0.69,0.64,0.33,0.16,0.15,,0.6,0.51,0.41,0.27,0.16,0.1,,0.82,0.34,0.36,0.2,0.17,,0.52,0.43,0.43,0.35,0.15,0.18,0.09,0.03,,,0.68,0.96,0.23
PM10_2,0.96,0.9,,0.32,0.33,,0.89,0.74,0.5,0.34,,0.34,,1.21,0.23,,0.49,0.33,,0.54,0.17,0.86,0.59,,0.11,,,,,0.14,0.95,0.95
