,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,0.99,,,,,,,,0.99,,,,,0.99,,,,0.36,0.42,,,0.1,0.07,0.04,,,,0.68,0.31,
PRES_1_3,,,,0.79,0.21,,,,,,,1.0,,0.1,0.14,,0.21,0.55,,0.1,0.2,0.27,0.24,0.04,0.03,0.04,0.04,0.03,,0.6,0.15,0.24
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.55,0.3,0.1,0.05,,,0.39,0.23,0.27,0.09,,0.01,,0.98,0.02,,,,,0.3,0.17,0.22,0.21,0.04,0.04,0.01,0.01,,,0.42,0.43,0.13
DEWP_0_0,0.34,0.56,0.01,0.09,,,0.11,0.39,0.21,0.26,,0.04,,0.05,0.95,,,,,0.13,0.31,0.1,0.04,0.12,0.08,0.1,0.1,0.02,,0.78,0.2,0.01
DEWP_1_1,0.2,0.01,0.79,,,,0.44,,0.2,,0.36,,,,,1.0,,,,0.23,0.47,0.04,0.08,0.07,0.07,0.03,0.01,,,0.62,0.37,
DEWP_0_2,0.03,0.42,,,0.54,,0.05,0.48,0.06,0.29,,0.11,,,,,1.0,,,0.23,0.06,0.43,,0.08,0.04,0.06,0.04,0.05,,0.54,0.26,0.2
DEWP_0_1,0.03,0.62,,0.34,,,0.05,0.6,,,,0.34,,,,,,1.0,,0.22,0.13,0.17,0.13,0.07,0.03,0.08,0.12,0.05,,0.67,0.22,0.1
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.4,0.4,0.16,0.02,0.02,,0.29,0.3,0.18,0.12,0.09,0.02,,0.55,0.11,0.16,0.1,0.08,,0.98,,,,,0.02,,,,,0.52,0.41,0.06
WSPM_0_1,0.26,0.36,0.32,0.05,0.01,,0.3,0.28,0.18,0.07,0.11,0.05,,0.33,0.25,0.34,0.03,0.05,,,0.94,,,,0.04,0.01,,,,0.71,0.26,0.01
WSPM_0_3,0.28,0.41,0.1,0.04,0.18,,0.25,0.36,0.2,0.11,,0.08,,0.53,0.11,0.04,0.24,0.09,,,,0.99,,,0.01,,,,,0.29,0.46,0.24
WSPM_0_4,0.49,0.14,0.1,0.26,,,0.35,0.11,0.29,0.14,,0.11,,0.74,0.06,0.1,,0.09,,,,,0.99,,,,,,,0.27,0.53,0.2
WSPM_0_0,0.33,0.29,0.23,0.08,0.07,,0.24,0.22,0.2,0.21,0.1,0.03,,0.26,0.35,0.18,0.12,0.09,,,,,,0.63,0.27,0.06,0.03,,,0.84,0.14,
WSPM_1_0,0.43,0.2,0.26,0.06,0.05,,0.29,0.24,0.22,0.14,0.08,0.03,,0.33,0.3,0.24,0.08,0.05,,0.08,0.22,0.03,,0.36,0.29,,,,,0.74,0.22,
WSPM_1_1,0.42,0.33,0.13,0.05,0.07,,0.18,0.33,0.19,0.19,0.06,0.06,,0.18,0.41,0.11,0.14,0.16,,,0.04,,,0.08,,0.83,,,,0.89,0.09,
WSPM_1_2,0.36,0.44,0.05,0.09,0.05,,0.22,0.37,0.2,0.15,,0.06,,0.1,0.45,0.05,0.12,0.28,,,,,,0.04,,,0.92,,,0.92,0.07,
WSPM_1_3,0.24,0.4,,,0.36,,0.17,0.34,0.13,0.24,,0.12,,,0.3,,0.36,0.34,,,,,,,,,,0.97,,0.92,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.32,0.34,0.23,0.07,0.04,,0.23,0.28,0.22,0.12,0.08,0.06,,0.34,0.27,0.19,0.1,0.11,,0.22,0.29,0.09,0.06,0.1,0.07,0.07,0.06,0.02,,0.94,0.06,
PM10_1,0.39,0.35,0.15,0.06,0.05,,0.34,0.27,0.18,0.12,0.06,0.02,,0.57,0.11,0.19,0.08,0.06,,0.3,0.19,0.25,0.2,0.02,0.03,0.01,,,,0.1,0.87,0.03
PM10_2,0.38,0.36,,0.12,0.14,,0.35,0.29,0.1,0.1,,0.15,,0.64,0.02,,0.22,0.11,,0.16,0.02,0.51,0.29,,,,,,,,0.13,0.86
