,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_1,1.24,1.2,0.88,2.3,8.49,,1.16,1.52,1.13,2.73,0.86,1.79,,1.74,0.8,0.77,5.9,2.5,,2.52,0.37,7.75,13.26,0.42,0.14,0.64,1.34,,,0.95,0.96,2.77
WSPM_0_3,1.32,1.12,2.98,3.0,0.51,,1.18,1.2,1.23,1.75,,1.15,,1.27,1.89,6.15,0.71,1.77,,40.48,9.92,0.31,,1.35,0.7,1.5,,,,1.8,0.72,0.34
WSPM_0_4,1.06,2.08,2.97,0.51,,,1.05,3.82,0.93,1.61,,0.88,,1.06,2.93,3.11,,1.81,,,14.1,,0.24,2.7,1.3,3.84,,,,1.96,0.76,0.44
WSPM_0_0,1.91,1.65,1.76,2.0,1.6,,2.47,2.66,1.65,1.27,1.42,3.64,,2.83,1.13,2.1,1.75,2.18,,4.45,1.38,4.2,10.92,0.18,0.14,0.46,0.77,,,1.33,2.17,7.68
WSPM_1_0,1.77,1.82,1.69,2.72,2.81,,1.98,2.69,1.74,2.03,1.79,4.08,,2.58,1.23,1.73,2.83,4.3,,3.17,1.09,5.3,8.11,0.31,0.21,1.21,1.8,,,1.45,1.56,5.38
WSPM_1_1,1.87,1.36,3.42,3.67,3.03,,3.4,1.94,2.22,1.85,2.51,2.58,,4.04,1.04,3.84,2.07,1.41,,6.91,1.22,4.23,10.14,0.32,0.3,0.13,,,,1.49,2.49,
WSPM_1_2,2.51,1.27,8.83,2.05,2.92,,2.66,1.74,2.05,2.16,,2.35,,6.68,0.93,8.35,2.28,0.87,,,1.9,,,0.3,0.51,1.03,0.11,,,1.5,7.14,
WSPM_1_3,4.15,3.05,,,0.58,,3.33,3.0,2.83,1.82,,1.75,,,2.26,,1.03,0.97,,,,,,0.81,,,,0.05,,2.02,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.93,0.84,0.94,1.16,1.43,,1.05,1.13,0.82,1.12,0.94,1.11,,1.25,0.69,1.06,1.24,0.97,,0.97,0.63,1.68,2.13,0.26,0.15,0.33,0.48,0.57,,0.68,0.95,7.68
PM10_1,0.87,1.03,1.68,1.66,1.45,,0.82,1.3,0.96,1.35,1.48,2.76,,1.01,1.42,1.25,1.75,2.04,,1.01,1.35,0.95,0.84,0.58,0.27,1.11,1.41,,,1.43,0.49,0.47
PM10_2,1.34,1.4,,1.16,0.8,,1.27,1.62,2.0,2.56,,0.68,,1.41,3.17,,0.91,1.76,,2.99,8.33,0.75,0.9,,0.66,,,,,4.92,1.09,0.2
