,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_3,93.22,134.23,586.92,20525.61,308882.23,,235.74,248.34,1015.79,4922.18,,148324.73,,33.09,963.66,289.05,22866.97,14238.32,,93.65,167.34,4710.89,,126998.06,764916.94,634386.6,,,,12.01,192.17,83602.53
WSPM_0_4,121.22,89.82,536.47,135399.16,,,317.2,78.34,1398.13,6464.19,,196677.3,,43.39,665.68,705.86,,15637.87,,19.39,84.92,,31505.48,67661.54,479965.48,345254.58,,,,11.9,199.55,67962.01
WSPM_0_0,97.47,110.36,1250.92,41975.5,122007.26,,286.89,144.33,910.2,8237.98,111764.35,63545.1,,26.7,1685.01,1345.54,11395.04,15628.38,,328.54,605.79,579.73,1046.87,689279.2,2349284.18,2413185.68,1999730.69,,,17.19,140.26,38480.96
WSPM_1_0,106.51,104.01,1472.61,33151.71,81988.88,,294.54,150.1,1137.15,5405.22,102525.17,61003.3,,29.08,1579.89,1783.8,7507.32,8520.36,,302.26,787.96,583.04,1692.62,516584.95,2079950.43,1551828.49,1380488.24,,,16.64,151.73,36120.8
WSPM_1_1,102.32,135.7,683.57,25925.83,116505.61,,266.34,226.63,824.39,7403.77,62611.75,101941.85,,26.11,1928.18,881.05,13825.53,26088.75,,392.16,430.93,721.25,1346.92,438621.85,1368760.99,5821561.99,1750784.99,,,17.78,133.94,
WSPM_1_2,103.58,137.22,286.87,48324.59,90507.21,,316.45,258.91,1265.26,5920.77,,116460.84,,25.76,2057.57,377.45,11407.22,45969.53,,426.51,496.58,,,426049.44,1355766.14,846451.91,12157708.95,,,17.51,139.71,
WSPM_1_3,57.91,128.48,,,633637.72,,174.01,194.01,849.17,9478.39,,225012.17,,,1211.32,,34811.45,56023.03,,,208.43,,,471448.15,562459.55,,,1812578027.88,,18.02,,22710.08
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,96.79,107.18,1248.38,37894.89,78731.76,200191946899259.3,241.28,173.77,1081.14,4911.91,89356.59,109349.07,200191946899259.3,28.31,1472.76,1370.67,9342.18,18079.07,200191946899259.3,442.66,723.54,730.15,2643.1,386752.98,1756291.75,1714727.62,2070944.22,69024727.47,200191946899259.3,17.94,133.74,19994.04
PM10_1,120.47,119.08,791.82,30321.33,95863.44,,274.23,189.78,998.17,5090.09,65048.43,45613.78,,33.6,1073.52,1293.55,7412.32,9488.97,,431.43,505.31,1376.96,6499.13,174889.78,1216625.21,669773.45,183080.92,,,13.67,214.07,47343.64
PM10_2,113.29,140.15,,59971.6,245784.58,,310.67,227.33,870.24,5475.01,,277359.56,,36.65,491.5,,21630.08,17922.7,,229.81,98.81,2539.66,9414.13,20695.41,433764.14,,,,,4.61,194.23,174898.97
