,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_1,0.63,0.13,1.38,,,,0.97,,0.67,,1.07,,,,,1.55,,,,0.71,1.02,0.33,0.44,0.46,0.48,0.3,0.21,,,1.05,0.87,
DEWP_0_2,0.27,0.99,,,1.41,,0.37,1.08,0.41,0.94,,0.65,,,,,1.77,,,0.77,0.39,1.08,,0.53,0.39,0.48,0.42,0.5,,1.05,0.78,0.8
DEWP_0_1,0.28,1.22,,1.1,,,0.36,1.23,,,,1.13,,,,,,1.82,,0.76,0.59,0.69,0.63,0.49,0.33,0.56,0.69,0.53,,1.19,0.72,0.59
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.86,0.86,0.59,0.25,0.23,,0.75,0.77,0.62,0.54,0.51,0.25,,0.98,0.5,0.6,0.49,0.46,,1.41,,,,,0.27,,,,,0.93,0.88,0.38
WSPM_0_1,0.7,0.82,0.84,0.37,0.17,,0.78,0.75,0.62,0.4,0.57,0.38,,0.76,0.74,0.87,0.26,0.37,,,1.39,,,,0.36,0.17,,,,1.09,0.69,0.15
WSPM_0_3,0.74,0.9,0.48,0.34,0.74,,0.73,0.87,0.67,0.53,,0.5,,0.99,0.5,0.31,0.8,0.49,,,,1.52,,,0.2,,,,,0.72,0.95,0.82
WSPM_0_4,1.04,0.56,0.51,0.92,,,0.9,0.51,0.85,0.64,,0.61,,1.23,0.4,0.52,,0.54,,,,,1.67,,,,,,,0.72,1.08,0.78
WSPM_0_0,0.91,0.87,0.83,0.56,0.52,,0.8,0.78,0.76,0.83,0.61,0.38,,0.78,1.02,0.74,0.64,0.58,,,,,,1.57,1.05,0.52,0.39,,,1.38,0.61,
WSPM_1_0,1.09,0.72,0.92,0.51,0.44,,0.89,0.84,0.85,0.7,0.59,0.38,,0.92,0.97,0.88,0.54,0.44,,0.45,0.83,0.31,,1.24,1.13,,,,,1.32,0.8,
WSPM_1_1,1.08,0.99,0.66,0.46,0.55,,0.76,0.99,0.78,0.83,0.51,0.5,,0.73,1.14,0.63,0.75,0.78,,,0.33,,,0.59,,2.0,,,,1.5,0.55,
WSPM_1_2,1.04,1.14,0.44,0.64,0.49,,0.85,1.06,0.81,0.76,,0.54,,0.58,1.22,0.44,0.69,1.07,,,,,,0.39,,,2.18,,,1.54,0.52,
WSPM_1_3,0.93,1.25,,,1.48,,0.83,1.16,0.76,1.08,,0.87,,,1.16,,1.37,1.34,,,,,,,,,,2.86,,1.76,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.69,0.71,0.63,0.41,0.33,,0.6,0.67,0.62,0.49,0.42,0.38,,0.69,0.68,0.58,0.45,0.48,,0.61,0.69,0.41,0.33,0.48,0.43,0.43,0.41,0.28,,1.12,0.3,
PM10_1,0.82,0.77,0.54,0.39,0.38,,0.78,0.7,0.6,0.52,0.39,0.26,,0.95,0.47,0.62,0.42,0.37,,0.75,0.6,0.7,0.66,0.24,0.27,0.15,0.09,,,0.39,1.22,0.28
PM10_2,0.95,0.93,,0.64,0.73,,0.95,0.85,0.54,0.55,,0.75,,1.2,0.21,,0.85,0.6,,0.65,0.22,1.19,0.95,,,,,,,,0.57,1.7
