,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,0.72,,,,,,,,0.25,,,,,0.68,,,,2.11,1.66,,,0.89,0.41,1.42,,,,2.39,2.52,16.05
PRES_1_3,,,,0.39,1.15,,48.28,,,,,0.24,,13.77,3.97,,2.06,0.66,,8.64,3.36,2.5,2.01,1.64,0.92,1.29,2.44,1.11,,3.03,3.42,1.03
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.71,1.11,2.82,1.9,23.5,0.54,0.8,1.59,0.81,1.82,,5.26,0.54,0.68,1.79,,,,0.54,1.04,1.43,1.13,0.85,0.64,0.28,0.87,1.75,,0.54,1.28,0.72,0.53
DEWP_0_0,1.47,0.93,45.76,1.83,,,3.47,1.65,1.82,1.04,,3.23,,2.84,0.45,,,,,2.67,1.08,3.04,5.44,0.44,0.29,0.53,0.67,1.11,,1.45,1.61,4.43
DEWP_1_1,3.98,35.1,0.55,,,,1.27,,1.49,,0.42,,,,,0.41,,,,2.0,0.91,8.49,3.69,0.59,0.26,1.19,4.7,,,1.51,1.27,6.25
DEWP_0_2,12.11,2.39,,,0.33,,6.17,1.72,4.54,1.36,,1.37,,,,,0.32,,,2.83,6.76,1.21,,0.87,0.62,0.93,1.61,0.59,,2.42,1.78,0.81
DEWP_0_1,9.76,1.73,,0.7,,,8.46,1.47,,,,0.55,,,,,,0.3,,2.95,3.4,2.99,2.89,0.74,0.66,0.84,0.66,0.7,,2.22,2.35,1.37
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.23,1.35,2.29,4.92,6.06,,1.35,1.74,1.56,1.94,1.37,4.01,,1.49,2.34,2.16,2.01,2.08,,0.5,7.05,17.57,,1.35,0.51,1.21,2.06,,,1.51,0.96,1.2
WSPM_0_1,1.66,1.6,1.17,3.08,11.34,,1.54,2.03,1.52,3.65,1.14,2.39,,2.32,1.07,1.03,7.88,3.35,,3.37,0.5,10.35,17.72,0.56,0.19,0.86,1.8,,,1.27,1.28,3.7
WSPM_0_3,1.86,1.57,4.19,4.21,0.71,,1.66,1.68,1.73,2.46,,1.61,,1.79,2.65,8.63,1.0,2.48,,56.8,13.92,0.43,,1.9,0.99,2.1,,,,2.52,1.02,0.48
WSPM_0_4,1.61,3.15,4.5,0.77,,,1.58,5.79,1.41,2.43,,1.33,,1.6,4.43,4.72,,2.74,,,21.34,,0.36,4.09,1.97,5.81,,,,2.97,1.15,0.67
WSPM_0_0,3.28,2.84,3.04,3.44,2.75,,4.25,4.59,2.84,2.19,2.45,6.27,,4.87,1.94,3.61,3.01,3.75,,7.67,2.38,7.23,18.8,0.32,0.24,0.8,1.32,,,2.29,3.74,13.22
WSPM_1_0,3.19,3.29,3.05,4.92,5.08,,3.59,4.87,3.14,3.66,3.24,7.39,,4.66,2.23,3.13,5.12,7.78,,5.73,1.98,9.58,14.67,0.56,0.38,2.19,3.26,,,2.63,2.82,9.74
WSPM_1_1,3.51,2.55,6.41,6.88,5.68,,6.36,3.63,4.17,3.46,4.7,4.83,,7.58,1.94,7.2,3.89,2.64,,12.96,2.29,7.94,19.02,0.6,0.56,0.25,,,,2.79,4.67,
WSPM_1_2,4.83,2.44,16.99,3.95,5.63,,5.12,3.35,3.94,4.16,,4.52,,12.86,1.79,16.09,4.38,1.68,,,3.65,,,0.57,0.98,1.98,0.21,,,2.88,13.75,
WSPM_1_3,9.76,7.18,,,1.35,,7.83,7.06,6.65,4.28,,4.12,,,5.31,,2.42,2.27,,,,,,1.89,,,,0.12,,4.74,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.04,0.95,1.06,1.31,1.6,,1.18,1.27,0.92,1.26,1.06,1.25,,1.4,0.77,1.19,1.39,1.09,,1.09,0.7,1.89,2.4,0.3,0.17,0.37,0.54,0.64,,0.76,1.07,8.62
PM10_1,1.08,1.28,2.08,2.06,1.79,,1.02,1.61,1.2,1.67,1.83,3.43,,1.25,1.76,1.55,2.17,2.53,,1.25,1.67,1.18,1.04,0.72,0.34,1.37,1.75,,,1.78,0.61,0.58
PM10_2,2.18,2.28,,1.89,1.31,,2.06,2.63,3.24,4.16,,1.1,,2.28,5.15,,1.48,2.86,,4.85,13.52,1.21,1.46,,1.08,,,,,7.99,1.77,0.32
