,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,0.81,,,,,,,,0.43,,,,,0.79,,,,1.31,1.17,,,0.62,0.43,0.74,,,,1.6,1.43,2.55
PRES_1_3,,,,0.55,0.93,,5.94,,,,,0.42,,3.47,1.66,,1.32,0.71,,2.9,1.52,1.43,1.28,0.85,0.6,0.72,1.11,0.51,,1.76,1.66,0.85
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.75,0.91,1.52,1.05,2.29,0.45,0.77,1.08,0.74,1.1,,1.48,0.45,0.79,0.94,,,,0.45,0.86,0.93,0.89,0.77,0.45,0.31,0.49,0.6,,0.45,1.02,0.74,0.52
DEWP_0_0,1.08,0.9,7.04,1.13,,,1.51,1.24,1.2,0.87,,1.46,,1.37,0.61,,,,,1.35,0.94,1.37,1.71,0.52,0.38,0.51,0.59,0.71,,1.23,1.04,1.35
DEWP_1_1,1.82,3.38,0.68,,,,1.03,,0.99,,0.55,,,,,0.59,,,,1.21,0.84,2.5,1.63,0.5,0.33,0.63,1.44,,,1.22,1.02,1.53
DEWP_0_2,3.01,1.58,,,0.48,,2.2,1.26,1.85,1.11,,0.89,,,,,0.51,,,1.56,2.05,1.01,,0.69,0.52,0.68,0.97,0.44,,1.57,1.19,0.71
DEWP_0_1,2.53,1.33,,0.73,,,2.21,1.18,,,,0.62,,11.2,4.61,,,0.49,,1.57,1.48,1.53,1.41,0.59,0.51,0.59,0.6,0.56,,1.53,1.34,0.88
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.0,1.08,1.39,1.52,1.98,,0.97,1.17,1.06,1.15,0.95,1.32,,1.16,1.2,1.32,1.14,1.14,,0.66,1.65,1.69,5.09,0.54,0.4,0.49,0.54,,,1.17,0.88,0.73
WSPM_0_1,1.18,1.13,0.98,1.45,2.72,,1.11,1.34,1.02,1.65,0.89,1.24,,1.4,0.87,0.92,2.4,1.4,,1.06,0.65,1.83,2.74,0.52,0.28,0.61,0.91,1.19,,1.11,0.9,1.23
WSPM_0_3,1.17,1.23,1.85,1.72,0.66,,1.08,1.2,1.16,1.41,,1.03,,1.31,1.32,2.4,0.88,1.35,,5.6,2.07,0.61,,0.73,0.56,0.82,,,,1.49,0.93,0.5
WSPM_0_4,1.24,1.63,1.8,0.75,,,1.09,2.1,1.04,1.45,,0.88,,1.26,1.61,2.02,,1.45,,5.18,2.14,,0.54,1.1,0.81,1.21,,,,1.62,1.0,0.6
WSPM_0_0,1.87,1.64,1.68,1.63,1.38,,2.16,2.18,1.47,1.31,1.34,2.15,,2.24,1.34,1.82,1.44,1.74,,2.4,1.33,2.01,2.61,0.48,0.39,0.71,0.78,,,1.6,1.6,3.99
WSPM_1_0,1.81,1.72,1.73,1.98,1.94,,1.92,2.24,1.62,1.75,1.6,2.36,,2.26,1.39,1.74,1.99,2.54,,1.91,1.36,2.63,3.04,0.63,0.47,1.1,1.13,,,1.73,1.53,3.03
WSPM_1_1,1.85,1.54,2.3,2.36,2.27,,2.74,1.94,1.92,1.73,1.63,1.93,,2.93,1.32,2.49,1.9,1.48,,3.27,1.16,2.56,3.29,0.61,0.51,0.42,1.49,,,1.84,2.14,
WSPM_1_2,2.27,1.43,4.09,1.8,2.1,,2.5,1.92,1.83,1.94,,1.88,,4.01,1.31,3.96,1.96,1.2,,4.77,1.32,,,0.54,0.6,0.58,0.39,,,1.87,3.13,
WSPM_1_3,3.48,2.78,,,1.09,,2.93,2.9,2.42,2.07,,1.92,,,2.42,,1.54,1.47,,,2.61,,,0.92,0.62,,,0.28,,2.54,,2.52
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.89,0.84,0.89,0.9,0.97,1.04,0.92,1.01,0.8,0.91,0.79,0.86,1.04,1.08,0.73,0.94,0.95,0.83,1.04,0.84,0.69,1.09,1.18,0.37,0.26,0.38,0.5,0.48,1.04,0.84,0.78,1.46
PM10_1,0.94,1.04,1.26,1.1,1.08,,0.84,1.11,0.86,1.12,1.05,1.28,,1.05,1.06,1.08,1.22,1.23,,0.98,1.06,0.92,0.85,0.5,0.35,0.62,0.56,,,1.19,0.74,0.48
PM10_2,1.4,1.46,,1.16,0.87,,1.39,1.51,1.62,1.87,,0.81,,1.55,1.35,,1.08,1.51,,2.06,1.74,1.02,1.1,0.41,0.46,,,,,1.88,1.2,0.5
