,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,0.81,0.64,0.26,0.14,0.03,0.05,0.64,0.45,0.5,0.23,,0.06,0.05,1.0,0.34,,,,0.05,0.51,0.42,0.39,0.35,0.23,0.3,0.12,0.06,,0.05,0.84,0.79,0.32
DEWP_0_0,0.87,1.03,0.09,0.24,,,0.53,0.69,0.5,0.45,,0.15,,0.71,0.99,,,,,0.44,0.77,0.35,0.19,0.49,0.48,0.35,0.29,0.09,,1.27,0.76,0.22
DEWP_1_1,0.52,0.13,0.91,,,,0.81,,0.57,,0.48,,,,,0.99,,,,0.59,0.85,0.23,0.27,0.4,0.51,0.19,0.1,,,1.27,0.96,0.16
DEWP_0_2,0.44,0.93,,,0.64,,0.53,0.93,0.48,0.57,,0.28,,,,,1.0,,,0.67,0.37,0.8,,0.46,0.45,0.31,0.21,0.14,,1.32,1.07,0.57
DEWP_0_1,0.52,1.13,,0.55,,,0.39,1.06,,,,0.52,,,,,,1.0,,0.7,0.6,0.53,0.38,0.48,0.42,0.36,0.36,0.16,,1.44,0.98,0.44
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.84,0.8,0.38,0.11,0.1,,0.62,0.6,0.51,0.29,0.22,0.1,,0.88,0.44,0.37,0.24,0.22,,0.99,0.46,0.06,,0.17,0.36,0.1,0.03,,,1.08,0.9,0.26
WSPM_0_1,0.72,0.69,0.53,0.16,0.07,,0.64,0.56,0.46,0.22,0.25,0.15,,0.73,0.55,0.54,0.13,0.17,,0.22,0.98,0.14,0.11,0.43,0.5,0.27,0.16,,,1.19,0.77,0.18
WSPM_0_3,0.75,0.87,0.32,0.16,0.31,,0.64,0.7,0.54,0.31,,0.21,,0.93,0.43,0.2,0.42,0.25,,0.23,0.24,0.99,,0.2,0.28,0.15,,,,0.98,1.0,0.5
WSPM_0_4,1.01,0.73,0.34,0.45,,,0.84,0.42,0.71,0.39,,0.26,,1.19,0.38,0.34,,0.28,,,0.19,,1.0,0.17,0.25,0.1,,,,1.06,1.16,0.5
WSPM_0_0,1.02,0.99,0.61,0.29,0.24,,0.97,0.7,0.69,0.52,0.32,0.18,,1.04,0.81,0.57,0.37,0.33,,0.55,0.76,0.33,0.18,0.9,0.82,0.47,0.32,,,1.62,1.05,0.46
WSPM_1_0,1.17,1.04,0.72,0.28,0.22,,1.02,0.77,0.84,0.45,0.34,0.19,,1.15,0.8,0.7,0.32,0.26,,0.53,1.02,0.42,0.27,0.77,0.78,0.36,0.23,,,1.67,1.09,0.46
WSPM_1_1,1.12,1.28,0.51,0.26,0.3,,1.02,0.95,0.66,0.57,0.26,0.25,,1.32,0.92,0.52,0.48,0.47,,1.05,0.75,0.5,0.29,0.77,0.56,0.93,,,,1.88,1.28,
WSPM_1_2,1.18,1.32,0.35,0.36,0.25,,1.18,0.99,0.8,0.51,,0.28,,1.27,1.0,0.34,0.44,0.65,,,0.75,,,0.72,0.52,0.14,0.97,,,1.87,1.55,
WSPM_1_3,1.16,1.64,,,0.86,,1.17,1.23,0.88,0.83,,0.5,,,1.06,,0.99,0.92,,,,,,0.8,,,,0.98,,2.5,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.59,0.59,0.36,0.16,0.12,,0.49,0.45,0.43,0.24,0.16,0.14,,0.63,0.44,0.33,0.2,0.21,,0.44,0.52,0.26,0.18,0.35,0.36,0.22,0.18,0.07,,0.99,0.57,0.2
PM10_1,0.76,0.7,0.33,0.16,0.15,,0.61,0.53,0.45,0.28,0.16,0.1,,0.82,0.4,0.36,0.2,0.17,,0.53,0.49,0.45,0.34,0.21,0.31,0.14,0.03,,,0.88,0.98,0.29
PM10_2,1.04,1.02,,0.32,0.33,,0.97,0.78,0.59,0.37,,0.34,,1.21,0.3,,0.49,0.33,,0.55,0.22,0.87,0.6,,0.19,,,,,0.36,1.18,0.97
