,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_2,2.78,88.74,,,,9.07,40.86,450.12,776.35,3329.36,,2.08,7.94,4103344.27,54889530.67,,94.33,105.55,276.54,1305.87,1241.08,5296.0,7983.06,4805.59,18890.96,,4.5,48.95,954.83
DEWP_0_1,0.73,6.5,223.59,670977239.58,297256967181.9,2.72,9.26,248.83,321.55,1297.31,297256967181.9,0.11,33.04,1775566.45,31529760.39,297256967181.9,22.47,39.15,67.13,460.1,501.09,1789.41,2706.48,1748.92,9503.96,297256967181.9,1.5,14.49,258.69
DEWP_0_0,0.02,,,,,,,,14.07,55.47,,,,425384.07,3864006.99,,1.12,,,,,,,,,,0.02,0.41,
DEWP_1_0,0.01,,,,,,,,,,,,,,1856745.94,,0.69,,,,,,,,,,0.02,0.21,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.78,20.88,71.01,,,2.66,8.8,150.83,225.04,967.29,,0.55,9.43,2377246.02,22108206.36,,47.43,20.57,17.45,269.99,92.36,829.0,1700.8,,,,1.19,14.83,282.25
WSPM_0_1,0.74,21.11,113.09,,193507477634.37,2.57,9.79,142.53,285.93,1207.3,193507477634.37,0.5,16.15,,,193507477634.37,13.82,47.75,43.26,401.61,356.43,1733.0,2830.25,986.61,5000.98,193507477634.37,1.32,12.78,254.72
WSPM_0_2,0.51,19.36,67.57,499996127.79,,1.57,8.97,87.65,185.75,536.48,,0.4,7.87,,,,8.75,17.67,107.78,232.41,172.93,858.97,1669.48,,,,0.96,10.52,157.31
WSPM_0_0,0.36,11.26,57.56,,,1.34,4.94,92.23,111.02,509.68,,0.25,7.5,,,,6.83,13.27,35.34,259.13,231.78,926.17,1401.6,330.97,3832.21,,0.68,5.71,86.16
WSPM_1_2,0.33,11.31,38.27,,,1.17,4.95,96.87,87.04,569.33,,0.22,8.14,,,,8.54,14.72,20.97,202.81,341.91,675.11,833.07,,4012.02,,0.61,6.38,
WSPM_1_1,0.22,7.06,33.96,,,0.82,2.83,48.97,78.77,339.32,,0.16,4.35,,,,4.37,9.73,19.68,138.45,137.73,863.18,760.13,,,,0.42,4.25,69.13
WSPM_1_0,0.23,6.6,32.47,,,0.82,2.99,49.19,77.5,327.97,,0.16,4.32,,,,4.69,8.85,20.61,148.05,119.68,512.72,853.2,,,,0.41,3.49,57.84
WSPM_0_4,0.24,,,,,0.52,4.5,,,,,0.12,4.78,853201.67,8190220.69,,,2.75,,,,200.04,153.4,1386.05,,,0.23,3.87,98.97
WSPM_1_3,0.14,2.42,15.72,,,0.34,2.31,26.13,44.37,,,0.07,3.24,,,,,,,43.81,27.61,,179.07,,4088.62,,0.21,2.61,88.74
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,2.12,59.11,256.71,875816693.69,315953868023.4,7.37,27.99,455.99,614.65,2747.47,315953868023.4,1.42,40.78,6053459.08,100745002.46,315953868023.4,58.28,92.08,178.68,1189.94,1375.73,4925.23,6701.77,2771.61,22281.38,315953868023.4,3.79,34.0,589.59
PM10_1,1.0,32.04,136.18,403855376.31,,3.31,14.24,181.11,387.78,1424.8,,0.72,18.36,2739828.99,26163191.17,,39.82,41.42,118.77,432.44,195.06,1579.34,3076.23,2342.07,3244.21,,1.76,21.39,348.0
PM10_2,0.4,10.72,50.5,,,1.02,7.69,68.7,117.78,602.29,,0.27,7.61,1045592.25,11267843.98,,18.26,9.29,41.2,98.08,,324.7,788.61,1162.99,1397.77,,0.4,7.75,235.11
