,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_2,0.07,0.9,,,4.07,,0.13,1.16,0.19,1.29,,0.87,,,,,4.98,,,0.63,0.17,1.42,,0.53,0.32,0.54,0.44,0.97,,0.81,0.55,1.08
DEWP_0_1,0.07,1.33,,2.16,,,0.13,1.47,,,,2.58,,,,,,5.37,,0.6,0.36,0.56,0.55,0.46,0.23,0.7,1.14,1.03,,1.01,0.46,0.57
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.83,0.85,0.53,0.15,0.14,,0.7,0.74,0.54,0.53,0.65,0.17,,0.97,0.36,0.55,0.48,0.44,,2.63,,,,,0.17,,,,,0.79,0.88,0.31
WSPM_0_1,0.54,0.77,1.06,0.31,0.08,,0.74,0.69,0.57,0.29,0.8,0.36,,0.58,0.8,1.18,0.13,0.27,,,2.6,,,,0.36,0.07,,,,1.06,0.56,0.04
WSPM_0_3,0.58,0.87,0.32,0.25,1.32,,0.62,0.88,0.6,0.48,,0.61,,0.93,0.34,0.14,1.18,0.46,,,,3.23,,,0.09,,,,,0.44,0.97,1.32
WSPM_0_4,1.02,0.31,0.34,1.66,,,0.85,0.28,0.89,0.62,,0.81,,1.31,0.19,0.35,,0.51,,,,,4.24,,,,,,,0.4,1.12,1.1
WSPM_0_0,0.68,0.62,0.75,0.51,0.52,,0.57,0.55,0.61,0.91,0.67,0.26,,0.45,1.1,0.62,0.59,0.5,,,,,,4.23,2.16,0.55,0.29,,,1.26,0.3,
WSPM_1_0,0.9,0.42,0.86,0.41,0.35,,0.7,0.59,0.67,0.6,0.57,0.25,,0.58,0.96,0.82,0.39,0.28,,0.21,0.61,0.11,,2.44,2.32,,,,,1.11,0.46,
WSPM_1_1,0.88,0.7,0.43,0.32,0.5,,0.45,0.81,0.57,0.82,0.41,0.42,,0.32,1.3,0.39,0.71,0.84,,,0.1,,,0.57,,7.51,,,,1.34,0.2,
WSPM_1_2,0.75,0.94,0.18,0.59,0.39,,0.54,0.89,0.62,0.65,,0.48,,0.18,1.44,0.19,0.59,1.48,,,,,,0.26,,,9.15,,,1.38,0.14,
WSPM_1_3,0.5,0.85,,,2.7,,0.42,0.82,0.4,1.05,,0.93,,,0.97,,1.8,1.81,,,,,,,,,,19.22,,1.38,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.67,0.71,0.75,0.46,0.34,,0.56,0.69,0.69,0.54,0.53,0.45,,0.59,0.85,0.65,0.48,0.58,,0.6,0.8,0.31,0.25,0.67,0.58,0.64,0.64,0.45,,1.4,0.12,
PM10_1,0.82,0.74,0.49,0.37,0.41,,0.83,0.66,0.56,0.54,0.4,0.19,,0.99,0.36,0.64,0.38,0.31,,0.81,0.52,0.81,0.83,0.16,0.23,0.08,0.04,,,0.15,1.84,0.18
PM10_2,0.79,0.76,,0.73,1.05,,0.86,0.71,0.32,0.42,,1.14,,1.13,0.05,,1.12,0.58,,0.43,0.05,1.66,1.25,,,,,,,,0.28,4.71
