,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_0,1.23,1.37,0.25,0.7,,,0.92,1.05,0.94,1.01,,0.5,,1.01,1.77,,,,,0.85,1.37,0.73,0.44,1.95,2.16,1.79,1.46,0.69,,1.32,1.19,0.91
DEWP_1_1,0.65,0.2,1.64,,,,1.19,,1.06,,1.58,,,,,1.83,,,,1.02,1.41,0.45,0.61,1.49,2.18,0.94,0.47,,,1.29,1.31,0.57
DEWP_0_2,0.72,1.14,,,1.93,,0.83,1.26,0.88,1.18,,0.84,,,,,2.25,,,1.04,0.59,1.33,,1.57,1.81,1.34,0.96,0.97,,1.28,1.46,1.58
DEWP_0_1,0.8,1.31,,1.45,,,0.61,1.38,,,,1.55,,0.48,0.39,,,2.32,,1.07,0.99,0.91,0.72,1.54,1.62,1.47,1.53,1.1,,1.33,1.28,1.14
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.22,1.14,0.75,0.32,0.34,,0.97,0.93,0.99,0.67,0.73,0.33,,1.05,0.91,0.72,0.63,0.6,,1.63,1.1,0.18,0.22,0.87,1.87,0.63,0.3,,,1.23,1.34,0.78
WSPM_0_1,1.03,0.96,1.02,0.51,0.25,,1.05,0.85,0.92,0.51,0.9,0.54,,0.94,1.08,1.09,0.34,0.46,,0.58,1.63,0.48,0.44,1.9,2.27,1.46,0.95,0.28,,1.27,1.18,0.69
WSPM_0_3,1.03,1.24,0.62,0.47,1.03,,1.0,1.06,1.02,0.73,,0.71,,1.08,0.9,0.36,1.05,0.64,,0.61,0.59,1.8,,0.92,1.38,0.83,,,,1.09,1.43,1.42
WSPM_0_4,1.24,1.03,0.57,1.24,,,1.2,0.59,1.2,0.87,,0.81,,1.27,0.74,0.61,,0.69,,0.21,0.37,,2.06,0.69,1.13,0.63,,,,1.11,1.49,1.3
WSPM_0_0,1.21,1.17,0.96,0.72,0.69,,1.39,0.88,1.0,0.98,0.85,0.5,,1.09,1.28,0.89,0.76,0.73,,1.04,1.16,0.65,0.35,2.41,2.52,1.89,1.17,,,1.39,1.35,1.65
WSPM_1_0,1.26,1.13,1.08,0.65,0.59,,1.35,0.91,1.19,0.81,0.85,0.5,,1.15,1.23,1.05,0.63,0.55,,0.91,1.39,0.71,0.51,2.17,2.46,1.61,1.03,,,1.39,1.4,1.43
WSPM_1_1,1.23,1.3,0.71,0.59,0.78,,1.42,1.13,1.01,0.99,0.61,0.66,,1.17,1.37,0.73,0.93,0.96,,1.29,0.88,0.8,0.45,1.91,1.9,2.82,1.32,,,1.47,1.43,
WSPM_1_2,1.33,1.27,0.48,0.81,0.64,,1.54,1.23,1.32,0.88,,0.71,,1.28,1.43,0.49,0.83,1.3,,1.54,1.0,,,1.79,1.98,0.86,3.05,,,1.46,1.66,
WSPM_1_3,1.01,1.48,,,1.83,,1.06,1.13,1.08,1.2,,1.09,,,1.2,,1.56,1.55,,,0.69,,,2.23,1.09,,,4.38,,1.61,,0.96
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.99,0.97,0.82,0.58,0.48,2.81,0.98,0.81,0.97,0.65,0.65,0.56,2.81,0.94,1.0,0.76,0.61,0.66,2.81,0.94,1.11,0.65,0.53,1.59,1.91,1.29,1.09,0.65,2.81,1.22,1.09,0.8
PM10_1,1.15,1.1,0.67,0.53,0.56,,1.02,0.88,0.93,0.7,0.57,0.35,,1.03,0.91,0.76,0.56,0.48,,0.97,0.99,0.92,0.86,1.02,1.63,0.8,0.22,,,1.12,1.44,0.98
PM10_2,1.23,1.33,,0.82,0.95,,1.28,1.06,1.01,0.84,,0.98,,1.21,0.57,,1.06,0.76,,0.79,0.38,1.39,1.16,0.22,0.87,,,,,0.61,1.54,2.27
