,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,2.24,1.56,0.58,0.74,0.05,39.1,1.98,0.95,2.04,0.85,,0.22,39.1,2.22,1.15,,,,39.1,1.53,1.2,1.39,1.84,2.83,7.13,1.75,0.56,,39.1,1.25,2.3,2.98
DEWP_0_0,1.82,2.44,0.07,1.25,,,0.93,1.45,1.31,2.13,,0.71,,1.0,5.14,,,,,0.91,2.47,0.81,0.39,7.37,10.97,7.08,5.35,2.2,,1.69,1.61,1.11
DEWP_1_1,0.56,0.06,4.44,,,,1.93,,1.76,,6.23,,,,,5.78,,,,1.36,2.8,0.31,0.69,5.2,12.13,2.44,0.62,,,1.66,2.07,0.57
DEWP_0_2,0.42,1.39,,,9.65,,0.68,1.91,0.91,2.43,,2.06,,,,,9.91,,,1.29,0.47,2.65,,4.79,7.06,4.29,2.32,4.88,,1.4,2.16,4.59
DEWP_0_1,0.53,1.93,,4.75,,,0.42,2.32,,,,6.13,,0.1,0.12,,,11.05,,1.32,1.16,1.17,1.03,5.19,6.2,5.23,6.04,5.27,,1.55,1.69,2.6
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.86,1.64,0.93,0.33,0.33,,1.41,1.23,1.53,1.0,1.49,0.4,,1.33,1.2,0.94,0.95,0.91,,4.04,1.02,0.07,,1.67,7.41,1.22,0.31,,,1.48,2.24,1.56
WSPM_0_1,1.34,1.25,1.78,0.67,0.18,,1.44,1.03,1.37,0.55,2.01,0.87,,0.95,1.99,2.04,0.26,0.56,,0.5,4.11,0.29,0.23,7.01,14.41,4.99,2.15,,,1.69,1.74,0.81
WSPM_0_3,1.32,1.71,0.6,0.55,3.12,,1.37,1.47,1.53,1.0,,1.45,,1.29,1.09,0.24,2.35,0.95,,0.22,0.36,5.37,,1.72,4.03,1.62,,,,1.08,2.4,4.77
WSPM_0_4,1.8,1.15,0.57,3.65,,,1.87,0.46,2.12,1.3,,1.92,,1.74,0.74,0.6,,1.04,,,0.19,,7.89,0.94,2.54,0.82,,,,1.08,2.58,3.91
WSPM_0_0,1.42,1.41,1.32,1.13,1.23,,1.61,0.86,1.42,1.72,1.67,0.62,,1.0,2.12,1.14,1.17,1.04,,0.86,1.66,0.52,0.26,12.81,16.03,7.03,3.77,,,1.65,1.62,1.85
WSPM_1_0,1.54,1.36,1.54,0.89,0.83,,1.62,0.91,1.71,1.13,1.54,0.6,,1.11,1.95,1.5,0.77,0.57,,0.79,2.27,0.59,0.41,8.86,13.19,3.96,1.94,,,1.6,1.77,1.76
WSPM_1_1,1.4,1.83,0.72,0.7,1.18,,1.42,1.37,1.1,1.54,0.94,1.0,,1.04,2.33,0.75,1.42,1.73,,1.17,1.3,0.71,0.34,7.92,7.92,19.96,2.74,,,1.75,1.7,
WSPM_1_2,1.4,1.85,0.3,1.3,0.91,,1.78,1.46,1.74,1.24,,1.14,,0.91,2.61,0.32,1.17,3.05,,1.3,1.34,,,7.62,7.17,1.4,24.85,,,1.7,1.64,
WSPM_1_3,0.87,1.59,,,6.4,,1.08,1.2,1.35,1.98,,2.2,,,1.59,,3.58,3.72,,,,,,6.71,2.38,,,69.2,,1.77,,1.3
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.39,1.42,1.3,1.02,0.79,,1.35,1.05,1.62,1.02,1.3,1.07,,1.07,1.85,1.14,0.96,1.2,,1.37,2.01,0.74,0.61,6.29,10.63,4.93,3.68,2.37,,1.76,1.55,0.9
PM10_1,1.75,1.54,0.83,0.82,0.97,,1.63,1.13,1.5,1.05,0.97,0.45,,1.34,1.23,1.1,0.76,0.63,,1.46,1.35,1.54,1.61,2.65,6.96,1.88,0.23,,,1.21,2.84,2.58
PM10_2,1.66,1.78,,1.62,2.48,,1.88,1.32,1.3,1.05,,2.71,,1.47,0.57,,2.23,1.19,,0.77,0.23,2.83,2.36,0.22,2.09,,,,,0.31,2.39,10.68
