,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_1_3,,,,2.28,1.25,,,,,,,2.74,,0.56,0.75,,1.07,1.78,,0.64,0.89,1.05,1.1,0.76,0.92,0.81,0.69,0.63,,1.18,0.87,1.35
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.13,0.87,0.54,0.5,0.13,,1.01,0.74,0.94,0.59,,0.26,,1.32,0.49,,,,,0.89,0.7,0.81,0.87,0.63,0.86,0.39,0.22,,,0.91,1.09,0.88
DEWP_0_0,0.98,1.26,0.16,0.7,,,0.63,1.01,0.84,1.02,,0.5,,0.59,1.76,,,,,0.62,1.08,0.6,0.39,1.2,1.28,1.1,1.01,0.57,,1.24,0.82,0.35
DEWP_1_1,0.67,0.15,1.63,,,,1.12,,0.87,,1.5,,,,,1.85,,,,0.85,1.26,0.4,0.56,0.92,1.27,0.57,0.34,,,1.18,1.11,0.28
DEWP_0_2,0.37,1.07,,,1.93,,0.59,1.18,0.65,1.16,,0.88,,,,,2.23,,,0.89,0.48,1.27,,1.03,1.04,0.85,0.7,0.87,,1.12,1.05,1.18
DEWP_0_1,0.42,1.3,,1.45,,,0.43,1.34,,,,1.55,,,,,,2.32,,0.89,0.73,0.81,0.75,1.01,0.91,1.0,1.13,0.93,,1.22,0.94,0.89
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.03,1.02,0.72,0.34,0.34,,0.9,0.89,0.83,0.69,0.73,0.36,,1.04,0.7,0.72,0.64,0.61,,1.62,0.4,,,0.33,0.87,0.25,,,,1.05,1.11,0.65
WSPM_0_1,0.85,0.93,1.01,0.51,0.25,,0.93,0.84,0.76,0.51,0.82,0.54,,0.83,0.94,1.06,0.34,0.48,,0.19,1.62,,,0.78,1.17,0.62,0.41,,,1.2,0.91,0.35
WSPM_0_3,0.87,1.04,0.58,0.47,1.05,,0.88,0.98,0.86,0.68,,0.71,,1.04,0.66,0.37,1.04,0.64,,,0.2,1.8,,0.37,0.64,0.36,,,,0.85,1.18,1.24
WSPM_0_4,1.16,0.72,0.59,1.24,,,1.06,0.56,1.08,0.8,,0.84,,1.27,0.55,0.61,,0.69,,,,,2.06,0.3,0.53,,,,,0.86,1.32,1.16
WSPM_0_0,1.01,1.0,0.94,0.72,0.69,,0.95,0.84,0.95,1.0,0.82,0.5,,0.82,1.18,0.88,0.78,0.73,,0.48,0.75,0.36,,2.29,2.2,1.22,0.82,,,1.35,0.86,0.52
WSPM_1_0,1.15,0.92,1.04,0.65,0.59,,0.99,0.88,1.1,0.81,0.81,0.5,,0.96,1.14,1.01,0.65,0.55,,0.56,1.18,0.51,0.42,1.9,2.02,0.76,0.58,,,1.29,0.96,0.6
WSPM_1_1,1.09,1.2,0.73,0.59,0.76,,0.95,1.05,0.89,0.99,0.66,0.66,,0.96,1.28,0.75,0.92,0.96,,0.86,0.79,0.58,,1.67,1.06,2.78,,,,1.44,0.97,
WSPM_1_2,1.08,1.22,0.48,0.81,0.64,,1.04,1.07,0.93,0.88,,0.71,,0.8,1.33,0.49,0.83,1.3,,,0.58,,,1.12,0.7,,3.03,,,1.43,1.08,
WSPM_1_3,0.86,1.26,,,1.83,,0.95,1.13,0.83,1.2,,1.09,,,1.2,,1.56,1.55,,,,,,1.02,,,,4.38,,1.58,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.84,0.88,0.8,0.58,0.48,,0.77,0.79,0.84,0.65,0.63,0.56,,0.8,0.89,0.74,0.61,0.66,,0.77,0.93,0.54,0.46,1.03,1.18,0.83,0.76,0.54,,1.2,0.66,0.36
PM10_1,0.99,0.94,0.67,0.54,0.56,,0.96,0.82,0.79,0.69,0.56,0.38,,1.03,0.68,0.76,0.56,0.5,,0.9,0.76,0.88,0.85,0.51,0.72,0.37,0.14,,,0.76,1.4,0.69
PM10_2,1.09,1.04,,0.84,0.99,,1.14,0.94,0.76,0.67,,1.01,,1.21,0.35,,1.06,0.76,,0.74,0.23,1.37,1.16,,0.36,,,,,0.12,1.09,2.22
