,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_1,1.32,1.22,,0.97,,,1.07,1.19,,,,0.93,,2.14,1.25,,,1.0,,1.21,1.12,1.1,0.95,0.9,0.86,0.89,0.91,0.76,,1.31,1.21,0.94
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.06,1.07,0.99,0.68,0.8,,0.93,1.01,0.99,0.86,0.82,0.65,,1.06,1.01,0.95,0.83,0.81,,1.0,1.3,0.54,1.02,0.67,0.85,0.55,0.4,,,1.14,1.04,0.74
WSPM_0_1,1.06,1.0,0.97,0.84,0.81,,1.04,1.02,0.94,0.89,0.88,0.81,,1.1,0.94,0.97,0.88,0.79,,0.75,0.99,0.9,1.06,0.97,0.78,0.92,0.92,0.58,,1.13,0.99,0.9
WSPM_0_3,1.04,1.17,1.02,0.87,0.8,,0.99,1.07,1.04,0.98,,0.84,,1.13,1.04,0.89,0.93,0.9,,1.77,1.05,1.0,,0.79,0.86,0.81,,,,1.21,1.09,0.81
WSPM_0_4,1.17,1.21,0.96,0.92,,,1.08,1.04,1.05,1.07,,0.81,,1.18,1.03,1.05,,0.96,,0.98,0.84,,1.0,0.83,0.92,0.84,,,,1.25,1.14,0.85
WSPM_0_0,1.38,1.27,1.17,1.01,0.91,,1.59,1.27,1.12,1.05,1.0,0.98,,1.43,1.21,1.17,0.97,1.05,,1.45,1.15,1.05,0.89,1.0,0.93,1.09,0.9,,,1.35,1.35,2.39
WSPM_1_0,1.37,1.26,1.25,1.05,0.99,,1.46,1.29,1.27,1.09,1.08,1.01,,1.46,1.19,1.23,1.03,1.09,,1.2,1.25,1.24,1.14,1.09,1.0,1.24,1.01,,,1.4,1.33,1.92
WSPM_1_1,1.36,1.28,1.16,1.08,1.23,,1.78,1.34,1.26,1.19,0.92,1.04,,1.66,1.22,1.23,1.22,1.09,,1.85,0.91,1.3,1.11,0.99,0.91,1.01,1.3,,,1.47,1.58,
WSPM_1_2,1.56,1.21,1.26,1.1,1.06,,1.76,1.38,1.41,1.19,,1.06,,2.02,1.24,1.25,1.16,1.14,,2.44,1.04,,,0.9,1.0,0.65,1.0,,,1.47,2.05,
WSPM_1_3,1.62,1.75,,,1.25,,1.53,1.57,1.41,1.38,,1.27,,,1.48,,1.36,1.32,,,1.16,,,1.26,0.73,,,1.0,,1.73,,1.37
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.93,0.89,0.85,0.74,0.69,1.83,0.94,0.9,0.88,0.77,0.73,0.71,1.83,0.99,0.85,0.85,0.76,0.74,1.83,0.89,0.87,0.84,0.8,0.78,0.71,0.72,0.76,0.58,1.83,1.0,0.92,1.09
PM10_1,1.01,1.04,0.9,0.76,0.78,,0.9,0.96,0.88,0.87,0.77,0.67,,1.01,0.96,0.89,0.82,0.76,,0.95,1.0,0.9,0.84,0.71,0.75,0.71,0.35,,,1.12,1.0,0.68
PM10_2,1.21,1.29,,0.92,0.86,,1.24,1.18,1.19,1.18,,0.84,,1.26,0.82,,1.01,1.01,,1.18,0.76,1.11,1.06,0.29,0.6,,,,,0.99,1.26,1.0
