,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_2,0.94,0.95,0.71,0.35,0.34,,0.84,0.87,0.73,0.69,0.73,0.36,,1.03,0.6,0.72,0.65,0.62,,1.62,,,,,0.39,,,,,0.95,0.96,0.52
WSPM_0_1,0.76,0.9,1.01,0.51,0.25,,0.88,0.84,0.74,0.51,0.81,0.54,,0.8,0.88,1.06,0.34,0.49,,,1.61,,,,0.52,0.25,,,,1.1,0.76,0.2
WSPM_0_3,0.8,0.98,0.57,0.47,1.05,,0.81,0.97,0.78,0.67,,0.71,,1.03,0.59,0.38,1.04,0.64,,,,1.8,,,0.28,,,,,0.72,1.03,1.09
WSPM_0_4,1.09,0.6,0.6,1.24,,,0.98,0.56,0.98,0.79,,0.84,,1.26,0.46,0.61,,0.69,,,,,2.06,,,,,,,0.71,1.14,1.02
WSPM_0_0,0.93,0.89,0.94,0.72,0.7,,0.85,0.82,0.85,1.0,0.81,0.5,,0.77,1.14,0.85,0.79,0.73,,,,,,2.06,1.42,0.73,0.55,,,1.31,0.63,
WSPM_1_0,1.1,0.73,1.02,0.65,0.59,,0.93,0.88,0.93,0.82,0.77,0.5,,0.9,1.08,0.99,0.65,0.55,,0.48,0.89,0.35,,1.61,1.52,,,,,1.24,0.81,
WSPM_1_1,1.08,1.0,0.73,0.59,0.73,,0.78,1.03,0.84,0.98,0.66,0.66,,0.7,1.25,0.7,0.9,0.96,,,0.35,,,0.76,,2.74,,,,1.39,0.55,
WSPM_1_2,1.03,1.14,0.48,0.81,0.64,,0.88,1.09,0.88,0.88,,0.71,,0.56,1.33,0.49,0.83,1.3,,,,,,0.5,,,3.03,,,1.42,0.52,
WSPM_1_3,0.88,1.19,,,1.83,,0.81,1.13,0.78,1.2,,1.09,,,1.2,,1.56,1.55,,,,,,,,,,4.38,,1.55,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.79,0.81,0.8,0.58,0.49,,0.71,0.79,0.77,0.66,0.62,0.56,,0.76,0.85,0.74,0.61,0.67,,0.73,0.84,0.51,0.44,0.7,0.65,0.66,0.66,0.51,,1.18,0.34,
PM10_1,0.91,0.86,0.66,0.54,0.56,,0.9,0.8,0.72,0.68,0.55,0.38,,1.02,0.58,0.76,0.56,0.5,,0.88,0.71,0.86,0.85,0.35,0.4,0.23,0.15,,,0.4,1.36,0.38
PM10_2,0.99,0.97,,0.84,0.99,,1.02,0.92,0.61,0.67,,1.03,,1.2,0.24,,1.07,0.76,,0.71,0.24,1.36,1.15,,,,,,,,0.6,2.17
