,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_1,89.6,93.0,1686.27,24891.44,18032.74,,231.36,166.48,857.72,2650.51,134248.33,88553.18,,23.7,1516.82,2408.1,2547.52,8473.65,,142.21,1362.28,251.81,930.7,369747.82,2039149.55,1433507.26,1050041.46,,,17.15,129.73,13180.58
WSPM_0_3,88.46,127.04,567.25,20525.61,308882.23,,220.71,237.54,957.07,4773.02,,148324.73,,32.28,831.69,289.05,22866.97,14238.32,,62.68,118.02,4710.89,,90641.75,569837.45,464387.58,,,,10.99,179.58,77959.94
WSPM_0_4,120.52,85.06,536.47,135399.16,,,301.52,75.19,1329.51,6246.29,,196677.3,,43.39,563.83,705.86,,15637.87,,,61.76,,31505.48,49472.95,359974.11,236226.82,,,,10.96,192.95,63924.66
WSPM_0_0,94.82,104.7,1250.92,41975.5,122007.26,,259.0,139.31,893.85,8237.98,111764.35,63545.1,,25.05,1615.67,1345.54,11395.04,15628.38,,246.41,549.38,455.5,1046.87,675410.41,2268274.38,2020610.02,1842448.5,,,16.78,121.21,30143.42
WSPM_1_0,103.12,100.63,1460.92,33151.71,81988.88,,261.39,147.53,1074.36,5405.22,102525.17,61003.3,,27.71,1482.25,1768.42,7507.32,8520.36,,226.04,750.29,519.44,1622.1,466879.18,1866465.78,1138007.56,949085.67,,,16.23,132.21,28732.45
WSPM_1_1,93.71,135.7,683.57,25925.83,116505.61,,228.29,222.04,691.16,7403.77,62611.75,101941.85,,26.11,1769.27,881.05,13825.53,26088.75,,335.69,430.93,620.02,1346.92,417432.39,1121219.11,5733356.51,1338835.58,,,17.78,126.95,
WSPM_1_2,93.74,137.22,286.87,48324.59,90507.21,,286.89,236.17,1094.02,5920.77,,116460.84,,22.71,1984.95,377.45,11407.22,45969.53,,372.75,445.21,,,401842.09,1014745.21,403072.34,12157708.95,,,17.34,122.41,
WSPM_1_3,57.91,117.77,,,633637.72,,174.01,194.01,849.17,9478.39,,225012.17,,,1211.32,,34811.45,56023.03,,,,,,353586.11,337475.73,,,1812578027.88,,18.02,,21196.07
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,93.08,105.04,1231.16,37894.89,78731.76,,217.91,170.7,1015.62,4911.91,86941.55,109349.07,,26.77,1409.01,1350.85,9342.18,18079.07,,394.01,665.15,653.03,2454.77,331829.48,1504670.8,1415330.73,1800821.07,62122254.72,,17.9,115.9,14778.2
PM10_1,116.8,113.88,788.28,30321.33,95863.44,,263.02,183.55,937.9,5049.8,64687.05,45613.78,,33.43,932.27,1298.21,7412.32,9488.97,,418.68,448.69,1354.47,6424.31,139642.76,984578.91,539850.84,113335.81,,,12.36,212.37,42180.01
PM10_2,110.82,132.26,,59971.6,245784.58,,302.5,213.87,813.31,5010.15,,277359.56,,36.65,434.59,,21630.08,17922.7,,220.62,75.03,2484.05,9414.13,11382.47,295101.84,,,,,3.18,178.31,174420.45
