,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_2,0.93,1.07,1.99,3.59,5.26,,1.0,1.36,1.14,1.61,1.19,2.9,,1.23,1.45,1.88,1.65,1.69,,0.44,2.1,5.4,26.1,0.46,0.21,0.48,0.81,,,1.14,0.73,0.75
WSPM_0_1,1.29,1.26,1.01,2.66,9.81,,1.17,1.73,1.12,3.16,0.97,2.06,,1.74,0.81,0.89,6.82,2.62,,1.48,0.43,3.75,7.3,0.29,0.11,0.43,0.99,2.84,,1.04,0.81,1.76
WSPM_0_3,1.26,1.24,3.35,3.56,0.58,,1.16,1.3,1.29,2.07,,1.36,,1.46,1.68,6.49,0.86,2.1,,17.44,4.02,0.37,,0.7,0.39,0.9,,,,1.74,0.76,0.32
WSPM_0_4,1.26,2.07,3.33,0.63,,,1.06,4.05,1.0,1.98,,0.99,,1.26,2.47,3.83,,2.23,,26.57,5.27,,0.29,1.51,0.75,1.84,,,,1.95,0.83,0.44
WSPM_0_0,2.34,1.96,2.28,2.62,2.09,,2.72,3.47,1.83,1.58,1.8,4.78,,3.2,1.42,2.7,2.1,2.86,,3.71,1.46,3.65,7.41,0.23,0.17,0.48,0.69,,,1.69,1.76,6.57
WSPM_1_0,2.17,2.12,2.25,3.66,3.78,,2.31,3.56,1.94,2.68,2.35,5.49,,3.14,1.52,2.31,3.71,5.78,,2.82,1.37,5.21,7.72,0.37,0.22,0.98,1.3,,,1.91,1.61,4.65
WSPM_1_1,2.26,1.68,4.26,5.03,4.15,,3.83,2.56,2.7,2.38,2.84,3.53,,4.59,1.32,4.71,2.84,1.93,,5.28,1.35,4.68,9.26,0.37,0.29,0.18,1.73,,,2.02,2.62,
WSPM_1_2,2.97,1.52,12.25,2.84,4.06,,3.21,2.41,2.2,3.0,,3.26,,7.01,1.29,11.59,3.16,1.21,,8.49,1.53,,,0.31,0.35,0.51,0.15,,,2.08,4.29,
WSPM_1_3,6.36,3.76,,,0.88,,4.85,4.6,3.64,2.79,,2.69,,,3.46,,1.58,1.48,,,5.09,,,0.62,0.5,,,0.08,,3.09,,4.25
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.87,0.81,0.98,1.23,1.51,0.84,0.92,1.18,0.77,1.16,0.96,1.18,0.84,1.18,0.66,1.11,1.28,1.0,0.84,0.82,0.57,1.49,1.9,0.2,0.11,0.23,0.38,0.48,0.84,0.71,0.69,2.14
PM10_1,0.86,1.04,1.82,1.73,1.64,,0.78,1.29,0.87,1.51,1.56,2.66,,1.07,1.2,1.37,1.94,2.13,,1.03,1.13,0.96,0.9,0.38,0.18,0.61,0.98,,,1.24,0.54,0.37
PM10_2,1.52,1.55,,1.48,0.9,,1.48,1.84,2.11,2.91,,0.8,,1.76,2.15,,1.15,2.24,,3.41,3.79,0.91,1.12,0.61,0.37,,,,,3.27,1.07,0.25
