,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_1,1.18,1.11,0.92,1.39,2.62,,1.11,1.25,1.04,1.56,0.85,1.2,,1.4,0.89,0.86,2.28,1.46,,1.47,0.61,2.87,3.96,0.69,0.36,0.84,1.16,,,1.06,1.03,1.68
WSPM_0_3,1.23,1.13,1.74,1.62,0.65,,1.12,1.14,1.14,1.28,,0.98,,1.2,1.45,2.41,0.81,1.26,,9.66,3.9,0.56,,1.17,0.86,1.19,,,,1.51,0.9,0.56
WSPM_0_4,1.12,1.62,1.75,0.69,,,1.1,2.06,1.01,1.29,,0.87,,1.13,1.87,1.81,,1.32,,,4.41,,0.49,1.7,1.23,2.04,,,,1.62,0.95,0.65
WSPM_0_0,1.59,1.46,1.43,1.42,1.21,,1.89,1.83,1.44,1.18,1.2,1.88,,2.0,1.16,1.57,1.36,1.51,,2.59,1.3,2.28,3.65,0.43,0.36,0.71,0.91,,,1.34,1.78,3.64
WSPM_1_0,1.6,1.65,1.44,1.69,1.67,,1.63,1.88,1.56,1.49,1.4,2.03,,1.89,1.22,1.46,1.72,2.16,,1.93,1.19,2.65,3.13,0.58,0.47,1.18,1.59,,,1.43,1.47,3.08
WSPM_1_1,1.58,1.42,2.1,1.99,1.93,,2.4,1.58,1.67,1.51,1.7,1.64,,2.86,1.13,2.31,1.59,1.24,,3.85,1.16,2.29,,0.58,0.55,0.37,,,,1.48,2.21,
WSPM_1_2,1.94,1.33,3.34,1.5,1.76,,2.1,1.49,1.65,1.6,,1.58,,3.84,1.05,3.24,1.62,1.0,,,1.65,,,0.57,0.83,,0.33,,,1.47,4.74,
WSPM_1_3,2.5,2.39,,,0.85,,2.29,2.17,2.05,1.59,,1.5,,,1.83,,1.18,1.13,,,,,,1.1,,,,0.23,,1.88,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.94,0.9,0.9,0.93,0.99,,1.0,1.01,0.86,0.94,0.83,0.89,,1.12,0.77,0.95,0.98,0.86,,0.94,0.75,1.2,1.32,0.47,0.35,0.5,0.61,0.59,,0.83,0.99,3.93
PM10_1,0.97,1.04,1.24,1.15,1.06,,0.9,1.15,0.95,1.08,1.06,1.44,,1.02,1.21,1.06,1.2,1.28,,0.99,1.18,0.94,0.85,0.69,0.48,0.99,0.68,,,1.33,0.71,0.61
PM10_2,1.32,1.34,,1.05,0.87,,1.27,1.38,1.56,1.66,,0.78,,1.34,1.86,,0.96,1.33,,1.91,3.01,0.92,0.98,,0.73,,,,,2.01,1.23,0.44
