,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,0.96,,,,,,,,0.5,,,,,0.93,,,,1.63,1.44,,,0.79,0.53,0.96,,,,1.97,1.79,3.42
PRES_1_3,,,,0.64,1.08,,8.25,,,,,0.49,,4.54,2.1,,1.55,0.84,,3.59,1.96,1.76,1.54,1.08,0.77,0.92,1.36,0.65,,2.21,2.15,1.03
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.79,0.97,1.53,1.06,2.76,0.45,0.81,1.14,0.78,1.13,,1.56,0.45,0.82,1.06,,,,0.45,0.91,1.02,0.92,0.78,0.51,0.34,0.53,0.66,,0.45,1.11,0.78,0.55
DEWP_0_0,1.23,1.0,7.31,1.2,,,1.89,1.36,1.31,0.94,,1.54,,1.63,0.67,,,,,1.56,1.04,1.6,2.01,0.57,0.42,0.59,0.67,0.71,,1.38,1.22,1.65
DEWP_1_1,2.08,4.45,0.75,,,,1.16,,1.14,,0.58,,,,,0.64,,,,1.39,0.95,2.83,1.8,0.58,0.38,0.76,1.63,,,1.39,1.17,1.9
DEWP_0_2,3.76,1.82,,,0.53,,2.67,1.47,2.24,1.23,,1.02,,,,,0.57,,,1.84,2.54,1.17,,0.81,0.63,0.8,1.09,0.52,,1.88,1.44,0.83
DEWP_0_1,3.24,1.55,,0.82,,,2.84,1.38,,,,0.7,,16.96,5.78,,,0.55,,1.9,1.86,1.82,1.66,0.71,0.63,0.73,0.69,0.63,,1.83,1.66,1.05
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.1,1.19,1.47,1.68,2.05,,1.08,1.3,1.18,1.24,0.99,1.46,,1.28,1.41,1.41,1.22,1.22,,0.71,2.24,2.23,,0.68,0.49,0.59,0.6,,,1.32,0.97,0.82
WSPM_0_1,1.28,1.27,1.05,1.51,2.82,,1.23,1.45,1.13,1.75,0.93,1.29,,1.57,0.96,0.98,2.53,1.53,,1.26,0.7,2.23,3.31,0.57,0.3,0.69,0.97,,,1.23,1.04,1.44
WSPM_0_3,1.35,1.36,2.05,1.83,0.71,,1.24,1.34,1.3,1.5,,1.09,,1.46,1.55,2.76,0.94,1.44,,7.79,2.9,0.66,,0.91,0.7,1.0,,,,1.75,1.05,0.56
WSPM_0_4,1.42,1.89,2.09,0.82,,,1.29,2.48,1.2,1.6,,0.98,,1.46,1.97,2.26,,1.59,,,3.17,,0.6,1.42,1.05,1.56,,,,1.95,1.15,0.7
WSPM_0_0,2.25,1.95,1.98,1.87,1.57,,2.71,2.56,1.79,1.54,1.55,2.45,,2.77,1.59,2.15,1.68,2.01,,3.11,1.63,2.52,3.62,0.55,0.46,0.8,0.99,,,1.93,2.19,5.69
WSPM_1_0,2.25,2.08,2.08,2.31,2.25,,2.42,2.7,1.97,2.07,1.9,2.75,,2.78,1.66,2.09,2.39,2.99,,2.44,1.65,3.52,4.25,0.75,0.58,1.4,1.52,,,2.12,1.96,3.78
WSPM_1_1,2.4,1.96,2.79,2.8,2.67,,3.44,2.37,2.34,2.17,1.93,2.27,,3.81,1.6,3.01,2.27,1.76,,5.37,1.47,3.45,4.53,0.8,0.67,0.5,2.81,,,2.3,2.8,
WSPM_1_2,2.85,1.86,5.01,2.15,2.49,,3.28,2.32,2.3,2.36,,2.23,,5.06,1.6,4.84,2.37,1.45,,9.77,1.86,,,0.67,0.84,0.77,0.45,,,2.35,4.81,
WSPM_1_3,4.67,3.94,,,1.39,,4.07,3.86,3.2,2.71,,2.46,,,3.19,,2.0,1.9,,,,,,1.36,0.96,,,0.35,,3.44,,3.22
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.92,0.87,0.89,0.88,0.94,,0.97,1.03,0.82,0.91,0.77,0.84,,1.12,0.75,0.94,0.94,0.82,,0.89,0.71,1.13,1.23,0.39,0.27,0.4,0.52,0.48,,0.87,0.86,2.0
PM10_1,0.99,1.11,1.32,1.15,1.09,,0.91,1.2,0.95,1.15,1.09,1.36,,1.13,1.16,1.13,1.25,1.29,,1.05,1.18,0.98,0.88,0.55,0.38,0.74,0.57,,,1.34,0.78,0.53
PM10_2,1.69,1.76,,1.31,1.01,,1.64,1.8,1.97,2.19,,0.93,,1.83,1.9,,1.22,1.7,,2.48,2.69,1.18,1.26,0.53,0.6,,,,,2.44,1.47,0.56
