,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,2.66,,,,,,,,5.04,,,,,2.75,,,,1.33,1.45,,,1.77,3.88,1.25,,,,1.35,1.08,0.19
PRES_1_3,,,,3.83,1.17,,0.21,,,,,5.62,,0.33,0.55,,0.83,2.33,,0.46,0.76,0.95,1.01,1.25,2.11,1.53,0.64,0.37,,1.11,1.18,1.84
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.5,1.07,0.3,0.26,0.02,2.8600000000000003,1.26,0.59,1.13,0.38,,0.07,2.8600000000000003,1.61,0.72,,,,2.8600000000000003,0.91,0.76,0.73,0.83,1.17,2.66,0.6,0.19,,2.8600000000000003,1.05,1.59,1.21
DEWP_0_0,1.23,1.6,0.04,0.44,,,0.67,0.89,0.74,0.91,,0.22,,0.84,2.65,,,,,0.61,1.5,0.47,0.19,2.97,3.96,2.5,1.69,0.44,,1.37,1.21,0.6
DEWP_1_1,0.37,0.04,2.24,,,,1.19,,0.98,,2.09,,,,,2.84,,,,0.86,1.67,0.17,0.31,2.03,4.29,0.85,0.2,,,1.33,1.41,0.28
DEWP_0_2,0.34,0.93,,,3.05,,0.48,1.19,0.55,1.04,,0.65,,,,,3.96,,,0.8,0.29,1.38,,1.89,2.63,1.45,0.72,0.97,,1.19,1.55,1.95
DEWP_0_1,0.44,1.25,,1.66,,,0.3,1.41,,,,1.93,,0.1,0.1,,,4.22,,0.82,0.75,0.64,0.45,2.0,2.26,1.79,1.85,1.05,,1.27,1.21,1.08
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.27,1.1,0.47,0.11,0.11,,0.88,0.76,0.85,0.43,0.49,0.13,,0.96,0.69,0.46,0.38,0.35,,2.29,0.8,0.05,0.04,0.86,3.03,0.53,0.16,,,1.24,1.54,0.65
WSPM_0_1,0.9,0.82,0.9,0.23,0.06,,0.94,0.62,0.77,0.24,0.69,0.27,,0.74,1.06,1.02,0.1,0.22,,0.38,2.3,0.21,0.15,2.84,4.91,1.67,0.71,0.09,,1.34,1.26,0.42
WSPM_0_3,0.92,1.18,0.31,0.19,0.99,,0.88,0.92,0.85,0.44,,0.46,,0.96,0.65,0.12,0.94,0.36,,0.19,0.28,2.73,,0.81,1.65,0.63,,,,0.94,1.67,1.94
WSPM_0_4,1.19,0.79,0.29,1.28,,,1.18,0.29,1.17,0.58,,0.61,,1.26,0.45,0.29,,0.4,,0.04,0.14,,3.44,0.43,1.04,0.34,,,,0.93,1.74,1.58
WSPM_0_0,0.96,0.97,0.66,0.4,0.39,,1.07,0.54,0.76,0.74,0.55,0.2,,0.77,1.14,0.56,0.47,0.4,,0.65,1.02,0.34,0.11,4.41,5.07,2.39,1.1,,,1.34,1.22,0.89
WSPM_1_0,1.05,0.91,0.78,0.31,0.26,,1.1,0.56,0.95,0.48,0.51,0.19,,0.84,1.07,0.74,0.31,0.22,,0.6,1.33,0.34,0.19,3.3,4.49,1.54,0.76,,,1.3,1.32,0.84
WSPM_1_1,1.01,1.19,0.36,0.24,0.37,,0.99,0.84,0.69,0.66,0.31,0.31,,0.76,1.31,0.37,0.57,0.66,,0.78,0.73,0.42,0.15,2.8,2.95,5.77,0.97,,,1.39,1.17,
WSPM_1_2,1.02,1.2,0.15,0.46,0.29,,1.18,0.96,1.06,0.53,,0.36,,0.75,1.39,0.16,0.47,1.17,,0.84,0.84,,,2.72,2.93,0.84,6.7,,,1.36,1.22,
WSPM_1_3,0.57,1.13,,,2.03,,0.65,0.72,0.71,0.85,,0.69,,,0.82,,1.43,1.42,,,0.35,,,3.01,1.21,,,12.54,,1.4,,0.53
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.95,0.94,0.66,0.36,0.25,2.09,0.9,0.65,0.91,0.44,0.44,0.34,2.09,0.82,1.0,0.57,0.38,0.46,2.09,0.87,1.22,0.42,0.29,2.47,3.79,1.7,1.14,0.48,2.09,1.4,1.16,0.46
PM10_1,1.18,1.04,0.42,0.29,0.31,,1.02,0.71,0.84,0.46,0.32,0.14,,0.97,0.73,0.54,0.3,0.24,,0.85,0.85,0.8,0.71,1.12,2.63,0.66,0.1,,,1.07,1.86,1.1
PM10_2,1.11,1.23,,0.56,0.79,,1.16,0.84,0.73,0.49,,0.86,,1.06,0.33,,0.89,0.46,,0.45,0.17,1.47,1.03,0.13,0.94,,,,,0.36,1.69,4.06
