,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,3.25,,,,,,,,6.83,,,,,3.37,,,,1.2,1.45,,,1.59,3.26,0.96,,,,1.35,1.04,
PRES_1_3,,,,4.99,1.56,,,,,,,7.5,,0.26,0.55,,1.04,2.97,,0.37,0.72,0.99,1.12,0.87,1.49,1.05,0.61,0.57,,1.08,0.83,1.94
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.5,0.94,0.33,0.34,0.02,2.45,1.21,0.62,1.12,0.43,,0.09,2.45,1.74,0.46,,,,2.45,0.93,0.63,0.78,0.95,0.83,1.85,0.43,0.14,,2.45,0.92,1.46,1.24
DEWP_0_0,1.07,1.68,0.03,0.57,,,0.49,0.96,0.75,1.13,,0.3,,0.53,3.1,,,,,0.47,1.36,0.41,0.18,2.32,3.05,1.89,1.51,0.54,,1.36,0.87,0.27
DEWP_1_1,0.41,0.03,2.65,,,,1.24,,0.9,,2.63,,,,,3.42,,,,0.76,1.66,0.17,0.35,1.52,3.28,0.63,0.18,,,1.3,1.32,0.16
DEWP_0_2,0.18,0.98,,,4.07,,0.36,1.24,0.45,1.29,,0.87,,,,,4.98,,,0.74,0.25,1.55,,1.54,1.93,1.19,0.69,1.18,,1.07,1.21,1.76
DEWP_0_1,0.24,1.4,,2.16,,,0.21,1.54,,,,2.58,,,,,,5.37,,0.76,0.59,0.64,0.55,1.67,1.66,1.49,1.82,1.26,,1.22,0.96,1.02
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.17,1.1,0.54,0.15,0.14,,0.89,0.81,0.83,0.53,0.65,0.17,,1.02,0.59,0.55,0.48,0.44,,2.64,0.31,0.02,,0.36,1.69,0.25,,,,1.1,1.41,0.65
WSPM_0_1,0.84,0.86,1.07,0.31,0.08,,0.9,0.69,0.7,0.29,0.82,0.36,,0.67,1.07,1.17,0.13,0.27,,0.14,2.65,0.06,0.05,1.67,3.66,1.05,0.44,,,1.35,1.01,0.25
WSPM_0_3,0.82,1.1,0.34,0.25,1.32,,0.83,0.94,0.83,0.51,,0.61,,0.98,0.53,0.14,1.18,0.46,,0.06,0.1,3.23,,0.39,0.9,0.36,,,,0.76,1.52,2.01
WSPM_0_4,1.27,0.62,0.34,1.66,,,1.13,0.3,1.2,0.66,,0.81,,1.34,0.35,0.35,,0.51,,,0.06,,4.24,0.22,0.58,0.12,,,,0.75,1.7,1.71
WSPM_0_0,0.89,0.91,0.75,0.51,0.52,,0.85,0.57,0.83,0.91,0.72,0.26,,0.64,1.21,0.66,0.59,0.5,,0.36,0.81,0.23,0.09,5.41,6.07,2.05,1.1,,,1.38,0.8,0.39
WSPM_1_0,1.04,0.88,0.88,0.41,0.35,,0.91,0.61,0.99,0.6,0.67,0.25,,0.73,1.1,0.89,0.39,0.28,,0.35,1.31,0.28,0.18,3.44,4.52,0.94,0.53,,,1.29,0.96,0.49
WSPM_1_1,0.93,1.23,0.43,0.32,0.5,,0.76,0.87,0.66,0.82,0.41,0.42,,0.73,1.36,0.44,0.71,0.84,,0.66,0.84,0.36,,3.34,2.52,7.68,,,,1.45,0.97,
WSPM_1_2,0.86,1.29,0.18,0.59,0.39,,0.94,0.92,0.8,0.65,,0.48,,0.53,1.51,0.19,0.59,1.48,,,0.62,,,2.64,1.52,,9.24,,,1.41,0.8,
WSPM_1_3,0.55,1.01,,,2.7,,0.74,0.82,0.63,1.05,,0.93,,,0.97,,1.8,1.81,,,,,,1.65,,,,19.22,,1.49,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.88,0.95,0.76,0.46,0.34,,0.77,0.7,0.9,0.54,0.56,0.45,,0.74,1.02,0.66,0.48,0.58,,0.76,1.15,0.39,0.29,2.0,2.99,1.36,1.06,0.56,,1.47,0.79,0.22
PM10_1,1.13,0.98,0.5,0.37,0.41,,1.04,0.73,0.8,0.56,0.4,0.19,,1.04,0.61,0.64,0.38,0.31,,0.89,0.7,0.88,0.85,0.69,1.64,0.4,0.05,,,0.8,2.01,0.96
PM10_2,1.09,1.05,,0.73,1.05,,1.19,0.82,0.64,0.47,,1.14,,1.15,0.22,,1.12,0.58,,0.47,0.09,1.68,1.27,,0.47,,,,,0.09,1.35,5.07
