,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_0_1,,,2.27,,,,,,,,3.86,,,,,2.33,,,,1.05,1.18,,,1.2,2.57,0.75,,,,1.26,0.93,0.11
PRES_1_3,,,,2.95,0.88,,0.14,,,,,4.21,,0.27,0.44,,0.66,1.83,,0.35,0.61,0.77,0.79,0.76,1.31,0.88,0.4,0.24,,1.02,0.94,1.36
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.33,0.91,0.25,0.2,0.01,1.05,1.05,0.5,0.91,0.3,,0.05,1.05,1.48,0.5,,,,1.05,0.75,0.58,0.6,0.65,0.73,1.62,0.36,0.11,,1.05,0.93,1.34,0.89
DEWP_0_0,1.08,1.42,0.03,0.34,,,0.5,0.77,0.59,0.74,,0.17,,0.67,2.24,,,,,0.45,1.19,0.35,0.14,1.89,2.49,1.47,1.04,0.26,,1.27,0.94,0.33
DEWP_1_1,0.33,0.03,1.89,,,,1.02,,0.79,,1.55,,,,,2.39,,,,0.67,1.36,0.13,0.24,1.34,2.75,0.51,0.12,,,1.24,1.21,0.17
DEWP_0_2,0.25,0.81,,,2.29,,0.36,1.01,0.4,0.84,,0.49,,,,,3.14,,,0.63,0.23,1.14,,1.23,1.6,0.89,0.45,0.58,,1.05,1.26,1.37
DEWP_0_1,0.31,1.13,,1.28,,,0.22,1.23,,,,1.45,,0.07,0.05,,,3.32,,0.65,0.56,0.5,0.36,1.33,1.41,1.09,1.17,0.62,,1.16,0.99,0.77
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.1,0.96,0.39,0.09,0.08,,0.75,0.65,0.68,0.35,0.37,0.09,,0.89,0.53,0.39,0.3,0.27,,1.99,0.49,0.03,,0.43,1.68,0.25,0.06,,,1.11,1.31,0.46
WSPM_0_1,0.79,0.73,0.76,0.18,0.04,,0.76,0.54,0.61,0.19,0.5,0.2,,0.63,0.87,0.84,0.08,0.17,,0.24,1.99,0.12,0.08,1.8,3.27,1.04,0.42,,,1.26,1.01,0.24
WSPM_0_3,0.78,1.0,0.25,0.15,0.74,,0.73,0.78,0.68,0.35,,0.34,,0.86,0.48,0.1,0.75,0.28,,0.11,0.17,2.3,,0.44,0.91,0.34,,,,0.81,1.4,1.42
WSPM_0_4,1.07,0.67,0.24,0.98,,,0.99,0.25,0.95,0.45,,0.45,,1.16,0.32,0.25,,0.31,,,0.09,,2.8,0.24,0.58,0.17,,,,0.81,1.51,1.16
WSPM_0_0,0.84,0.82,0.56,0.3,0.29,,0.85,0.46,0.64,0.6,0.42,0.15,,0.67,0.93,0.47,0.37,0.31,,0.42,0.8,0.22,0.09,3.29,3.64,1.46,0.73,,,1.23,0.95,0.55
WSPM_1_0,0.91,0.79,0.65,0.24,0.2,,0.86,0.48,0.77,0.39,0.38,0.14,,0.74,0.85,0.62,0.25,0.17,,0.39,1.1,0.25,0.14,2.28,2.99,0.82,0.38,,,1.19,1.03,0.52
WSPM_1_1,0.83,1.07,0.31,0.19,0.28,,0.75,0.73,0.49,0.54,0.23,0.24,,0.7,1.02,0.31,0.45,0.52,,0.58,0.63,0.3,0.12,2.03,1.8,4.15,0.53,,,1.31,0.99,
WSPM_1_2,0.83,1.08,0.13,0.35,0.22,,0.94,0.77,0.78,0.43,,0.27,,0.61,1.14,0.13,0.37,0.92,,0.64,0.65,,,1.96,1.63,0.29,4.83,,,1.28,0.96,
WSPM_1_3,0.51,0.93,,,1.52,,0.57,0.63,0.61,0.69,,0.52,,,0.69,,1.14,1.12,,,,,,1.72,0.54,,,8.18,,1.33,,0.39
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.82,0.83,0.55,0.27,0.19,,0.72,0.56,0.72,0.36,0.32,0.25,,0.72,0.81,0.47,0.3,0.36,,0.68,0.97,0.32,0.22,1.62,2.41,1.02,0.72,0.28,,1.32,0.91,0.27
PM10_1,1.03,0.9,0.35,0.22,0.23,,0.87,0.6,0.67,0.37,0.24,0.11,,0.89,0.53,0.45,0.24,0.19,,0.72,0.66,0.66,0.57,0.68,1.58,0.39,0.05,,,0.91,1.66,0.77
PM10_2,0.98,1.04,,0.43,0.59,,1.0,0.7,0.58,0.36,,0.64,,0.98,0.25,,0.71,0.36,,0.38,0.11,1.21,0.84,0.06,0.47,,,,,0.23,1.39,3.18
