,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_2,3.74,1.57,,,0.48,,2.59,1.3,2.13,1.06,,0.97,,,,,0.51,,,1.68,2.53,1.05,,0.84,0.71,0.83,1.06,0.55,,1.67,1.4,0.82
DEWP_0_1,3.47,1.33,,0.73,,,2.93,1.21,,,,0.62,,,,,,0.49,,1.73,1.85,1.66,1.54,0.77,0.73,0.81,0.68,0.63,,1.6,1.63,1.06
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.1,1.14,1.37,1.77,1.98,,1.1,1.27,1.18,1.2,0.95,1.55,,1.2,1.5,1.32,1.2,1.2,,0.66,3.46,3.44,,0.98,0.66,0.79,,,,1.27,0.96,0.93
WSPM_0_1,1.28,1.21,0.98,1.45,2.72,,1.2,1.35,1.12,1.65,0.88,1.24,,1.53,0.95,0.91,2.4,1.53,,1.58,0.66,3.07,4.2,0.72,0.37,0.87,1.2,,,1.16,1.12,1.76
WSPM_0_3,1.36,1.25,1.89,1.72,0.68,,1.24,1.25,1.24,1.38,,1.03,,1.34,1.58,2.61,0.86,1.35,,10.59,4.27,0.61,,1.25,0.91,1.25,,,,1.69,1.0,0.6
WSPM_0_4,1.27,1.84,1.96,0.75,,,1.24,2.34,1.14,1.42,,0.95,,1.29,2.1,2.02,,1.45,,,4.97,,0.54,1.86,1.33,2.2,,,,1.86,1.09,0.71
WSPM_0_0,1.9,1.75,1.68,1.63,1.38,,2.25,2.18,1.7,1.38,1.37,2.15,,2.4,1.36,1.84,1.57,1.74,,3.06,1.54,2.68,4.25,0.49,0.41,0.81,1.02,,,1.62,2.12,4.2
WSPM_1_0,1.94,2.0,1.72,1.98,1.94,,1.97,2.27,1.87,1.77,1.63,2.36,,2.32,1.46,1.75,2.03,2.54,,2.32,1.43,3.18,3.71,0.67,0.55,1.37,1.83,,,1.76,1.79,3.62
WSPM_1_1,1.94,1.75,2.55,2.36,2.27,,2.95,1.94,2.03,1.81,2.01,1.93,,3.55,1.37,2.8,1.9,1.48,,4.7,1.42,2.78,,0.69,0.65,0.43,,,,1.85,2.73,
WSPM_1_2,2.42,1.65,4.09,1.8,2.1,,2.61,1.85,2.02,1.94,,1.88,,4.81,1.28,3.96,1.96,1.2,,,2.04,,,0.68,0.99,,0.39,,,1.86,5.89,
WSPM_1_3,3.36,3.2,,,1.09,,3.05,2.9,2.71,2.07,,1.92,,,2.42,,1.54,1.47,,,,,,1.42,,,,0.28,,2.55,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.96,0.91,0.9,0.9,0.97,,1.01,1.02,0.86,0.93,0.81,0.86,,1.15,0.77,0.95,0.96,0.84,,0.95,0.76,1.2,1.31,0.46,0.34,0.49,0.59,0.55,,0.85,1.01,3.87
PM10_1,1.02,1.09,1.29,1.16,1.07,,0.94,1.21,0.99,1.11,1.08,1.45,,1.09,1.26,1.1,1.23,1.31,,1.04,1.24,0.98,0.88,0.69,0.48,0.99,0.68,,,1.42,0.74,0.62
PM10_2,1.54,1.57,,1.17,0.97,,1.48,1.6,1.8,1.89,,0.87,,1.58,2.13,,1.09,1.51,,2.22,3.48,1.06,1.11,,0.81,,,,,2.37,1.44,0.5
