,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_2,1.67,6.28,,,,2.47,4.3,6.55,12.65,28.55,,1.8,0.08,114.36,869.44,,6.48,7.65,10.61,36.24,19.12,50.83,109.9,19.28,31.26,,2.42,8.29,24.03
DEWP_0_1,1.08,0.23,31.27,17340.11,713421.84,2.0,2.16,18.92,19.77,38.97,713421.84,0.04,16.31,,2634.98,713421.84,3.18,9.95,5.63,40.35,29.75,50.76,113.03,27.06,77.56,713421.84,2.46,6.87,17.64
DEWP_0_0,2.33,,,,,,,,61.06,161.46,,,,30770.24,84474.0,,17.32,,,,,,,,,,1.54,11.77,
DEWP_1_0,2.33,,,,,,,,,,,,,,86184.0,,19.92,,,,,,,,,,,10.53,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.65,4.3,4.95,,,2.63,2.51,10.67,13.37,34.52,,1.53,2.11,804.45,3142.82,,21.69,2.51,,12.17,1.5,10.19,49.25,,,,2.02,9.88,33.14
WSPM_0_1,1.46,4.42,10.8,,437276.19000000006,2.32,3.1,7.91,22.16,46.16,437276.19000000006,1.26,5.12,,,437276.19000000006,1.67,21.51,3.19,39.25,19.77,61.5,165.7,5.95,15.96,437276.19000000006,2.61,7.68,17.73
WSPM_0_2,1.34,7.08,6.73,20555.03,,1.88,4.9,6.88,17.95,26.08,,1.54,2.38,,,,,3.5,41.66,20.77,5.25,27.25,91.61,,,,2.44,9.66,19.73
WSPM_0_0,1.36,4.87,11.4,,,2.65,3.11,12.62,12.74,26.78,,1.3,4.6,,,,1.32,6.21,7.48,79.3,27.75,78.26,193.8,,40.93,,2.78,5.42,9.25
WSPM_1_2,1.44,6.17,6.03,,,2.44,3.75,17.84,6.62,30.32,,1.18,6.16,,,,2.0,7.62,3.15,57.8,102.85,54.03,74.89,,42.81,,2.8,6.06,
WSPM_1_1,1.37,5.16,10.36,,,2.71,2.86,8.96,14.65,33.7,,1.37,3.97,,,,1.26,8.5,5.62,58.64,25.34,206.81,135.82,,,,2.77,6.7,11.02
WSPM_1_0,1.49,4.45,9.25,,,2.62,3.06,9.65,16.39,28.24,,1.37,4.06,,,,2.18,8.14,7.02,67.1,20.25,51.89,185.98,,,,2.69,5.84,11.95
WSPM_0_4,2.33,,,,,1.49,9.66,,,,,1.16,6.13,1633.55,6190.3,,,0.99,,,,11.72,12.06,323.97,,,1.1,10.13,52.88
WSPM_1_3,1.81,2.08,7.34,,,1.5,6.12,10.05,13.82,,,0.96,7.48,,,,,,,20.64,5.16,,26.95,,760.81,,2.49,6.49,37.95
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.57,4.47,7.33,4160.27,249616.41,2.63,3.29,10.7,12.15,25.2,249616.41,1.33,4.35,,,249616.41,3.72,9.36,7.07,48.84,34.93,68.48,128.34,8.26,64.51,249616.41,2.87,6.1,10.61
PM10_1,1.43,5.37,8.49,6270.06,,2.12,3.54,7.96,20.07,41.98,,1.39,3.65,567.66,1852.65,,8.02,7.32,13.06,23.13,3.27,29.62,92.57,34.77,6.63,,2.15,11.28,24.82
PM10_2,1.58,4.13,7.8,,,1.46,6.64,6.99,15.33,44.5,,1.37,4.12,585.81,3559.07,,10.69,3.79,10.44,11.78,,12.61,54.89,57.55,18.45,,0.9,9.21,75.41
