,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,0.94,0.94,0.81,0.62,0.6,,0.89,0.89,0.82,0.72,,0.56,,1.0,0.83,,,,,0.87,0.85,0.8,0.73,0.62,0.58,0.48,0.41,,,1.05,0.94,0.66
DEWP_0_0,1.17,1.15,0.95,0.78,,,1.12,1.1,1.01,0.88,,0.74,,1.2,1.0,,,,,0.99,1.07,0.98,0.85,0.77,0.73,0.74,0.72,0.51,,1.32,1.12,0.86
DEWP_1_1,1.17,1.04,1.02,,,,1.13,,1.02,,0.78,,,,,1.0,,,,1.09,1.08,1.02,0.93,0.78,0.73,0.68,0.69,,,1.34,1.19,0.85
DEWP_0_2,1.37,1.37,,,0.86,,1.33,1.29,1.22,1.06,,0.84,,,,,1.0,,,1.26,1.19,1.16,,0.92,0.86,0.8,0.78,0.58,,1.54,1.37,0.97
DEWP_0_1,1.43,1.4,,0.95,,,1.27,1.33,,,,0.89,,,,,,1.0,,1.3,1.26,1.18,1.06,0.91,0.86,0.86,0.8,0.63,,1.57,1.41,0.97
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.1,1.1,0.93,0.7,0.69,,1.01,1.05,0.97,0.83,0.71,0.65,,1.15,1.01,0.92,0.79,0.77,,1.0,1.45,,,0.64,0.77,0.45,,,,1.24,1.07,0.75
WSPM_0_1,1.1,1.08,0.94,0.74,0.7,,1.06,1.04,0.91,0.84,0.73,0.7,,1.17,0.93,0.92,0.81,0.78,,0.69,1.0,,,0.82,0.66,0.74,0.7,,,1.26,1.07,0.8
WSPM_0_3,1.16,1.17,1.0,0.79,0.74,,1.09,1.12,1.03,0.9,,0.74,,1.24,1.03,0.95,0.86,0.84,,,1.28,1.0,,0.77,0.8,0.67,,,,1.34,1.15,0.82
WSPM_0_4,1.29,1.28,1.07,0.87,,,1.21,1.19,1.13,1.01,,0.8,,1.36,1.13,1.08,,0.92,,,,,1.0,0.88,0.89,,,,,1.46,1.28,0.89
WSPM_0_0,1.52,1.5,1.29,1.02,0.9,,1.51,1.44,1.35,1.16,0.99,0.96,,1.59,1.31,1.3,1.08,1.08,,1.46,1.28,1.18,,1.0,0.91,0.99,0.92,,,1.68,1.61,1.45
WSPM_1_0,1.65,1.56,1.38,1.09,1.0,,1.48,1.53,1.57,1.21,1.09,1.02,,1.73,1.4,1.37,1.15,1.15,,1.25,1.47,1.37,1.29,1.07,1.0,0.97,1.04,,,1.73,1.6,1.51
WSPM_1_1,1.62,1.79,1.43,1.14,1.19,,1.83,1.57,1.46,1.34,1.1,1.07,,2.31,1.41,1.51,1.3,1.17,,2.22,1.34,1.49,,1.07,0.96,1.01,,,,1.88,2.07,
WSPM_1_2,1.81,1.68,1.48,1.17,1.11,,1.83,1.56,1.47,1.34,,1.1,,2.39,1.4,1.46,1.28,1.24,,,1.44,,,1.01,1.01,,1.0,,,1.9,3.24,
WSPM_1_3,2.04,2.36,,,1.43,,2.12,2.12,1.78,1.71,,1.46,,,1.92,,1.66,1.59,,,,,,1.47,,,,1.0,,2.52,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.88,0.88,0.76,0.6,0.56,,0.84,0.84,0.78,0.68,0.58,0.56,,0.95,0.76,0.75,0.65,0.63,,0.81,0.8,0.75,0.68,0.61,0.57,0.54,0.54,0.4,,1.0,0.87,1.31
PM10_1,1.02,1.01,0.86,0.67,0.64,,0.95,0.96,0.86,0.78,0.66,0.63,,1.07,0.9,0.84,0.73,0.71,,0.93,0.94,0.86,0.78,0.58,0.56,0.55,0.31,,,1.17,1.0,0.65
PM10_2,1.44,1.39,,0.93,0.89,,1.38,1.3,1.27,1.08,,0.86,,1.5,1.05,,1.02,1.01,,1.33,0.99,1.2,1.1,,0.58,,,,,0.69,1.45,1.0
