,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_1_3,,,,1.14,1.01,,3.17,,,,,1.0,,2.97,1.69,,1.35,1.23,,2.37,1.9,1.8,1.51,1.0,0.9,0.85,0.82,0.33,,3.04,2.56,1.26
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.88,0.89,0.67,0.38,0.28,0.12,0.78,0.77,0.67,0.52,,0.3,0.12,1.0,0.67,,,,0.12,0.73,0.72,0.64,0.54,0.35,0.33,0.26,0.2,,0.12,1.11,0.88,0.43
DEWP_0_0,1.37,1.3,1.15,0.62,,,1.33,1.24,1.01,0.78,,0.54,,1.5,1.0,,,,,1.1,1.15,0.95,0.74,0.65,0.55,0.55,0.52,0.26,,1.76,1.29,0.8
DEWP_1_1,1.35,1.04,1.03,,,,1.26,,1.04,,0.62,,,,,0.99,,,,1.19,1.16,1.04,0.86,0.6,0.54,0.47,0.47,,,1.8,1.41,0.72
DEWP_0_2,2.07,1.88,,,0.75,,1.77,1.67,1.5,1.13,,0.69,,,,,1.01,,,1.61,1.4,1.34,,0.84,0.73,0.67,0.63,0.33,,2.38,1.87,0.95
DEWP_0_1,2.09,1.94,,0.9,,,1.61,1.76,,,,0.79,,4.03,1.45,,,1.0,,1.71,1.59,1.41,1.09,0.81,0.72,0.69,0.67,0.39,,2.48,1.95,0.94
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.21,1.21,0.88,0.46,0.48,,0.99,1.07,0.94,0.68,0.51,0.4,,1.32,0.95,0.84,0.62,0.58,,1.0,1.34,0.5,,0.42,0.5,0.29,0.18,,,1.53,1.17,0.53
WSPM_0_1,1.21,1.16,0.88,0.55,0.49,,1.09,1.1,0.89,0.71,0.54,0.49,,1.37,0.88,0.86,0.66,0.58,,0.74,1.0,0.8,0.83,0.61,0.46,0.52,0.46,,,1.54,1.13,0.62
WSPM_0_3,1.32,1.43,1.02,0.63,0.54,,1.15,1.24,1.07,0.83,,0.55,,1.53,1.05,0.9,0.75,0.7,,2.0,1.2,1.0,,0.55,0.56,0.48,,,,1.78,1.34,0.64
WSPM_0_4,1.67,1.72,1.11,0.76,,,1.45,1.4,1.25,1.04,,0.62,,1.85,1.2,1.16,,0.85,,,1.13,,1.0,0.67,0.69,0.57,,,,2.11,1.62,0.76
WSPM_0_0,2.46,2.21,1.67,1.04,0.86,,2.65,2.07,1.67,1.3,0.99,0.92,,2.79,1.73,1.64,1.13,1.17,,2.22,1.77,1.45,1.25,1.0,0.86,0.88,0.78,,,2.84,2.49,2.81
WSPM_1_0,2.69,2.41,1.93,1.18,1.02,,2.62,2.32,2.01,1.47,1.17,1.04,,3.07,1.84,1.88,1.32,1.32,,1.95,2.11,2.02,1.72,1.16,1.0,1.12,0.88,,,3.18,2.54,2.24
WSPM_1_1,2.84,2.68,1.91,1.29,1.35,,3.31,2.55,2.04,1.76,1.05,1.14,,3.88,1.99,1.99,1.64,1.41,,3.93,1.69,2.2,1.76,1.21,0.97,1.01,1.56,,,3.62,3.32,
WSPM_1_2,3.3,2.69,2.18,1.38,1.22,,3.57,2.66,2.43,1.78,,1.22,,4.63,2.14,2.12,1.63,1.55,,6.27,2.07,,,1.1,1.13,0.58,1.0,,,3.76,4.86,
WSPM_1_3,5.0,5.41,,,2.03,,4.48,4.48,3.57,2.93,,2.07,,,3.69,,2.72,2.54,,,,,,2.17,1.1,,,1.0,,6.3,,2.52
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.79,0.75,0.57,0.36,0.31,,0.74,0.71,0.61,0.45,0.33,0.32,,0.91,0.59,0.56,0.42,0.39,,0.66,0.64,0.56,0.48,0.37,0.31,0.29,0.29,0.16,,1.0,0.77,0.65
PM10_1,1.01,1.04,0.73,0.45,0.41,,0.85,0.91,0.74,0.6,0.43,0.37,,1.12,0.77,0.7,0.53,0.49,,0.85,0.88,0.74,0.59,0.39,0.38,0.36,0.14,,,1.33,1.0,0.43
PM10_2,1.99,2.07,,0.86,0.75,,1.85,1.75,1.61,1.3,,0.73,,2.23,1.17,,1.05,1.02,,1.71,1.18,1.43,1.2,0.23,0.48,,,,,1.77,2.02,1.0
