,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,0.95,0.96,0.86,0.67,0.61,0.8200000000000001,0.9,0.9,0.86,0.77,,0.59,0.8200000000000001,1.0,0.87,,,,0.8200000000000001,0.89,0.88,0.84,0.78,0.65,0.64,0.54,0.43,,0.8200000000000001,1.04,0.95,0.71
DEWP_0_0,1.13,1.1,0.99,0.82,,,1.17,1.09,1.0,0.9,,0.78,,1.15,1.0,,,,,0.99,1.07,0.97,0.86,0.86,0.79,0.83,0.82,0.59,,1.26,1.08,0.99
DEWP_1_1,1.11,0.93,1.02,,,,1.09,,1.0,,0.84,,,,,1.0,,,,1.07,1.06,1.01,0.94,0.81,0.78,0.72,0.74,,,1.26,1.15,0.88
DEWP_0_2,1.34,1.3,,,0.89,,1.29,1.23,1.21,1.06,,0.84,,,,,1.01,,,1.22,1.11,1.13,,0.94,0.89,0.85,0.82,0.61,,1.41,1.29,0.98
DEWP_0_1,1.37,1.31,,0.96,,,1.16,1.26,,,,0.91,,,,,,1.0,,1.26,1.2,1.14,1.01,0.91,0.86,0.88,0.85,0.69,,1.44,1.31,0.96
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.09,1.09,0.95,0.7,0.75,,0.97,1.04,1.0,0.85,0.76,0.66,,1.11,1.04,0.93,0.81,0.79,,1.0,1.45,0.56,,0.63,0.82,0.48,0.27,,,1.19,1.05,0.74
WSPM_0_1,1.07,1.04,0.96,0.79,0.75,,1.04,1.04,0.91,0.87,0.79,0.75,,1.13,0.94,0.94,0.84,0.79,,0.69,1.0,0.82,0.94,0.88,0.72,0.84,0.78,,,1.19,1.04,0.84
WSPM_0_3,1.11,1.16,1.01,0.83,0.77,,1.03,1.09,1.03,0.93,,0.79,,1.17,1.04,0.94,0.89,0.87,,1.77,1.15,1.0,,0.77,0.82,0.74,,,,1.27,1.11,0.81
WSPM_0_4,1.23,1.25,1.02,0.9,,,1.15,1.12,1.09,1.03,,0.81,,1.27,1.08,1.06,,0.94,,,1.06,,1.0,0.82,0.91,0.77,,,,1.35,1.21,0.87
WSPM_0_0,1.44,1.35,1.22,1.02,0.9,,1.62,1.34,1.25,1.11,1.01,0.97,,1.54,1.24,1.24,1.04,1.06,,1.4,1.19,1.07,1.1,1.0,0.92,1.0,0.95,,,1.51,1.54,2.03
WSPM_1_0,1.51,1.42,1.31,1.07,0.99,,1.52,1.4,1.42,1.15,1.12,1.02,,1.57,1.25,1.32,1.08,1.12,,1.2,1.32,1.34,1.3,1.06,1.0,1.15,1.0,,,1.56,1.4,1.78
WSPM_1_1,1.48,1.47,1.3,1.11,1.24,,1.8,1.43,1.3,1.29,1.03,1.05,,1.98,1.28,1.39,1.27,1.13,,2.43,1.1,1.37,1.43,1.06,0.9,1.01,,,,1.68,1.79,
WSPM_1_2,1.67,1.45,1.37,1.14,1.08,,1.83,1.41,1.43,1.26,,1.08,,2.26,1.29,1.35,1.22,1.19,,,1.26,,,0.97,1.02,0.56,1.0,,,1.66,2.86,
WSPM_1_3,1.83,2.1,,,1.34,,1.82,1.82,1.59,1.54,,1.37,,,1.69,,1.5,1.45,,,,,,1.36,,,,1.0,,2.08,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.9,0.89,0.8,0.66,0.62,,0.89,0.86,0.83,0.72,0.65,0.63,,0.97,0.8,0.79,0.71,0.69,,0.84,0.83,0.78,0.75,0.69,0.64,0.62,0.65,0.48,,1.0,0.9,1.33
PM10_1,1.01,1.02,0.88,0.73,0.7,,0.92,0.97,0.87,0.82,0.71,0.66,,1.04,0.94,0.87,0.77,0.74,,0.94,0.99,0.89,0.8,0.63,0.66,0.67,0.25,,,1.15,1.0,0.65
PM10_2,1.32,1.33,,0.92,0.9,,1.32,1.24,1.22,1.14,,0.86,,1.38,0.93,,1.01,1.01,,1.26,0.96,1.16,1.08,,0.59,,,,,0.87,1.35,1.0
