,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_2,3.25,1.57,,,0.48,,2.32,1.27,1.96,1.09,,0.92,,,,,0.51,,,1.61,2.22,1.03,,0.73,0.57,0.73,0.99,0.48,,1.61,1.25,0.74
DEWP_0_1,2.78,1.33,,0.73,,,2.45,1.19,,,,0.62,,14.45,5.03,,,0.49,,1.65,1.61,1.58,1.46,0.64,0.57,0.66,0.63,0.58,,1.55,1.43,0.93
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.02,1.1,1.38,1.61,1.98,,1.01,1.21,1.1,1.17,0.95,1.41,,1.18,1.32,1.32,1.17,1.17,,0.66,2.09,2.09,,0.65,0.47,0.57,0.58,,,1.2,0.9,0.78
WSPM_0_1,1.18,1.17,0.98,1.45,2.72,,1.13,1.35,1.06,1.65,0.89,1.24,,1.44,0.89,0.92,2.4,1.45,,1.17,0.66,2.08,3.12,0.55,0.29,0.67,0.94,,,1.12,0.96,1.37
WSPM_0_3,1.22,1.23,1.88,1.72,0.67,,1.13,1.22,1.2,1.4,,1.03,,1.32,1.42,2.54,0.88,1.35,,7.1,2.65,0.61,,0.86,0.66,0.95,,,,1.56,0.95,0.53
WSPM_0_4,1.25,1.66,1.87,0.75,,,1.14,2.19,1.07,1.44,,0.91,,1.27,1.76,2.02,,1.45,,,2.81,,0.54,1.3,0.97,1.44,,,,1.69,1.02,0.64
WSPM_0_0,1.88,1.64,1.69,1.63,1.38,,2.28,2.16,1.52,1.32,1.36,2.15,,2.31,1.35,1.84,1.46,1.74,,2.63,1.38,2.14,3.11,0.48,0.4,0.71,0.88,,,1.6,1.83,4.93
WSPM_1_0,1.85,1.71,1.74,1.98,1.94,,2.0,2.23,1.64,1.75,1.63,2.36,,2.27,1.38,1.75,2.03,2.54,,2.02,1.37,2.94,3.58,0.65,0.5,1.22,1.32,,,1.73,1.62,3.21
WSPM_1_1,1.94,1.59,2.3,2.36,2.27,,2.81,1.93,1.93,1.81,1.63,1.93,,3.07,1.32,2.49,1.9,1.48,,4.39,1.2,2.84,3.77,0.68,0.57,0.43,2.41,,,1.84,2.27,
WSPM_1_2,2.29,1.49,4.09,1.8,2.1,,2.65,1.87,1.87,1.94,,1.88,,4.04,1.3,3.96,1.96,1.2,,7.92,1.51,,,0.56,0.71,0.65,0.39,,,1.86,3.87,
WSPM_1_3,3.48,2.94,,,1.09,,3.05,2.9,2.42,2.07,,1.92,,,2.42,,1.54,1.47,,,,,,1.06,0.75,,,0.28,,2.54,,2.48
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.91,0.85,0.89,0.9,0.97,,0.96,1.02,0.81,0.91,0.79,0.86,,1.1,0.74,0.94,0.96,0.83,,0.88,0.71,1.13,1.24,0.4,0.28,0.42,0.54,0.51,,0.84,0.84,2.03
PM10_1,0.94,1.05,1.27,1.13,1.08,,0.86,1.14,0.91,1.12,1.08,1.35,,1.06,1.11,1.09,1.23,1.26,,1.0,1.13,0.94,0.86,0.54,0.38,0.74,0.57,,,1.25,0.74,0.52
PM10_2,1.44,1.5,,1.16,0.91,,1.41,1.55,1.71,1.93,,0.83,,1.56,1.65,,1.08,1.51,,2.14,2.32,1.03,1.11,0.47,0.54,,,,,2.07,1.26,0.5
