,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
WSPM_0_2,0.72,1.74,0.81,5.1,,0.71,1.44,0.71,1.29,0.89,,1.98,0.51,,,,0.07,0.21,159.72,0.33,0.13,0.4,0.61,,,,0.82,2.35,0.92
WSPM_0_0,0.74,1.04,1.6,,,1.25,0.76,1.39,0.91,0.73,,0.87,1.17,,,,0.12,0.53,0.51,11.84,1.29,1.9,5.8,,0.75,,5.22,0.38,0.33
WSPM_1_2,0.85,1.43,0.76,,,1.05,1.0,2.11,0.39,0.94,,0.6,1.74,,1.41,,0.23,0.75,0.24,2.43,78.27,0.98,0.48,,0.73,,4.83,0.43,0.63
WSPM_1_1,0.76,1.12,1.42,,,1.37,0.7,0.89,0.97,1.14,,1.05,0.96,,,,,0.97,0.59,3.02,0.88,35.43,1.24,0.52,,,4.87,0.54,0.39
WSPM_1_0,0.94,0.93,1.24,,,1.25,0.75,1.02,1.2,0.79,,1.05,0.99,,,,0.24,1.05,0.52,4.55,0.74,1.04,4.25,,,,2.57,0.47,0.45
WSPM_0_4,189.23,,,,,0.5,6.41,,,,,0.61,1.67,5.86,4.37,,,,,,0.18,0.17,0.06,1342.26,,,0.13,2.67,4.66
WSPM_1_3,1.83,0.38,0.95,,,0.5,2.15,1.09,0.83,0.83,,0.38,2.52,,4.64,,0.36,,0.26,0.36,,,0.12,,643.79,,1.62,0.46,1.91
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.09,0.92,0.95,0.91,5.13,1.26,0.84,1.14,0.8,0.67,5.13,0.93,1.09,0.38,0.66,5.13,0.53,1.24,0.67,1.7,1.85,1.48,1.35,0.29,1.54,5.13,13.51,0.46,0.31
PM10_1,0.83,1.18,1.11,1.61,,0.84,0.93,0.82,1.44,1.51,,1.12,0.85,1.91,1.17,,1.71,0.85,1.69,0.42,0.12,0.51,0.71,1.8,0.17,,0.44,11.25,1.1
PM10_2,1.1,0.85,1.01,,,0.47,2.43,0.62,1.05,1.72,,1.06,0.99,2.03,2.46,,2.7,0.37,1.26,0.23,,0.24,0.35,3.22,0.48,,0.08,1.47,41.83
