,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_1,5.55,1.36,,0.55,,,5.21,1.13,,,,0.43,,83.82,21.81,,,0.24,,2.14,2.18,2.19,2.16,0.46,0.38,0.5,0.46,0.5,,1.67,1.56,0.92
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.96,1.11,1.99,3.9,5.26,,1.07,1.43,1.23,1.64,1.19,3.16,,1.26,1.69,1.88,1.69,1.75,,0.44,3.22,8.07,,0.69,0.28,0.68,1.11,,,1.21,0.77,0.86
WSPM_0_1,1.3,1.31,1.01,2.66,9.81,,1.24,1.75,1.2,3.16,0.99,2.06,,1.84,0.85,0.89,6.82,2.75,,1.88,0.43,5.05,9.78,0.34,0.12,0.52,1.11,,,1.06,0.91,2.26
WSPM_0_3,1.36,1.27,3.47,3.56,0.59,,1.25,1.36,1.37,2.07,,1.36,,1.47,1.93,7.0,0.86,2.1,,27.4,6.27,0.37,,0.97,0.54,1.21,,,,1.91,0.8,0.35
WSPM_0_4,1.27,2.17,3.49,0.63,,,1.15,4.35,1.06,1.98,,1.03,,1.28,2.92,3.83,,2.23,,,8.43,,0.29,2.08,1.04,2.65,,,,2.12,0.86,0.48
WSPM_0_0,2.38,1.99,2.3,2.62,2.09,,3.04,3.47,1.92,1.6,1.83,4.78,,3.4,1.45,2.72,2.12,2.86,,4.61,1.57,4.3,9.34,0.23,0.17,0.5,0.84,,,1.71,2.2,9.45
WSPM_1_0,2.26,2.13,2.27,3.66,3.78,,2.54,3.56,2.0,2.68,2.41,5.49,,3.21,1.54,2.33,3.8,5.78,,3.34,1.41,6.3,9.76,0.39,0.25,1.25,1.8,,,1.91,1.81,5.43
WSPM_1_1,2.49,1.75,4.26,5.03,4.15,,4.18,2.56,2.88,2.53,2.84,3.53,,4.9,1.36,4.71,2.84,1.93,,8.25,1.42,5.66,11.11,0.43,0.35,0.18,3.58,,,2.03,2.89,
WSPM_1_2,3.1,1.6,12.25,2.84,4.06,,3.58,2.41,2.37,3.0,,3.26,,7.39,1.29,11.59,3.16,1.21,,17.48,1.9,,,0.34,0.49,0.77,0.15,,,2.08,5.94,
WSPM_1_3,6.36,4.17,,,0.88,,5.11,4.6,3.64,2.79,,2.69,,,3.46,,1.58,1.48,,,,,,0.82,0.75,,,0.08,,3.09,,4.25
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.91,0.83,0.99,1.23,1.51,,1.01,1.19,0.8,1.17,0.97,1.18,,1.23,0.69,1.12,1.3,1.02,,0.92,0.61,1.63,2.07,0.23,0.13,0.28,0.44,0.54,,0.71,0.8,3.68
PM10_1,0.88,1.07,1.85,1.79,1.64,,0.83,1.35,0.96,1.51,1.62,2.87,,1.1,1.34,1.38,1.95,2.19,,1.06,1.29,1.0,0.92,0.46,0.21,0.82,1.2,,,1.37,0.54,0.42
PM10_2,1.59,1.64,,1.48,0.95,,1.52,1.94,2.33,3.14,,0.83,,1.77,2.94,,1.15,2.24,,3.64,6.12,0.92,1.13,0.88,0.51,,,,,4.19,1.17,0.25
