,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_0,1.17,1.32,0.2,0.6,,,0.82,0.98,0.83,0.9,,0.42,,0.92,1.63,,,,,0.73,1.22,0.63,0.38,1.5,1.65,1.31,1.1,0.48,,1.31,1.07,0.65
DEWP_1_1,0.63,0.18,1.51,,,,1.12,,0.96,,1.32,,,,,1.68,,,,0.91,1.29,0.4,0.53,1.19,1.7,0.7,0.35,,,1.29,1.24,0.44
DEWP_0_2,0.62,1.09,,,1.65,,0.73,1.19,0.76,1.06,,0.73,,,,,2.0,,,0.95,0.53,1.23,,1.24,1.39,1.03,0.73,0.72,,1.26,1.35,1.31
DEWP_0_1,0.7,1.28,,1.26,,,0.54,1.32,,,,1.33,,0.43,0.27,,,2.05,,0.98,0.88,0.83,0.67,1.25,1.27,1.13,1.19,0.81,,1.33,1.2,0.97
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.15,1.08,0.67,0.28,0.28,,0.9,0.87,0.89,0.6,0.61,0.28,,1.03,0.8,0.66,0.55,0.52,,1.51,0.88,0.14,,0.59,1.34,0.41,0.16,,,1.18,1.24,0.65
WSPM_0_1,0.97,0.92,0.92,0.43,0.21,,0.95,0.8,0.82,0.45,0.73,0.45,,0.88,0.98,0.98,0.3,0.41,,0.45,1.51,0.35,0.32,1.45,1.78,1.1,0.68,,,1.26,1.07,0.5
WSPM_0_3,0.97,1.15,0.56,0.4,0.87,,0.91,0.98,0.92,0.63,,0.6,,1.05,0.77,0.33,0.92,0.56,,0.48,0.47,1.65,,0.66,1.0,0.59,,,,1.05,1.32,1.2
WSPM_0_4,1.21,0.97,0.53,1.07,,,1.13,0.56,1.1,0.77,,0.69,,1.26,0.64,0.56,,0.61,,,0.31,,1.86,0.51,0.84,0.43,,,,1.07,1.42,1.12
WSPM_0_0,1.18,1.11,0.91,0.63,0.59,,1.29,0.83,0.95,0.89,0.74,0.44,,1.07,1.17,0.83,0.68,0.65,,0.85,1.06,0.53,0.34,2.08,2.12,1.42,0.97,,,1.4,1.27,1.34
WSPM_1_0,1.24,1.1,1.02,0.58,0.51,,1.24,0.88,1.1,0.74,0.75,0.44,,1.14,1.12,0.98,0.58,0.49,,0.74,1.3,0.64,0.48,1.79,2.01,1.16,0.71,,,1.4,1.29,1.13
WSPM_1_1,1.18,1.31,0.67,0.52,0.68,,1.27,1.1,0.86,0.93,0.54,0.58,,1.21,1.24,0.7,0.85,0.87,,1.25,0.86,0.72,0.43,1.69,1.49,2.39,1.1,,,1.52,1.4,
WSPM_1_2,1.25,1.29,0.46,0.72,0.56,,1.45,1.13,1.16,0.82,,0.62,,1.2,1.33,0.46,0.75,1.18,,1.63,0.95,,,1.55,1.5,0.47,2.59,,,1.5,1.64,
WSPM_1_3,1.04,1.46,,,1.65,,1.09,1.15,1.07,1.14,,0.97,,,1.18,,1.47,1.44,,,,,,1.76,0.73,,,3.54,,1.71,,0.84
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.91,0.9,0.73,0.49,0.39,,0.86,0.74,0.84,0.56,0.53,0.46,,0.87,0.88,0.67,0.52,0.56,,0.81,0.96,0.55,0.45,1.22,1.44,0.94,0.81,0.45,,1.18,0.95,0.62
PM10_1,1.07,1.02,0.61,0.45,0.47,,0.94,0.81,0.83,0.61,0.48,0.3,,1.0,0.76,0.69,0.48,0.42,,0.88,0.87,0.83,0.75,0.76,1.2,0.59,0.13,,,1.05,1.36,0.79
PM10_2,1.2,1.26,,0.72,0.82,,1.22,0.99,0.93,0.73,,0.85,,1.21,0.52,,0.95,0.68,,0.74,0.33,1.29,1.05,0.14,0.6,,,,,0.5,1.45,2.01
