,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
PRES_1_3,,,,0.79,0.21,,,,,,,1.0,,0.12,0.15,,0.21,0.55,,0.12,0.24,0.28,0.25,0.09,0.11,0.08,0.05,0.03,,0.66,0.27,0.31
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.64,0.37,0.1,0.05,,,0.45,0.24,0.32,0.1,,0.01,,0.99,0.08,,,,,0.32,0.2,0.23,0.22,0.08,0.13,0.03,0.01,,,0.53,0.58,0.18
DEWP_0_0,0.42,0.69,0.01,0.09,,,0.15,0.39,0.23,0.26,,0.04,,0.18,0.97,,,,,0.15,0.4,0.11,0.04,0.25,0.25,0.15,0.12,0.02,,0.86,0.3,0.02
DEWP_1_1,0.2,0.01,0.8,,,,0.48,,0.24,,0.37,,,,,1.0,,,,0.25,0.55,0.05,0.08,0.15,0.24,0.05,0.01,,,0.77,0.52,0.02
DEWP_0_2,0.05,0.45,,,0.54,,0.12,0.49,0.12,0.29,,0.11,,,,,1.0,,,0.25,0.08,0.45,,0.16,0.15,0.09,0.06,0.05,,0.64,0.43,0.26
DEWP_0_1,0.07,0.65,,0.34,,,0.07,0.62,,,,0.34,,,,,,1.0,,0.25,0.17,0.18,0.13,0.16,0.12,0.12,0.15,0.06,,0.75,0.34,0.15
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,0.47,0.46,0.16,0.02,0.02,,0.33,0.32,0.23,0.12,0.09,0.02,,0.57,0.15,0.16,0.1,0.08,,0.98,0.04,,,0.02,0.11,0.01,,,,0.65,0.56,0.09
WSPM_0_1,0.33,0.39,0.32,0.05,0.01,,0.34,0.28,0.2,0.07,0.12,0.05,,0.36,0.29,0.34,0.03,0.05,,0.02,0.96,,,0.1,0.22,0.05,0.02,,,0.83,0.38,0.02
WSPM_0_3,0.33,0.46,0.1,0.04,0.18,,0.3,0.37,0.24,0.11,,0.08,,0.55,0.13,0.04,0.24,0.09,,,0.01,0.99,,0.02,0.06,0.02,,,,0.4,0.61,0.32
WSPM_0_4,0.56,0.21,0.1,0.26,,,0.41,0.12,0.35,0.14,,0.11,,0.76,0.09,0.1,,0.09,,,,,0.99,0.01,0.04,,,,,0.39,0.7,0.27
WSPM_0_0,0.38,0.37,0.23,0.08,0.07,,0.28,0.23,0.24,0.21,0.1,0.03,,0.3,0.37,0.19,0.12,0.09,,0.07,0.18,0.04,,0.78,0.65,0.16,0.07,,,0.89,0.26,0.03
WSPM_1_0,0.46,0.31,0.26,0.06,0.05,,0.32,0.25,0.28,0.14,0.09,0.03,,0.38,0.33,0.24,0.08,0.05,,0.11,0.4,0.06,0.04,0.51,0.51,0.06,0.03,,,0.82,0.33,0.05
WSPM_1_1,0.44,0.46,0.13,0.05,0.07,,0.25,0.35,0.21,0.19,0.06,0.06,,0.29,0.42,0.12,0.14,0.16,,0.15,0.2,0.08,,0.4,0.15,0.85,,,,0.94,0.26,
WSPM_1_2,0.39,0.52,0.05,0.09,0.05,,0.3,0.37,0.23,0.15,,0.06,,0.2,0.47,0.05,0.12,0.28,,,0.1,,,0.2,0.06,,0.93,,,0.94,0.21,
WSPM_1_3,0.24,0.43,,,0.36,,0.24,0.34,0.16,0.24,,0.12,,,0.3,,0.36,0.34,,,,,,0.12,,,,0.97,,0.95,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.37,0.39,0.23,0.07,0.04,,0.27,0.29,0.26,0.12,0.08,0.06,,0.38,0.3,0.19,0.1,0.11,,0.25,0.36,0.11,0.06,0.21,0.24,0.11,0.08,0.03,,0.97,0.22,0.01
PM10_1,0.47,0.41,0.15,0.06,0.05,,0.39,0.28,0.23,0.13,0.06,0.02,,0.59,0.15,0.19,0.08,0.06,,0.31,0.22,0.26,0.2,0.06,0.1,0.02,0.01,,,0.35,0.93,0.12
PM10_2,0.45,0.42,,0.12,0.14,,0.43,0.31,0.16,0.1,,0.15,,0.65,0.04,,0.22,0.11,,0.17,0.02,0.51,0.29,,0.03,,,,,0.02,0.44,0.9
