,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_0_0,2.93,2.04,104.87,4.19,,,6.77,3.78,3.92,2.35,,7.39,,5.01,1.02,,,,,5.41,2.28,6.12,11.2,0.88,0.53,0.99,1.31,2.26,,3.26,3.04,6.49
DEWP_1_1,9.28,55.07,1.33,,,,2.92,,3.11,,1.01,,,,,1.0,,,,4.31,2.05,19.1,8.51,1.06,0.47,2.11,9.43,,,3.49,2.81,10.29
DEWP_0_2,29.36,7.49,,,1.03,,16.33,5.23,12.46,4.39,,4.1,,,,,1.02,,,8.28,17.95,3.71,,2.23,1.46,2.42,4.58,1.56,,7.2,4.77,2.22
DEWP_0_1,23.48,5.75,,2.34,,,22.07,4.78,,,,1.81,,354.82,92.33,,,1.0,,9.06,9.22,9.27,9.15,1.93,1.62,2.13,1.94,2.1,,7.08,6.58,3.88
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,2.24,2.6,4.64,9.12,12.3,,2.49,3.33,2.87,3.84,2.77,7.39,,2.94,3.96,4.39,3.96,4.08,,1.02,7.52,18.87,,1.6,0.66,1.58,2.6,,,2.84,1.79,2.01
WSPM_0_1,3.11,3.14,2.42,6.35,23.43,,2.97,4.17,2.87,7.55,2.36,4.93,,4.41,2.04,2.13,16.28,6.57,,4.5,1.03,12.06,23.36,0.8,0.28,1.24,2.64,,,2.52,2.18,5.4
WSPM_0_3,3.76,3.51,9.59,9.83,1.63,,3.46,3.75,3.77,5.73,,3.75,,4.07,5.34,19.34,2.37,5.79,,75.71,17.34,1.02,,2.69,1.49,3.34,,,,5.27,2.21,0.97
WSPM_0_4,4.41,7.53,12.1,2.18,,,3.98,15.1,3.67,6.86,,3.59,,4.43,10.13,13.29,,7.73,,,29.23,,1.01,7.2,3.6,9.2,,,,7.36,2.98,1.67
WSPM_0_0,12.16,10.15,11.74,13.38,10.7,,15.51,17.73,9.8,8.2,9.36,24.4,,17.35,7.39,13.92,10.85,14.59,,23.56,8.02,21.97,47.74,1.18,0.89,2.56,4.29,,,8.74,11.25,48.25
WSPM_1_0,13.39,12.6,13.44,21.69,22.36,,15.03,21.09,11.86,15.89,14.29,32.53,,19.04,9.13,13.79,22.54,34.26,,19.81,8.35,37.3,57.79,2.29,1.47,7.39,10.65,,,11.34,10.72,32.17
WSPM_1_1,16.41,11.53,28.09,33.11,27.33,,27.53,16.88,18.96,16.65,18.72,23.24,,32.26,8.98,31.02,18.7,12.71,,54.36,9.39,37.3,73.2,2.82,2.32,1.18,23.57,,,13.35,19.03,
WSPM_1_2,22.12,11.44,87.39,20.29,28.94,,25.52,17.23,16.93,21.41,,23.24,,52.74,9.18,82.72,22.54,8.66,,124.71,13.55,,,2.41,3.46,5.46,1.06,,,14.81,42.41,
WSPM_1_3,82.51,54.07,,,11.44,,66.22,59.68,47.14,36.17,,34.86,,,44.92,,20.44,19.22,,,,,,10.67,9.78,,,1.03,,40.06,,55.14
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.28,1.18,1.4,1.75,2.14,,1.44,1.69,1.13,1.65,1.38,1.67,,1.74,0.97,1.58,1.84,1.44,,1.3,0.86,2.31,2.94,0.32,0.18,0.39,0.62,0.76,,1.01,1.13,5.22
PM10_1,1.68,2.05,3.53,3.42,3.13,,1.58,2.58,1.84,2.89,3.09,5.48,,2.1,2.56,2.64,3.72,4.19,,2.03,2.46,1.92,1.75,0.87,0.41,1.56,2.29,,,2.61,1.04,0.8
PM10_2,6.8,7.03,,6.35,4.07,,6.52,8.29,9.97,13.45,,3.54,,7.59,12.59,,4.94,9.61,,15.59,26.23,3.95,4.86,3.79,2.17,,,,,17.97,5.02,1.06
