,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
DEWP_1_0,1.39,0.89,0.29,0.26,0.02,1.42,1.1,0.55,0.99,0.35,,0.07,1.42,1.6,0.45,,,,1.42,0.82,0.58,0.67,0.78,0.72,1.59,0.36,0.12,,1.42,0.91,1.37,1.02
DEWP_0_0,1.03,1.54,0.03,0.44,,,0.46,0.85,0.65,0.91,,0.22,,0.55,2.63,,,,,0.43,1.24,0.36,0.16,1.95,2.58,1.53,1.17,0.37,,1.3,0.85,0.26
DEWP_1_1,0.37,0.03,2.24,,,,1.11,,0.81,,2.01,,,,,2.86,,,,0.69,1.47,0.14,0.29,1.31,2.8,0.52,0.14,,,1.26,1.24,0.15
DEWP_0_2,0.19,0.89,,,3.05,,0.34,1.1,0.4,1.04,,0.65,,,,,3.96,,,0.67,0.23,1.32,,1.3,1.63,0.97,0.53,0.8,,1.04,1.18,1.48
DEWP_0_1,0.25,1.25,,1.66,,,0.2,1.36,,,,1.93,,,,,,4.22,,0.68,0.54,0.55,0.45,1.41,1.44,1.19,1.4,0.86,,1.18,0.93,0.85
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.11,1.01,0.46,0.11,0.11,,0.8,0.72,0.74,0.43,0.49,0.13,,0.95,0.54,0.46,0.38,0.35,,2.29,0.34,0.02,,0.33,1.51,0.22,0.04,,,1.08,1.32,0.53
WSPM_0_1,0.8,0.79,0.9,0.23,0.06,,0.8,0.61,0.63,0.24,0.63,0.27,,0.63,0.95,0.99,0.1,0.22,,0.16,2.3,0.08,0.06,1.59,3.24,0.94,0.39,,,1.3,0.97,0.22
WSPM_0_3,0.78,1.02,0.29,0.19,0.99,,0.76,0.84,0.73,0.41,,0.46,,0.91,0.49,0.12,0.94,0.36,,0.07,0.11,2.73,,0.37,0.81,0.31,,,,0.76,1.43,1.64
WSPM_0_4,1.15,0.61,0.29,1.28,,,1.03,0.27,1.04,0.54,,0.61,,1.24,0.32,0.29,,0.4,,,0.07,,3.44,0.2,0.52,0.13,,,,0.75,1.58,1.39
WSPM_0_0,0.82,0.85,0.64,0.4,0.39,,0.81,0.51,0.72,0.74,0.55,0.2,,0.64,1.04,0.56,0.47,0.4,,0.34,0.78,0.21,0.08,4.15,4.62,1.64,0.89,,,1.3,0.84,0.41
WSPM_1_0,0.96,0.82,0.75,0.31,0.26,,0.87,0.54,0.86,0.48,0.52,0.19,,0.71,0.94,0.75,0.31,0.22,,0.34,1.19,0.25,0.15,2.67,3.57,0.81,0.41,,,1.24,0.93,0.44
WSPM_1_1,0.86,1.15,0.36,0.24,0.37,,0.7,0.77,0.56,0.66,0.31,0.31,,0.71,1.15,0.37,0.57,0.66,,0.63,0.73,0.32,0.15,2.55,1.96,5.63,,,,1.38,0.94,
WSPM_1_2,0.8,1.19,0.15,0.46,0.29,,0.9,0.82,0.72,0.53,,0.36,,0.55,1.29,0.16,0.47,1.17,,,0.61,,,2.29,1.45,0.22,6.66,,,1.33,0.83,
WSPM_1_3,0.52,0.94,,,2.03,,0.65,0.72,0.58,0.85,,0.69,,,0.82,,1.43,1.42,,,,,,1.51,,,,12.54,,1.4,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.83,0.88,0.64,0.36,0.25,,0.71,0.62,0.79,0.44,0.43,0.34,,0.71,0.89,0.56,0.38,0.46,,0.69,1.03,0.34,0.25,1.69,2.52,1.1,0.82,0.38,,1.39,0.8,0.22
PM10_1,1.06,0.91,0.42,0.29,0.31,,0.93,0.65,0.71,0.45,0.3,0.14,,0.96,0.55,0.54,0.3,0.24,,0.79,0.65,0.75,0.69,0.61,1.46,0.36,0.04,,,0.82,1.82,0.82
PM10_2,1.02,1.0,,0.56,0.79,,1.08,0.74,0.58,0.4,,0.86,,1.06,0.21,,0.89,0.46,,0.42,0.09,1.43,1.03,,0.41,,,,,0.12,1.32,4.0
