,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
overcast clouds,0.49,1.45,0.71,1.52,1.03,0.33,1.23,1.11,0.73,0.73,2.14,1.3,0.92,0.79,0.81,0.9,0.35,0.65,0.63,0.79,0.35,0.45,0.74,1.23,0.38,0.47,0.78,0.27,0.32,0.39,0.28,0.51,0.37,0.3,0.37,0.45,0.56,1.0,0.2,0.41,0.08,1.19,0.09,0.0,0.0,1.36,0.7,0.71,1.37,0.79,1.23,0.65,1.5,3.75,2.65,1.02,0.79,0.61,0.8,0.75,0.75,0.66,0.82,0.36,5.84,0.82,0.59,0.83,0.71,0.44,0.87,0.32,0.39,0.43,1.1,0.92,0.71,1.08,7.14,0.71,0.45,0.98,0.24,0.38,0.84,0.73,0.78,0.88,0.27,0.35,0.5,1.4,0.39,0.0,1.0,0.33,0.28,0.28,0.99,2.26,0.52,1.46,1.22,0.4,0.14,0.0,0.13,1.04,0.08,0.3,0.19,0.37,0.16,0.26,0.45,0.31,1.0,0.56,0.82,0.0,0.2,0.0,0.0,1.19,0.08,0.41,0.0,0.0,0.25,1.19,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,9.49,0.0,0.0,0.0,0.0,0.0,1.36,0.0,1.02,0.96,0.98
broken clouds,0.93,1.04,0.93,1.15,1.01,0.91,1.35,1.37,1.0,0.63,1.11,1.78,1.3,0.71,1.28,0.72,0.76,0.52,0.63,0.43,0.44,0.59,0.35,0.45,0.41,0.23,0.62,0.52,0.2,0.4,0.51,0.45,0.57,0.65,0.84,0.43,0.24,0.58,0.11,0.18,0.26,1.08,0.0,0.0,0.23,0.0,0.97,0.55,1.38,0.66,2.7,0.52,1.21,0.74,1.16,1.38,0.43,0.6,0.8,1.27,0.62,1.09,1.44,0.44,0.75,0.64,0.78,5.28,0.35,0.6,1.28,1.06,0.4,1.28,0.45,0.89,0.57,0.7,0.49,0.94,0.23,0.57,8.17,0.38,1.19,0.53,0.62,0.41,0.52,0.06,0.45,0.47,0.4,10.04,0.24,0.2,0.51,0.68,1.34,0.43,0.45,0.4,0.52,0.61,0.54,0.77,0.36,0.71,0.09,0.65,0.55,0.84,0.71,0.57,0.43,1.0,0.58,0.24,0.36,0.0,0.11,0.25,0.0,0.0,0.26,0.18,0.0,3.44,0.54,1.08,2.58,0.0,0.23,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98,0.99
scattered clouds,1.39,0.81,1.27,0.69,1.13,1.54,0.72,0.85,1.27,0.62,0.96,1.26,1.79,0.7,1.63,0.38,1.26,0.45,0.61,0.46,0.57,0.59,0.28,0.42,0.44,0.18,0.56,0.6,0.21,0.44,0.61,0.27,0.57,1.03,0.49,0.09,0.09,0.78,0.3,0.48,0.0,0.58,0.0,0.0,0.62,1.99,1.26,0.57,1.37,0.65,1.18,0.45,1.08,0.56,0.91,1.35,0.46,0.61,0.8,1.59,0.34,2.96,2.2,0.58,0.57,0.63,0.7,0.52,0.28,0.62,1.66,4.63,0.43,1.53,0.39,0.49,0.46,0.41,0.77,0.74,0.18,0.28,0.1,0.31,0.45,0.61,0.56,0.15,0.6,0.09,0.4,0.36,0.44,0.0,0.33,0.22,0.61,0.24,0.65,0.75,0.27,0.18,0.83,0.62,0.52,0.42,0.29,0.57,0.12,1.03,0.46,0.49,0.24,0.38,0.09,0.0,0.78,0.09,0.12,0.99,0.3,0.99,0.0,0.0,0.0,0.48,0.66,4.64,0.0,0.58,0.0,0.0,0.62,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,1.03,0.95,0.97
light rain,1.27,0.94,1.2,0.39,1.07,1.18,0.15,0.13,0.62,1.22,1.18,0.95,0.77,2.25,0.54,0.6,0.84,2.31,0.78,2.08,0.8,1.97,2.2,0.53,2.0,0.69,1.63,1.95,2.19,1.97,1.96,1.87,2.51,0.75,2.28,1.81,1.74,2.75,0.3,2.1,1.59,1.49,2.61,1.47,1.59,0.0,0.64,1.3,0.93,2.01,1.01,2.28,1.27,0.99,1.18,0.83,2.08,0.79,3.32,0.56,0.72,0.77,0.64,0.8,0.55,1.05,0.76,0.72,2.21,2.01,0.49,0.35,1.98,0.45,0.56,0.41,0.78,0.24,0.11,7.27,0.7,0.03,0.63,3.06,0.59,0.78,1.63,0.46,1.95,0.0,1.4,0.32,1.97,0.0,2.07,2.15,1.96,0.66,0.21,0.0,1.9,0.18,0.2,2.53,0.75,0.0,1.09,1.57,1.54,0.75,2.95,2.28,0.0,2.74,1.81,0.0,2.75,1.74,0.62,0.51,0.3,0.34,0.0,0.0,1.59,2.1,2.04,0.0,2.63,1.49,0.0,2.61,1.59,0.6,2.2,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.98,0.99
few clouds,1.2,0.88,1.16,0.79,1.26,1.42,1.04,1.12,1.21,0.45,0.7,1.07,1.44,0.55,3.34,0.19,2.23,0.3,0.54,0.19,0.53,0.34,0.09,0.71,0.29,0.13,0.24,0.32,0.07,0.29,0.38,0.08,0.42,0.0,0.19,0.08,0.0,0.31,0.26,0.0,0.21,0.0,0.24,0.0,1.1,3.52,1.27,0.39,1.06,0.38,1.21,0.29,0.79,0.63,0.55,1.36,0.19,0.44,0.94,4.72,0.18,1.92,1.41,0.55,0.45,0.51,0.5,0.52,0.09,0.33,1.84,1.91,0.26,9.24,0.58,0.18,0.72,0.19,0.62,0.94,0.13,0.24,0.0,0.5,0.37,0.62,0.24,0.0,0.32,0.15,0.24,1.04,0.29,0.0,0.0,0.07,0.38,0.12,2.14,1.61,0.08,0.32,1.02,0.45,0.92,0.0,0.68,0.0,0.0,0.0,0.82,0.19,0.0,1.01,0.08,0.0,0.31,0.0,0.21,0.0,0.26,0.0,0.0,3.08,0.21,0.0,0.0,0.0,0.0,0.0,8.21,0.24,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,1.01,0.93,0.98
light snow,0.0,1.24,0.02,2.37,0.18,0.0,3.15,2.46,0.55,1.41,1.22,0.79,0.47,0.68,0.21,6.4,0.01,0.57,2.11,0.76,1.5,0.2,0.64,1.15,0.16,4.76,0.46,0.04,0.44,0.12,0.14,0.0,0.04,0.0,0.67,0.24,0.16,0.0,7.64,5.55,4.23,0.0,3.1,2.91,0.0,0.0,0.51,1.56,0.9,0.74,0.51,0.59,1.3,0.85,1.46,0.59,0.76,2.18,0.37,0.06,5.87,0.19,0.32,1.49,0.34,1.28,0.62,0.84,0.63,0.16,0.33,0.02,0.16,0.0,1.29,7.34,0.71,9.63,0.37,0.0,4.82,13.66,1.46,0.0,0.7,2.18,0.46,0.89,0.04,19.72,0.44,0.0,0.12,0.0,0.72,0.46,0.14,1.51,1.34,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.24,0.0,0.0,0.16,3.2,0.0,7.64,0.59,0.0,0.0,4.23,5.55,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.64,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.06,1.0
Sky is Clear,1.67,0.49,1.61,0.31,1.17,2.27,0.08,0.03,0.51,0.27,0.2,0.44,0.76,0.66,1.4,0.03,11.95,0.33,0.11,0.12,0.25,0.27,0.06,0.0,0.41,0.0,0.0,0.23,0.0,0.39,0.28,0.09,0.53,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,1.6,0.21,0.24,0.45,0.88,0.31,0.16,0.31,0.17,0.31,0.12,0.11,0.99,1.91,0.04,1.93,0.43,0.23,0.06,0.43,0.2,0.19,0.07,0.29,0.55,1.43,0.35,2.45,0.0,0.05,0.63,0.0,0.0,2.17,0.0,0.0,0.21,0.9,0.48,0.02,0.0,0.0,0.23,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.28,0.2,0.3,0.0,0.09,1.07,0.0,0.57,0.0,0.0,0.39,0.0,1.62,0.0,1.86,2.61,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.93,0.97
moderate rain,1.39,0.8,1.33,0.16,1.15,1.11,0.04,0.03,0.56,1.41,1.02,0.81,0.63,2.21,0.39,0.5,0.51,3.41,0.8,2.59,0.65,2.72,3.12,0.16,3.75,0.67,2.66,3.12,3.01,3.16,2.96,4.1,2.89,0.61,2.14,3.58,3.14,3.06,0.0,0.75,1.24,3.62,3.9,1.7,1.29,0.0,0.56,1.57,0.82,2.24,0.8,3.28,1.09,0.78,0.99,0.68,2.59,0.82,2.45,0.42,0.62,0.49,0.59,0.66,0.38,0.86,0.8,0.24,3.12,2.76,0.33,0.16,3.72,0.27,0.16,0.23,0.74,0.03,0.0,1.23,0.61,0.0,0.21,11.06,0.38,0.73,2.66,0.42,3.12,0.0,2.28,0.16,3.16,0.0,3.61,3.06,2.96,0.14,0.52,0.0,4.05,0.0,0.0,2.83,0.86,0.86,2.41,0.0,0.48,0.61,4.64,2.14,0.0,6.35,3.58,0.0,3.06,3.14,2.0,0.0,0.0,0.69,28.97,0.0,1.24,0.75,4.14,0.0,0.76,3.62,0.0,3.9,1.29,6.04,3.71,0.0,1.7,0.0,0.0,0.0,7.24,0.0,0.0,0.0,0.0,0.0,1.02,0.99,0.99
haze,0.66,0.84,0.72,1.65,0.66,0.55,1.9,1.83,0.78,1.72,0.84,0.71,0.61,0.7,0.56,2.19,0.15,0.67,3.63,0.81,2.04,0.62,0.76,1.75,0.64,1.61,0.58,0.58,0.9,0.67,1.13,0.27,0.24,11.57,0.41,0.67,0.58,0.44,2.64,0.61,0.0,0.0,0.0,0.0,0.79,5.06,0.73,1.8,0.74,0.77,0.63,0.69,0.91,0.74,0.71,0.63,0.81,3.52,0.34,0.49,2.52,0.46,0.53,2.04,0.72,2.4,2.04,0.64,0.79,0.62,0.71,0.5,0.66,0.15,1.88,2.32,1.76,1.5,0.18,0.22,1.64,1.76,0.0,0.14,1.31,5.39,0.58,3.56,0.58,1.31,0.57,0.91,0.67,0.0,0.19,0.93,1.13,2.17,7.29,0.63,0.28,0.45,0.33,0.26,10.84,14.28,0.25,1.94,0.88,11.57,0.0,0.41,17.72,0.0,0.67,2.29,0.44,0.58,1.22,18.99,2.64,10.97,0.0,0.0,0.0,0.61,8.44,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0,0.96,1.07,1.0
light intensity drizzle,0.95,1.29,1.14,0.23,1.48,0.63,0.01,0.0,0.59,1.73,1.2,0.81,0.55,2.3,0.22,0.83,0.21,2.98,1.12,3.62,1.02,2.1,4.03,0.42,2.79,0.93,3.0,1.97,3.81,2.39,2.31,3.22,2.64,0.92,1.71,3.05,3.17,5.72,0.47,1.51,1.5,0.91,3.37,1.29,0.0,0.0,0.57,1.92,0.85,2.58,0.64,3.04,1.35,1.0,1.27,0.69,3.62,1.18,1.84,0.15,1.05,0.26,0.44,1.0,0.35,1.3,1.39,0.4,4.05,2.07,0.29,0.03,2.81,0.04,0.45,0.5,2.12,0.29,0.11,0.2,0.92,0.0,0.16,1.06,1.14,0.73,3.0,0.31,1.97,0.0,1.97,0.16,2.39,0.0,4.52,3.69,2.31,0.75,0.16,0.0,3.26,1.69,0.2,2.58,0.0,0.65,2.13,0.0,0.72,0.92,1.17,1.71,0.0,1.8,3.05,0.0,5.72,3.17,0.76,0.0,0.47,2.09,0.0,0.0,1.5,1.51,0.0,0.0,6.92,0.91,0.0,3.37,0.0,1.83,3.37,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.03,1.0
fog,0.99,1.36,1.02,1.33,0.76,0.83,0.57,0.29,0.78,2.25,0.66,0.64,0.68,1.23,0.66,1.31,0.32,1.01,1.72,1.29,6.3,0.96,1.45,2.45,0.79,3.24,0.45,1.22,1.1,0.94,0.76,0.87,1.0,0.0,0.0,1.17,0.87,0.33,1.69,1.82,3.16,0.0,1.02,3.11,5.87,0.0,0.75,2.38,0.59,1.35,0.72,1.03,0.71,0.56,0.55,0.65,1.29,1.85,0.63,0.52,1.59,0.52,0.58,6.26,0.08,2.62,3.29,0.2,1.5,1.0,0.79,0.83,0.81,0.0,2.67,0.92,2.67,0.15,0.0,0.72,3.32,0.0,0.0,0.75,1.15,0.84,0.45,0.38,1.22,0.33,0.68,2.43,0.94,0.0,0.86,1.13,0.76,6.2,0.19,0.0,0.89,0.0,2.18,1.07,0.0,5.52,0.37,0.0,11.36,0.0,1.41,0.0,0.0,0.0,1.17,0.0,0.33,0.87,0.91,0.0,1.69,0.0,0.0,0.0,3.16,1.82,0.0,0.0,0.0,0.0,0.0,1.02,5.87,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.21,1.05
proximity thunderstorm,2.08,0.1,1.19,0.04,0.42,2.68,0.01,0.02,1.1,1.15,0.89,1.27,1.17,2.01,0.53,0.1,0.6,2.32,0.67,1.8,0.59,5.8,1.0,0.06,3.35,0.11,4.2,6.88,1.29,4.48,5.27,3.46,4.68,0.0,3.62,6.35,5.42,0.44,0.76,0.62,0.0,5.97,1.38,0.0,1.59,0.0,1.06,1.23,1.41,2.24,0.96,2.37,1.18,0.45,0.7,1.35,1.8,0.67,1.43,0.47,0.12,0.72,1.19,0.61,0.1,0.65,0.51,0.22,1.03,5.37,0.61,0.34,3.41,0.61,0.07,0.06,0.27,0.0,0.0,0.55,0.11,0.0,0.0,1.01,0.47,0.57,4.2,0.0,6.88,0.0,10.23,0.0,4.48,0.0,0.13,1.32,5.27,0.0,0.0,0.0,3.47,0.0,0.0,4.22,0.53,0.0,15.92,0.0,1.18,0.0,2.39,3.62,0.0,0.0,6.35,0.0,0.44,5.42,0.0,0.0,0.76,1.71,0.0,0.0,0.0,0.62,0.0,0.0,0.0,5.97,0.0,1.38,1.59,2.98,11.02,0.0,0.0,0.0,0.0,0.0,17.91,0.0,0.0,0.0,0.0,0.0,1.0,0.97,0.99
drizzle,0.76,1.36,1.16,0.1,1.78,0.37,0.0,0.0,0.38,1.95,1.02,0.56,0.45,2.4,0.14,0.97,0.04,3.6,1.29,3.91,0.96,1.78,5.94,0.34,3.83,1.31,3.09,1.63,7.28,1.25,1.79,3.25,2.29,0.78,1.15,2.58,4.14,3.22,0.0,1.91,5.7,0.0,7.12,0.0,3.29,0.0,0.35,2.22,0.59,2.7,0.44,3.67,1.11,1.01,0.89,0.51,3.91,1.34,1.68,0.11,1.23,0.3,0.32,1.0,0.49,1.34,1.15,0.06,5.81,1.68,0.16,0.18,3.88,0.0,0.38,0.32,1.45,0.21,0.0,0.0,1.18,0.0,0.0,0.3,0.64,1.11,3.09,0.8,1.63,0.0,2.61,0.27,1.25,0.0,8.84,7.39,1.79,0.36,0.0,0.0,3.17,0.0,0.0,1.77,0.55,0.0,1.54,1.01,0.61,0.78,0.49,1.15,0.0,4.06,2.58,0.0,3.22,4.14,3.83,0.0,0.0,3.53,0.0,0.0,5.7,1.91,0.0,0.0,1.95,0.0,0.0,7.12,3.29,6.17,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.01,1.01
heavy snow,0.0,1.7,0.04,2.89,0.25,0.0,2.43,1.17,0.3,1.85,1.6,0.69,0.29,0.81,0.36,0.47,0.0,0.36,1.73,0.69,2.82,0.17,0.59,17.2,0.17,7.17,0.0,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.03,0.49,3.33,0.0,10.03,0.0,0.0,12.66,0.0,0.0,0.27,2.08,0.64,0.92,0.91,0.37,1.64,1.9,1.28,0.3,0.69,1.79,0.2,0.32,0.57,0.02,0.45,2.8,1.2,1.21,0.48,0.53,0.61,0.18,0.5,0.0,0.18,0.0,16.85,0.61,0.35,0.07,0.2,0.0,7.13,0.16,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,22.15,0.0,0.0,0.0,0.3,0.0,4.97,0.0,30.28,0.62,0.0,25.13,0.0,0.0,0.0,0.0,31.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.44,0.49,1.03,7.42,0.0,3.33,0.0,0.0,29.34,10.03,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.66,67.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.06,1.03
heavy intensity rain,1.92,0.15,1.27,0.01,0.78,1.87,0.03,0.0,0.74,1.49,0.94,0.98,0.73,2.11,0.48,0.08,0.92,2.97,0.83,2.56,0.44,5.17,2.27,0.0,5.44,0.2,4.09,6.07,2.54,6.04,5.67,6.22,3.9,2.17,8.43,6.53,5.09,1.92,0.0,0.0,0.0,2.15,1.99,0.0,9.18,0.0,0.76,1.67,1.01,2.21,0.84,2.96,1.07,0.44,0.83,0.87,2.56,0.86,2.14,0.66,0.1,0.49,0.6,0.46,0.23,0.87,0.57,0.23,2.23,5.07,0.35,0.49,5.11,0.26,0.0,0.0,0.39,0.0,0.0,0.79,0.08,0.0,0.38,3.96,0.45,0.57,4.09,0.74,6.07,0.0,7.79,0.0,6.04,0.0,2.43,2.6,5.67,0.0,0.0,0.0,6.16,0.0,0.0,3.8,0.77,0.0,5.73,0.0,1.71,2.17,11.7,8.43,0.0,18.38,6.53,0.0,1.92,5.09,2.67,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,1.99,9.18,8.6,5.29,0.0,0.0,0.0,0.0,0.0,25.81,0.0,0.0,0.0,0.0,0.0,0.97,1.01,1.0
snow,0.0,1.96,0.06,2.63,0.35,0.0,1.74,1.03,0.41,2.02,1.34,0.71,0.42,1.12,0.15,4.9,0.0,1.02,1.56,1.23,4.61,0.5,0.81,8.31,0.33,13.05,0.7,0.18,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,7.0,17.02,7.03,0.0,6.33,21.77,0.0,0.0,0.38,2.29,0.69,1.23,0.71,1.04,1.42,0.99,1.42,0.56,1.23,1.7,0.55,0.03,5.44,0.16,0.24,4.64,0.12,1.04,0.69,0.62,0.81,0.5,0.23,0.0,0.34,0.0,9.08,4.01,0.74,2.16,0.0,0.0,12.97,0.33,0.6,0.0,0.0,1.04,0.7,1.18,0.18,2.03,0.26,11.49,0.0,0.0,0.3,0.32,0.0,4.83,0.0,1.96,0.0,0.0,8.3,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,18.44,0.0,7.0,0.0,0.0,0.0,7.03,17.02,0.0,0.0,0.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,1.02
proximity shower rain,1.92,0.38,1.61,0.07,0.93,1.53,0.0,0.0,1.04,1.26,1.0,1.39,0.95,2.09,0.66,0.37,0.0,2.22,1.2,3.13,0.25,3.88,1.92,0.0,2.22,0.41,15.28,6.03,2.01,2.81,5.06,6.61,1.22,0.0,0.0,7.85,4.66,11.01,0.0,0.0,0.0,7.38,0.0,0.0,0.0,0.0,0.96,1.16,1.67,2.42,0.71,2.28,1.45,0.0,1.02,1.26,3.13,1.18,1.73,0.53,0.46,0.27,0.38,0.26,0.26,0.54,1.5,0.0,1.74,4.07,0.95,0.0,2.2,0.0,0.0,0.77,0.8,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.84,15.28,0.0,6.03,0.0,1.14,0.0,2.81,0.0,2.56,2.06,5.06,0.0,0.0,0.0,6.79,0.0,0.0,1.31,5.29,0.0,2.46,0.0,0.0,0.0,2.36,0.0,0.0,0.0,7.85,0.0,11.01,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.15,0.0,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.97,0.94
thunderstorm,2.17,0.06,1.1,0.0,0.33,2.73,0.0,0.0,1.26,1.07,0.65,1.23,1.25,1.97,0.72,0.0,0.94,2.31,0.97,1.77,0.48,5.67,0.74,0.0,3.89,0.0,5.45,8.68,1.09,3.83,6.36,7.61,1.99,0.0,4.5,8.54,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.11,1.32,2.15,1.01,2.33,0.83,0.22,0.83,1.46,1.77,1.06,1.88,0.57,0.0,0.58,1.25,0.5,0.0,0.42,0.63,0.0,0.77,5.53,0.96,0.61,3.75,0.66,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,2.34,0.0,0.61,5.45,0.0,8.68,0.0,8.67,0.0,3.83,0.0,0.0,1.12,6.36,0.0,0.0,0.0,7.82,0.0,0.0,2.13,0.0,0.0,5.36,0.0,0.0,0.0,7.71,4.5,0.0,0.0,8.54,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.99,1.01
heavy intensity drizzle,1.03,0.57,1.33,0.07,1.97,0.69,0.0,0.0,0.34,2.24,1.07,0.56,0.39,2.37,0.0,0.44,0.0,3.97,1.07,3.77,0.4,3.11,6.58,0.0,6.69,1.16,3.19,2.07,16.37,2.24,0.0,4.96,0.0,0.0,11.72,4.77,17.34,4.68,0.0,0.0,0.0,0.0,7.24,0.0,16.74,0.0,0.31,2.59,0.59,2.77,0.46,4.07,1.07,0.43,1.35,0.3,3.77,1.17,0.88,0.0,0.56,0.19,0.68,0.42,0.55,2.78,1.47,0.0,6.57,3.31,0.0,0.0,6.86,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.6,3.19,0.0,2.07,0.0,0.0,0.0,2.24,0.0,6.81,16.79,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72,0.0,0.0,4.77,0.0,4.68,17.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,0.0,0.0,7.24,16.74,31.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.03,0.97
thunderstorm with heavy rain,2.09,0.06,1.07,0.0,0.32,2.6,0.0,0.0,0.86,1.57,1.28,1.23,1.15,2.1,0.38,0.11,1.66,2.37,0.92,1.47,0.55,6.86,0.94,0.0,6.18,0.29,3.79,7.14,0.72,12.15,8.41,11.75,7.89,0.0,11.91,9.69,5.03,0.0,0.0,0.0,0.0,15.94,7.36,0.0,17.0,0.0,0.88,1.78,1.38,2.46,0.94,2.42,1.4,1.53,0.83,1.36,1.47,0.91,0.9,0.49,0.14,0.38,1.11,0.56,0.0,0.67,0.25,0.0,0.97,7.17,0.41,0.0,6.34,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.3,0.0,0.0,3.09,0.0,0.61,3.79,0.0,7.14,0.0,6.14,0.0,12.15,0.0,0.0,0.74,8.41,0.0,0.0,0.0,12.06,0.0,0.0,8.45,0.0,0.0,5.31,0.0,0.0,0.0,10.2,11.91,0.0,0.0,9.69,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,0.0,7.36,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,1.04,1.03
thunderstorm with light rain,1.9,0.07,0.87,0.0,0.45,2.38,0.0,0.0,1.04,1.2,0.94,1.28,1.57,2.1,0.7,0.0,0.97,2.11,0.97,1.43,0.0,5.93,0.62,0.0,3.06,0.0,3.79,3.92,0.84,9.74,8.83,4.89,10.74,0.0,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.29,1.24,2.4,1.37,2.16,1.19,1.27,0.16,1.87,1.43,0.85,1.22,0.95,0.0,1.34,1.45,0.0,0.0,0.19,0.29,0.67,0.65,6.14,0.48,0.0,3.14,0.76,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.71,3.79,0.0,3.92,0.0,5.73,0.0,9.74,0.0,0.0,0.86,8.83,0.0,0.0,0.0,5.03,0.0,0.0,11.51,13.32,0.0,12.4,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.07,1.03
